mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
28596,0,L3,P28347,7.3665,OC[C@@H](O)c1ccnc2n(nc(CNC(=O)C=C)c12)-c1ccc(cc1)S(F)(F)(F)(F)F |r|,0,-7.04522,7.04522,-393190.36073764897,-337737.8898390309,-55454.19885605902,39.84764521675061
30720,1,L3,P28347,6.7447,C=CC(=O)NCc1nn(-c2ccc(OC(F)(F)F)cc2)c2nccc([C@H]3C[C@@H](O)C3)c12,0,-5.75719,5.75719,-380100.94421934837,-337737.8898390309,-42364.11608122591,24.483404581351113
52030,2,L3,P28347,7.2218,c1ccc(cc1)Oc2ccc(cc2)CNC(=O)c3cnc4n3cccc4,0,-7.32693,7.32693,-368373.69785259076,-337737.8898390309,-30637.518871158187,39.453313477986626
64839,3,L3,P28347,6.4248,COCCOc1ccc(C(N)=O)c(-c2c(Cl)ccc3c2C[C@@](CNCC2CCC4(CC2)CN(c2ccc5c(c2)C(=O)N(C2CCC(=O)NC2=O)C5=O)C4)(c2ccccc2)O3)c1F,0,-5.55819,5.55819,-426359.80177858163,-337737.8898390309,-88623.56452153713,38.10944594181688
76968,4,L3,P28347,6.0458,C\C=C\C(=O)NCc1nn(-c2ccc(OC(F)(F)F)cc2)c2nccc(CO)c12,0,-8.55143,8.55143,-377993.0759771179,-337737.8898390309,-40257.300466409986,48.75756942295773
101735,5,L3,P28347,6.6021,CN(C)CCn1cc(cn1)-c1ccnc2n(nc(C3CN(C3)C(=O)C(F)=C)c12)-c1ccc(OC(F)(F)F)cc1,0,-5.90307,5.90307,-390528.6236622318,-337737.8898390309,-52792.089082811006,31.253029062621355
107616,6,L3,P28347,7.0969,OC[C@H](O)c1ccnc2n(nc(CNC(=O)C=C)c12)-c1ccc(cc1)C(F)(F)F |r|,0,-7.82439,7.82439,-377994.32200062374,-337737.8898390309,-40257.24901723037,18.837138500503805
138257,7,L3,P28347,7.1192,CC(=C)S(=O)(=O)N1CC(C1)c1nn(-c2ccc(OC(F)(F)F)cc2)c2nccc([C@@H](O)CO)c12 |r|,0,-6.06531,6.06531,-395065.9916117585,-337737.8898390309,-57329.34808622303,28.740671974160247
144852,8,L3,P28347,6.4949,OC[C@@H](O)c1ccnc2n(nc(CNC(=O)C(F)=C)c12)-c1ccc(OC(F)(F)F)cc1 |r|,0,-5.4593,5.4593,-382743.6119628466,-337737.8898390309,-45007.41441863536,39.025245632755144
145084,9,L3,P28347,6.4089,Cn1cnc(-c2cc(P(C)(C)=O)nnc2Nc2ccc(C(F)(F)F)cc2)c1,0,-6.23232,6.23232,-382603.62571735994,-337737.8898390309,-44867.69002545785,45.06370333233208
