mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
6096,0,L1,P00338,9.0,CC1(C#Cc2cc(-c3nn(-c4nc(C(=O)O)cs4)c(CC4CC4)c3Cc3ccc(S(N)(=O)=O)c(F)c3)ccc2F)COC1,0,-6.53286,6.53286,-306765.18144916795,-231899.64109221406,-74866.04397060383,11.613606662599395
37515,1,L1,P00338,9.0,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(C#CC4COC4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1F,0,-6.47546,6.47546,-302993.32982530363,-231899.64109221406,-71093.02754871828,-15.247273818967328
43836,2,L1,P00338,9.0,NS(=O)(=O)c1ccc(Cc2c(CC3CC3)n(nc2-c2ccc(F)c(c2)C#CC2CC2)-c2nc(cs2)C(O)=O)cc1F,0,-6.68962,6.68962,-303645.2178542316,-231899.64109221406,-71745.54842918739,-0.6533705847307552
47131,3,L1,P00338,9.0,NS(=O)(=O)c1ccc(Cc2c(-c3ccc(F)c(C#CC4(O)COC4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1F,0,-6.96509,6.96509,-307743.3514243039,-231899.64109221406,-75843.66533517206,-1.0376535745033613
69006,4,L1,P00338,9.0,NS(=O)(=O)c1ccc(Cc2c(-c3ccc(F)c(C#CC4(O)CC4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1F,0,-7.01821,7.01821,-305694.6140686109,-231899.64109221406,-73794.74969568344,-5.148975570650064
69523,5,L1,P00338,9.0,CC(C)(O)C#Cc1cc(-c2nn(-c3nc(C(=O)O)cs3)c(CC3CC3)c2Cc2ccc(S(N)(=O)=O)c(F)c2)ccc1F,0,-6.5626,6.5626,-305729.5310608052,-231899.64109221406,-73829.97773011227,2.0238287558374526
69524,6,L1,P00338,9.0,NS(=O)(=O)c1ccc(Cc2c(-c3ccc(F)c(C#CC4(O)CCC4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1F,0,-6.91302,6.91302,-306765.35365136777,-231899.64109221406,-74866.0917839598,8.745131779457452
69525,7,L1,P00338,9.0,CC(C)(O)C#Cc1cccc(-c2nn(-c3nc(C(=O)O)cs3)c(CC3CC3)c2Cc2ccc(S(N)(=O)=O)c(F)c2)c1,0,-6.42709,6.42709,-303026.610438509,-231899.64109221406,-71127.64114699734,15.49209223107514
69526,8,L1,P00338,9.0,NS(=O)(=O)c1ccc(Cc2c(-c3cccc(C#CC4(O)COC4)c3)nn(-c3nc(C(=O)O)cs3)c2CC2CC2)cc1F,0,-6.74799,6.74799,-305041.50367685163,-231899.64109221406,-73141.54088182897,-7.418643004799143
69527,9,L1,P00338,7.6021,CCCCCCOCc1c(C(=O)OC)n(O)c2cccc(Br)c12,0,-5.49915,5.49915,-329625.9281911508,-231899.64109221406,-97728.04854618723,40.6199385717958
