mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
2221,L3:Q00959:2221,0,40,0,7.2441,CCc1ccccc1-c1ccc(C(=O)NC[C@@H](N)C(=O)O)s1,-5.12617,5.12617,5.055517757367742,-36862.36011764701,-36862.96545946612,-36863.273844963034,13.959513973407196,7.111538501887585,26.126570232662523,661,103,10,0.0018915558466687799,True,,5.0
24323,L3:Q00959:24323,0,10,1,6.0,NCC(=O)O,-4.57748,4.57748,10.198216951859472,-7745.102757304836,-7745.483820335666,-7745.535262342591,8.787522248932724,1.1862808611934097,20.172020061985606,202,28,3,0.0016466412926092744,True,,1.0
43699,L3:Q00959:43699,0,34,2,7.7447,N[C@H](CNC(=O)c1cc(Br)c(-c2ccccc2Br)s1)C(=O)O,-6.68177,6.68177,12.043538007071536,-174781.64659976226,-174782.25671144412,-174782.48215316978,14.069509621572033,5.198809697661441,31.311857326305013,586,127,8,0.0019629974849522114,True,,7.0
68311,L3:Q00959:68311,0,40,3,6.9914,N[C@H](CNC(=O)c1ccc(-c2cccc3ccccc23)s1)C(=O)O,-6.84333,6.84333,34.84076093748023,-38905.33248655536,-38905.91062718717,-38906.06708912204,13.33223969274469,3.608097932784954,51.78109856300988,513,83,8,0.001985362498089671,True,,10.0
88721,L3:Q00959:88721,0,46,4,6.7375,c1cc(cc(c1)Cl)C(COc2cnc(cn2)C(=O)NC3(CC3)c4cnccn4)(F)F,-5.63136,5.63136,11.854981262714936,-50527.332510890206,-50527.88807059516,-50528.07764860535,12.811511148841053,4.37177277165065,29.03826518320664,514,173,8,0.001894630491733551,True,,6.0
89763,L3:Q00959:89763,0,45,5,7.3565,Cc1nc(C(=O)NCc2cccnc2)cnc1OCC(F)(F)c1cc(Cl)ccn1,-5.86018,5.86018,5.318961912592408,-49490.65862962548,-49491.17662538615,-49491.3402994828,11.945266014918376,3.7744143344221284,21.038642261932914,408,95,9,0.00197105691768229,True,,2.0
103070,L3:Q00959:103070,0,37,6,6.8239,N[C@H](CNC(=O)c1ccc(-c2ccccc2C(F)(F)F)s1)C(=O)O,-5.71975,5.71975,6.129193947992912,-43898.90069553281,-43899.41022398746,-43899.65329320317,11.750005299634925,5.605309274957303,23.48450852258514,429,215,9,0.00199607340618968,True,,4.0
132547,L3:Q00959:132547,0,38,7,6.5376,COc1cccc(F)c1-c1ccc(C(=O)NC[C@@H](N)C(=O)O)s1,-6.49638,6.49638,21.893647166198527,-40541.9310749617,-40542.6123260961,-40542.84346022836,15.710024369570355,5.330079712190946,42.933751247959826,412,82,10,0.00180238694883883,True,,9.0
132866,L3:Q00959:132866,0,40,8,6.2676,CCc1ccccc1-c1ccc(o1)C(=O)NC[C@@H](N)C(O)=O |r|,-5.58895,5.58895,13.946104255605972,-28073.16882919689,-28073.70885561559,-28074.097632036846,12.453305058252708,8.965397257788512,35.36480657164719,476,88,10,0.001834555179812014,True,,8.0
139001,L3:Q00959:139001,0,46,9,7.6021,Cc1c(ncc(n1)C(=O)NCc2cccnc2)OCS(=O)(=O)c3cccc(c3)Cl,-5.94647,5.94647,-1.8844514968367985,-57512.00552601221,-57512.65434136273,-57513.06383522476,14.962037423899975,9.443152791753024,22.5207387188162,456,53,9,0.0019150202861055732,True,,3.0
