mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
6155,0,L3,P05556,7.0362,O=C(O)[C@H](c1cc(F)ccc1C1CC1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,0,-5.70898,5.70898,-267875.9934534106,-225971.7436384164,-41906.724640703884,57.07083665001472
22350,1,L3,P05556,7.0177,c1ccc(c(c1)C2CC2)[C@@H](C(=O)O)N3CC[C@H](C3)OCCCCc4ccc5c(n4)NCCC5,0,-5.71338,5.71338,-265175.884617289,-225971.7436384164,-39204.31836309979,4.090577455439716
37092,2,L3,P05556,6.9586,O=C(O)[C@H](c1cc(F)ccc1[C@H]1CCOC1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,0,-5.69801,5.69801,-270999.06892799406,-225971.7436384164,-45027.264952122794,-1.391414763756301
48770,3,L3,P05556,6.1871,O=C(O)CN1CCC(C(=O)NCCCc2ccc3c(n2)NCCC3)CC1,0,-5.76278,5.76278,-258255.05937449945,-225971.7436384164,-32283.62907841617,7.225845860189699
52854,4,L3,P05556,6.9208,O=C(O)[C@H](c1cc(F)ccc1C1CCOCC1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,0,-5.83541,5.83541,-272067.91521797987,-225971.7436384164,-46096.33816229677,3.841489089144517
84044,5,L3,P05556,6.7696,O=C(O)[C@H](c1cc(F)ccc1[C@@H]1CCOC1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,0,-6.40043,6.40043,-270998.18589284,-225971.7436384164,-45027.303666650834,19.864637868676553
91140,6,L3,P05556,7.8268,CC(C)[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C,0,-7.15175,7.15175,-280910.5544784032,-225971.7436384164,-54940.1515650203,30.917853763246406
92903,7,L3,P05556,7.1367,CC(C)C[C@@H]1NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC1=O |r|,0,-5.57195,5.57195,-322033.741285824,-225971.7436384164,-96064.94802701735,68.03737010959811
127413,8,L3,P05556,7.0605,c1cc(c(cc1F)[C@@H](C(=O)O)N2CC[C@H](C2)OCCCCc3ccc4c(n3)NCCC4)[C@@H]5CCCCO5,0,-5.70487,5.70487,-272069.0343693633,-225971.7436384164,-46098.575337284565,29.623725893881613
139427,9,L3,P05556,7.0362,O=C(O)[C@H](c1cc(F)ccc1[C@@H]1CCCO1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,0,-6.17688,6.17688,-270999.12418468855,-225971.7436384164,-45027.56843000616,4.332701834775518
