mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
3771,0,L2,P36897,6.4895,CCOC(=O)/C=C/c1c(-c2c(-c3cccc(C)n3)nn3c2CCC3)ccc2ncnn12,0,-9.78143,9.78143,-316387.27500900766,-279120.8996348299,-37266.943800577006,13.108224167960746
32660,1,L2,P36897,7.0,O=C(Cn1cc(-c2ccnc3ccccc23)c(-c2ccccn2)n1)NCc1ccccc1,0,-9.80266,9.80266,-315946.63656153786,-279120.8996348299,-36825.8096801959,1.6777352883318155
43953,2,L2,P36897,7.3872,Cc1cccc(-c2nn3c(c2-c2ccc4ncnn4c2/C=C/C(=O)NO)CCC3)n1,0,-5.67188,5.67188,-315752.92213064124,-279120.8996348299,-36632.48640129388,10.697914568963016
50724,3,L2,P36897,8.1249,Cc1cccc(-c2nn(C(C)C)cc2-c2ccnc(-c3nc4c([nH]3)CN(C(=O)N3CCN(C)CC3)C4)c2)n1,0,-10.67946,10.67946,-324181.26662980847,-279120.8996348299,-45060.626758755076,5.990294992792404
77306,4,L2,P36897,7.0264,Cc1cc(-c2cc3cnccc3s2)n(n1)-c1cccc(C)n1,0,-8.47706,8.47706,-313791.102539503,-279120.8996348299,-34669.61798352115,-13.488602202078932
93720,5,L2,P36897,7.301,COc1ccc(F)cc1[C@@H](C)Nc1ccn2ncc(C3=NOC(C)(C)N3)c2n1,0,-8.15725,8.15725,-314939.7299039062,-279120.8996348299,-35816.84164724432,-45.85870887290095
102780,6,L2,P36897,9.0,O=C(CCN1CCCCC1)Nc1cc(-c2c(-c3cc(Cl)ccc3F)nc3n2CCN3)ccc1F,0,-9.54172,9.54172,-332953.08938188537,-279120.8996348299,-53831.78613016382,-9.307626635140991
105371,7,L2,P36897,6.3468,Cc1ccc(CNC(=O)Cn2cc(-c3ccnc4ccccc34)c(-c3ccccn3)n2)cc1,0,-10.15239,10.15239,-317017.59757972124,-279120.8996348299,-37895.99971410271,-16.101584498141058
108760,8,L2,P36897,7.6576,Cc1cccc(-c2nc[nH]c2-c2ccnc(-c3nc4c([nH]3)CN(C(=O)N3CCCC3)C4)c2)n1,0,-10.19572,10.19572,-318394.28682729905,-279120.8996348299,-39272.731150160296,-15.12869504219572
109621,9,L2,P36897,7.9208,Cc1cccc(-c2nc3n(c2-c2ccc4nc[nH]c4c2)CC2CC32)n1,0,-9.99918,9.99918,-307606.1081066419,-279120.8996348299,-28484.38003487025,-19.104209720269516
