mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
13094,L1:P33981:13094,0,58,0,7.6576,Cc1cc(ccc1Nc1ncc2ccn(C3CCCCC3)c2n1)N1CCOCC1,-8.83458,8.83458,-11.383459848175894,-33844.59033566074,-33844.88593043876,-33844.93820545256,6.816577517035419,1.205490456180774,-3.3613918749597014,214,166,5,0.0017656493000686169,True,,1.0
17304,L1:P33981:17304,0,47,1,7.7696,O=C(NC1CC1)c1ccc(cc1)-c1cnc2c(NCc3cccs3)nccn12,-7.26613,7.26613,3.982461461270425,-42441.92208073215,-42442.40932630872,-42442.53353565083,11.236149923810078,2.864335474729988,18.08294685981049,589,94,7,0.0019248105818405747,True,,4.0
24785,L1:P33981:24785,0,66,2,9.4685,COc1cc(ccc1Nc1nc2ccc(cn2n1)-c1ccc(NC(=O)[C@H](C)c2ccc(F)cc2)cc1)S(C)(=O)=O |r|,-8.49635,8.49635,9.7758134350119,-59721.82830246854,-59722.670763621514,-59723.02188909396,19.427615713669006,8.097145751832661,37.30057490051357,305,103,12,0.00196637399494648,True,,8.0
29015,L1:P33981:29015,0,62,3,9.699,Cc1cc(ccc1C(=O)NC1CC1)-c1cnc2c(NCCC(F)(F)F)nc(Cc3ccccc3)cn12,-7.60364,7.60364,-12.423960028714276,-46101.91742151364,-46102.60449403686,-46103.041338438976,15.844268784865335,10.073871229546832,13.49417998569789,600,230,11,0.0019100276986137033,True,,3.0
69855,L1:P33981:69855,0,108,4,9.1367,CCc1nn(CCOCCOCCOC)c(CC)c1NC(=O)c1ccn-2c1CCc1cnc(Nc3ccc(cc3OC)N3CCN(CC3)C(=O)COC)nc-21,-7.20735,7.20735,26.841362296339337,-69092.59447562433,-69093.70216297316,-69094.24629888915,25.543877089171573,12.548072317012576,64.9333117025235,372,185,26,0.001939845154993236,True,,10.0
100543,L1:P33981:100543,0,25,5,7.0088,O=C1c2ccccc2-c2n[nH]c3cccc1c23,-7.92594,7.92594,-3.716336693007376,-19688.79386225708,-19689.12611733164,-19689.12628385142,7.661984038892379,0.0038400373018382156,3.949487383186841,28,18,0,0.0017316071316599846,True,,2.0
110486,L1:P33981:110486,0,54,6,9.0,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC2CCCC2)c2cc[nH]c2n1,-7.49867,7.49867,7.486124129603066,-35800.51227498321,-35801.19496793849,-35801.370761353995,15.743273548963412,4.0538924665146805,27.28329014508116,462,152,10,0.0018849300686269999,True,,5.0
124206,L1:P33981:124206,0,62,7,8.5229,Cn1cc(cn1)-c1cc2cnc(Nc3ccc(cc3Cl)-c3cncn3C)cc2n1C(=O)OC(C)(C)C,-8.10068,8.10068,5.319566331233873,-54463.223410879225,-54463.93507078895,-54464.31848774398,16.4112673874175,8.841805030414761,30.572638749066133,562,123,12,0.0017484031850472093,True,,7.0
125573,L1:P33981:125573,0,67,8,8.699,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,-8.06229,8.06229,-1.2818342656608868,-53300.1048922348,-53301.26099446078,-53301.42085966705,26.660350679407482,3.6865792355850306,29.065095649331624,595,145,9,0.001990060554817319,True,,6.0
137617,L1:P33981:137617,0,88,9,7.1487,CCc1cccc(CC)c1NC(=O)c1nn(C)c-2c1CCc1cnc(Nc3ccc(cc3OC(F)(F)F)C(=O)NC3CCN(C)CC3)nc-21,-8.70705,8.70705,15.180525544456934,-63187.048692595046,-63187.793467582036,-63188.08941300873,17.174919210526838,6.824663667589022,39.18010842257279,916,297,16,0.001969440607354045,True,,9.0
