mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
18361,0,L1,P35354,6.2765,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccc(-c2ccccc2)cc1,0,-6.96204,6.96204,-342908.8728343322,-286654.9787493906,-56254.75084959985,19.757462381212477
26932,1,L1,P35354,8.0223,COc1ccc2c(c1)c(CC(=O)[S-])c(C)n2C(=O)c1ccc(Cl)cc1,-1,-5.16032,5.16032,-337613.6158122899,-286654.9787493906,-50959.94957943109,30.26735025983545
34171,2,L1,P35354,6.5214,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccc(C(C)(C)C)cc1,0,-5.6564,5.6564,-340898.9958232209,-286654.9787493906,-54244.90231785645,20.41421220690319
34316,3,L1,P35354,6.0757,[O-]C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-1,-7.90487,7.90487,-331983.7517808908,-286654.9787493906,-45328.520349215774,-5.826991906555909
53979,4,L1,P35354,7.0555,N#Cc1c(-c2ccc(F)cc2)nc2c(/N=N/c3ccc(O)cc3)c(N)nn2c1N,0,-5.82768,5.82768,-323274.8367118521,-286654.9787493906,-36620.29297568036,10.031643139532198
86098,5,L1,P35354,7.6021,O=C(OCCc1ccc(N=C=S)cc1)c1ccc(F)cc1,0,-7.24145,7.24145,-322596.19667742675,-286654.9787493906,-35940.4966077341,-16.634041327147603
90716,6,L1,P35354,7.1612,NS(=O)(=O)c1ccc(-c2sncc2-c2ccc(F)cc2)cc1,0,-5.7808,5.7808,-333868.64901786286,-286654.9787493906,-47215.48496301047,41.84785019586202
110734,7,L1,P35354,7.0,COc1cc(/C=C2S/C(=N/c3nnc(C)s3)NC2=O)cc(OC)c1OC,0,-5.89616,5.89616,-339345.7421413863,-286654.9787493906,-52693.17264210519,55.558627384877425
138737,8,L1,P35354,7.9586,COc1cc(ccc1[O-])C(=O)[N-]S(=O)(=O)c1ccc(cc1)-n1nc(cc1-c1ccc(C)cc1)C(F)(F)F,-2,-7.06842,7.06842,-346600.0312225223,-286654.9787493906,-59942.94255380608,-48.65589552812003
138741,9,L1,P35354,7.0969,COc1ccc2c(c1)c(CC(=O)Oc1ccc(N(C)N=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,0,-5.37295,5.37295,-341228.7389791627,-286654.9787493906,-54575.15473026483,32.15794531175086
