mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
1812,0,L1,P08922,8.8539,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)NC)OC,0,-10.18988,10.18988,-299082.33142628096,-257492.9482063568,-41589.33120035724,-1.199599710658641
1814,1,L1,P08922,6.0,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1,0,-7.16417,7.16417,-294762.037667633,-257492.9482063568,-37267.57033521779,-35.03187912987889
16940,2,L1,P08922,8.7212,CN1CCN(CC1)C2CCN(CC2)c3ccc(c(c3)OC)Nc4ncc(c(n4)Nc5ccccc5P(=O)(C)C)Cl,0,-7.16876,7.16876,-324569.607574059,-257492.9482063568,-67077.80936007726,26.519454170417255
38653,3,L1,P08922,8.699,C[C@H]1Nc2ccn3ncc(c3n2)C(=O)NC[C@@H](CF)Oc2ccc(F)cc21,0,-7.00059,7.00059,-293437.6168102002,-257492.9482063568,-35944.027211433306,-14.790860351134588
44625,4,L1,P08922,6.067,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,0,-7.94317,7.94317,-294186.978203082,-257492.9482063568,-36692.65539139685,-31.699151922058547
52639,5,L1,P08922,6.0,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,0,-8.21303,8.21303,-303398.1646102812,-257492.9482063568,-45903.89553924618,-30.459863089081093
62123,6,L1,P08922,6.0,CN(C)CCCN1c2ccccc2CCc3c1cc(cc3)Cl,0,-6.60707,6.60707,-293091.43318353157,-257492.9482063568,-35597.099043014954,-31.96040098215538
62474,7,L1,P08922,9.6091,CN[C@@H]1CC2OC([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,0,-9.61735,9.61735,-298012.2349855837,-257492.9482063568,-40518.38137626824,-20.879088233712736
70772,8,L1,P08922,6.699,CN1CCN(CC1)CCCOc2cc3c(cc2OC)c(c(cn3)C#N)Nc4cc(c(cc4Cl)Cl)OC,0,-6.49028,6.49028,-323592.49640515004,-257492.9482063568,-66099.20136335751,-7.998215154713915
100526,9,L1,P08922,7.9208,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,0,-8.62624,8.62624,-308694.73988776625,-257492.9482063568,-51201.94425879347,3.518518062365237
