mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
4124,L3:Q15878:4124,0,47,0,6.1101,CCN(C(c1ccc(OC)cc1)C(F)(F)F)S(=O)(=O)C1CCOCC1,-6.28615,6.28615,23.81541160415062,-45638.85249359111,-45639.24428368421,-45639.5599050817,9.034894181434575,7.278402333286346,40.128708118871536,1000,174,9,0.011530278250575066,False,,4.0
12360,L3:Q15878:12360,0,41,1,6.7799,CCN([C@@H](C)c1ccc(F)cc1)S(=O)(=O)c1ccc2[nH]nnc2c1,-7.21927,7.21927,36.88658709004065,-40495.890346246524,-40496.46680624891,-40496.55210454214,13.29348345739424,1.9670253709880001,52.147095918422885,562,177,7,0.0012204759987071157,True,,7.0
19284,L3:Q15878:19284,0,37,2,6.6904,CCN([C@H](c1ccc(F)cc1)C(F)(F)F)S(=O)(=O)c1csc(C#N)c1,-6.46097,6.46097,15.146476080443174,-55387.5289086562,-55387.880581364734,-55388.12727899986,8.109765315942676,5.688982614568223,28.94522401095407,705,172,7,0.001584135228767991,True,,3.0
45224,L3:Q15878:45224,0,42,3,6.6108,CCN(C(c1ccc(F)cc1)C(F)(F)F)S(=O)(=O)c1cnc2cc[nH]c2c1,-7.51278,7.51278,36.33732303683431,-48166.54787747972,-48167.11941244129,-48167.21266596183,13.179909318014946,2.1504772708538566,51.66770962570311,287,149,7,0.0015598800964653492,True,,6.0
57801,L3:Q15878:57801,0,38,4,6.5406,C[C@@H](c1ccc(Cl)cc1)N(C)S(=O)(=O)c1ccn2nncc2c1,-7.18201,7.18201,55.282709502470446,-49230.82098604019,-49231.42366526787,-49231.54182999687,13.898113156325692,2.7249433851539346,71.90576604395007,775,168,6,0.001461970736272633,True,,10.0
67332,L3:Q15878:67332,0,39,5,6.8013,CCN([C@@H](C)c1ccc(F)cc1)S(=O)(=O)c1cnc2nsnc2c1,-6.86704,6.86704,29.74781819599589,-50262.620765537904,-50263.014118156265,-50263.15409707209,9.070926870011913,3.2279904836382576,42.046735549646066,723,164,7,0.0013263692380860448,True,,5.0
76146,L3:Q15878:76146,0,42,6,6.3298,CCN(C(c1ccc(F)cc1)C(F)(F)F)S(=O)(=O)c1ccc2cn[nH]c2c1,-8.20543,8.20543,40.59359871350115,-48166.21112625711,-48166.70815807414,-48166.99140170597,11.461825989978278,6.5317533194796455,58.58717802295908,791,140,7,0.0017833174206316471,True,,9.0
84015,L3:Q15878:84015,0,40,7,6.719,CCN(C(C)c1ccc(F)cc1)S(=O)(=O)c1cnnc(C)c1,-6.92379,6.92379,42.339929592640814,-37983.14418148324,-37983.46775527264,-37983.75157533643,7.461788847175667,6.545046156208918,56.3467645960254,1000,201,8,0.009180444292724133,False,,8.0
107192,L3:Q15878:107192,0,36,8,7.5901,C[C@@H](c1ccc(Cl)cc1)N(C)S(=O)(=O)c1cncc(C#N)c1,-6.01066,6.01066,12.323281876417148,-47724.32998078432,-47724.81658570289,-47724.89937098709,11.221375999199193,1.9090740060778888,25.45373188169423,563,67,6,0.0018325098790228367,True,,1.0
123336,L3:Q15878:123336,0,37,9,7.2299,CN(C(c1ccc(C(F)(F)F)cc1)C(F)(F)F)S(=O)(=O)c1cncnc1,-6.68456,6.68456,14.94681460680405,-50425.02751833682,-50425.464452652384,-50425.61205273359,10.075944682882136,3.403738732398027,28.42649802208421,655,89,7,0.001275726710446179,True,,2.0
