mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
8508,L2:O43318:8508,0,62,0,6.3325,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Oc1ncnc2[nH]ccc12,-7.37055,7.37055,11.541196449776082,-48587.5018697207,-48588.04774896074,-48588.26807324565,12.58827432465278,5.080798710498353,29.210269484927213,495,136,9,0.0018471076618880033,True,,8.0
16877,L2:O43318:16877,0,69,1,6.5346,CCN1CCN(Cc2ccc(NC(=O)c3ccc(OC)c(Oc4ncnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,-7.32091,7.32091,5.748047541778415,-52776.162354766915,-52776.700942101095,-52776.835310789866,12.42011898082791,3.0986155743259154,21.26678209693224,266,124,12,0.0019479852635413408,True,,6.0
31974,L2:O43318:31974,0,78,2,6.8894,CCN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)c3ccc(c(c3)Oc4c5cc(c(cc5ncn4)OC)OC)C,-6.53327,6.53327,0.7877830473294651,-57565.7534404387,-57566.313872321756,-57566.57148158534,12.92386624509077,5.940610744543471,19.652260036963707,900,168,15,0.0019491537241265178,True,,5.0
62528,L2:O43318:62528,0,76,3,6.8239,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(OCc4cnc5[nH]ccc5c4OC)c3)cc2C(F)(F)F)CC1,-7.72214,7.72214,-21.67999457900404,-54479.837925879205,-54480.35697911284,-54480.62104756998,11.969651920868667,6.0895632863865305,-3.6207793717488403,524,112,14,0.0014830029103904963,True,,3.0
73366,L2:O43318:73366,0,67,4,7.1192,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ncnc5[nH]ncc45)c3)cc2C(F)(F)F)CC1,-7.5802,7.5802,6.146913805859237,-51164.55946826015,-51165.132411738596,-51165.54114620806,13.212390488907351,9.425640783086298,28.784945077852885,424,206,11,0.0019173697801306844,True,,7.0
76262,L2:O43318:76262,0,66,5,6.9245,CCN1CCN(Cc2ccc(NC(=O)c3cccc(Oc4ccnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,-8.04596,8.04596,-35.763278934108484,-49220.617492632824,-49221.08987658807,-49221.130035894894,10.893432794371677,0.9260956158507136,-23.943750523886095,266,164,10,0.0018339540110900998,True,,1.0
79851,L2:O43318:79851,0,69,6,6.7825,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ccnc(NC)n4)c3)cc2C(F)(F)F)CC1,-10.18315,10.18315,-24.630636610338215,-49723.56864794157,-49724.020409082346,-49724.1117124073,10.41785939495205,2.105504692164101,-12.107272523222065,249,73,13,0.001982727786526084,True,,2.0
115639,L2:O43318:115639,0,66,7,6.0,CN(C)Cc1nc(Nc2ccc(c3CNC(=O)c23)-c2cnc3cc(F)ccn23)ccc1C1CCOCC1,-9.99142,9.99142,-5.631314166344741,-45291.05119528825,-45291.57164075755,-45291.684922447894,12.001757638049137,2.612337838440959,8.982781310145354,310,134,8,0.0019582598470151424,True,,4.0
135321,L2:O43318:135321,0,78,8,6.6635,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(CCc4cnc5[nH]ccc5c4OC)c3)cc2C(F)(F)F)CC1,-8.08365,8.08365,26.51584672141749,-53502.44841944524,-53502.95087918442,-53503.086598807946,11.586996848368846,3.129768869870351,41.23261243965669,309,296,14,0.0018768494483083487,True,,9.0
144881,L2:O43318:144881,0,68,9,7.3468,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ncnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,-6.13889,6.13889,31.790211116744743,-50728.339636714096,-50729.025936372025,-50729.33384694686,15.826446087816992,7.1005865384882005,54.717243743049934,672,299,11,0.001825776882469654,True,,10.0
