mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
8508,0,L2,O43318,6.3325,Cc1ccc(C(=O)Nc2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Oc1ncnc2[nH]ccc12,0,-7.37055,7.37055,-393500.41351770255,-344914.6803524237,-48586.23363892478,11.541196449776082
16877,1,L2,O43318,6.5346,CCN1CCN(Cc2ccc(NC(=O)c3ccc(OC)c(Oc4ncnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,0,-7.32091,7.32091,-397689.2111819152,-344914.6803524237,-52774.78008842429,5.748047541778415
31974,2,L2,O43318,6.8894,CCN1CCN(CC1)Cc2ccc(cc2C(F)(F)F)NC(=O)c3ccc(c(c3)Oc4c5cc(c(cc5ncn4)OC)OC)C,0,-6.53327,6.53327,-402478.8106559862,-344914.6803524237,-57564.16446506869,0.7877830473294651
62528,3,L2,O43318,6.8239,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(OCc4cnc5[nH]ccc5c4OC)c3)cc2C(F)(F)F)CC1,0,-7.72214,7.72214,-399394.219202911,-344914.6803524237,-54478.59871694244,-21.679994579004042
73366,4,L2,O43318,7.1192,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ncnc5[nH]ncc45)c3)cc2C(F)(F)F)CC1,0,-7.5802,7.5802,-396077.2348927084,-344914.6803524237,-51162.82109569578,6.146913805859237
76262,5,L2,O43318,6.9245,CCN1CCN(Cc2ccc(NC(=O)c3cccc(Oc4ccnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,0,-8.04596,8.04596,-394135.5331248872,-344914.6803524237,-49219.30192990779,-35.763278934108484
79851,6,L2,O43318,6.7825,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ccnc(NC)n4)c3)cc2C(F)(F)F)CC1,0,-10.18315,10.18315,-394637.4194599356,-344914.6803524237,-49721.671022018425,-24.630636610338218
115639,7,L2,O43318,6.0,CN(C)Cc1nc(Nc2ccc(c3CNC(=O)c23)-c2cnc3cc(F)ccn23)ccc1C1CCOCC1,0,-9.99142,9.99142,-390204.71978336707,-344914.6803524237,-45289.79523404885,-5.631314166344741
135321,8,L2,O43318,6.6635,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(CCc4cnc5[nH]ccc5c4OC)c3)cc2C(F)(F)F)CC1,0,-8.08365,8.08365,-398414.46128842275,-344914.6803524237,-53500.93077194035,26.51584672141749
144881,9,L2,O43318,7.3468,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ncnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1,0,-6.13889,6.13889,-395640.29833241546,-344914.6803524237,-50726.99653402051,31.790211116744743
