mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
7921,L3:Q00961:7921,0,42,0,6.0269,CC1(F)CN(C(=O)Cn2cnc3sc(C#N)c(-c4ccc(F)c(Br)c4)c3c2=O)C1,-4.31373,4.31373,-1.910907490303766,-116309.59218899743,-116310.21431845071,-116310.24692315276,14.346646014383056,0.7518822911240236,13.187620815203314,417,251,5,0.0016664117574691772,True,,3.0
43719,L3:Q00961:43719,0,44,1,6.2007,Cc1sc2ncn(CC(=O)N3CC(C)(F)C3)c(=O)c2c1-c1ccc(F)c(Br)c1,-4.60206,4.60206,-0.3222902913045485,-114868.33303434971,-114868.69229708303,-114868.84853819128,8.284795445654073,3.6030055497091396,11.565510704058664,567,28,6,0.0014185598120093346,True,,1.0
53381,L3:Q00961:53381,0,14,2,6.6778,N[C@H](CO)C(=O)O,-5.22654,5.22654,-3.344455249882955,-10863.644334070734,-10864.083714830169,-10864.35839092271,10.132361018808044,6.3341811699922035,13.122086938917292,318,78,5,0.0013316490221768618,True,,2.0
69000,L3:Q00961:69000,0,34,3,6.6383,N[C@H](CNC(=O)c1ccc(-c2ccccc2F)s1)C(=O)O,-4.76335,4.76335,2.921522950324257,-37423.56752177254,-37424.05406501246,-37424.38658800051,11.219953655926576,7.668162270711677,21.80963887696251,427,75,8,0.001348569174297154,True,,5.0
88925,L3:Q00961:88925,0,34,4,7.4685,N[C@H](CNC(=O)c1cc(Br)c(-c2ccccc2F)s1)C(=O)O,-5.76116,5.76116,18.55848432534107,-107453.67618536529,-107454.25546717297,-107454.5616991573,13.358555833595373,7.061877321912517,38.97891748084896,753,60,8,0.0014162139268592,True,,9.0
89763,L3:Q00961:89763,0,45,5,7.0555,Cc1nc(C(=O)NCc2cccnc2)cnc1OCC(F)(F)c1cc(Cl)ccn1,-4.88455,4.88455,2.1897579076254687,-49490.634814351244,-49491.08321494393,-49491.60682304299,10.340363314915361,12.074689612827369,24.6048108353682,904,159,9,0.0011086637387052178,True,,6.0
93521,L3:Q00961:93521,0,41,6,6.0605,CC1(F)CN(C(=O)Cn2cnc3scc(-c4ccc(F)c(Br)c4)c3c2=O)C1,-4.4421,4.4421,5.430612790154869,-113797.7376918982,-113798.20933321431,-113798.32237846797,10.876307128997876,2.606885479049683,18.913805398202427,402,144,5,0.0018591389525681734,True,,4.0
103070,L3:Q00961:103070,0,37,7,7.0555,N[C@H](CNC(=O)c1ccc(-c2ccccc2C(F)(F)F)s1)C(=O)O,-4.60809,4.60809,24.25160904500305,-43898.96912631417,-43899.455881604335,-43899.660625051554,11.224843650616998,4.721496057594695,40.197948753214746,570,94,9,0.000835114682558924,True,,10.0
108874,L3:Q00961:108874,0,37,8,7.6021,Cc1cc(C(=O)NC[C@@H](N)C(=O)O)sc1-c1ccccc1Br,-5.55315,5.55315,14.044587631655544,-105822.16673482733,-105822.73779908488,-105822.91036247765,13.16905462543154,3.9794063728055233,31.19304862989261,378,118,9,0.001913655549287796,True,,7.0
135025,L3:Q00961:135025,0,34,9,6.0315,N[C@H](CNC(=O)c1ccc(-c2cccc(F)c2F)s1)C(=O)O,-5.71494,5.71494,14.660161769720656,-40125.510796963084,-40126.047519818974,-40126.39688324494,12.377123090033635,8.056511994731085,35.093796854485376,662,83,8,0.0010930121643468738,True,,8.0
