mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
6098,0,L2,P08254,6.2596,O=C1NC(=O)C(c2ccncc2Sc2ccc(OCc3cccc(CO)c3)cc2)N1,0,-8.96446,8.96446,-249198.0809812471,-202555.57472809544,-46643.0430172374,12.378073873056273
37405,1,L2,P08254,6.0,Cc1cc(COc2ccc(Sc3cnn(C)c3C3NC(=O)NC3=O)cc2)ccn1,0,-8.59298,8.59298,-248056.69922615148,-202555.57472809544,-45500.96959027846,-3.572258214341209
39528,2,L2,P08254,6.0,Cc1cc(COc2ccc(Sc3ccncc3C3NC(=O)NC3=O)cc2)ccn1,0,-8.37047,8.37047,-247587.04030243916,-202555.57472809544,-45031.70491405347,5.519304824568387
45129,3,L2,P08254,6.0,O=C1NC(=O)C(c2cnccc2Sc2ccc(OCc3cccc(CO)c3)cc2)N1,0,-8.70635,8.70635,-249197.8545147702,-202555.57472809544,-46642.84546658292,13.044888578667418
92266,4,L2,P08254,6.2596,O=C1NC(=O)C(c2ccncc2Sc2ccc(OCc3ccccc3CO)cc2)N1,0,-8.73232,8.73232,-249197.95669385046,-202555.57472809544,-46642.89324971929,11.790488313029138
100282,5,L2,P08254,6.2596,CCC1(c2cnccc2Sc2ccc(OCc3cccc(C)c3)cc2)NC(=O)NC1=O,0,-8.84211,8.84211,-249289.97786779408,-202555.57472809544,-46735.8344138151,33.00596522138233
106630,6,L2,P08254,6.0,O=C1NC(=O)C(c2cnccc2Sc2ccc(OCc3cccc(O)c3)cc2)N1,0,-8.63466,8.63466,-248128.22005140613,-202555.57472809544,-45572.70577827574,1.394124613191252
116620,7,L2,P08254,6.0,NC(=O)c1cccc(COc2ccc(Sc3ccncc3C3NC(=O)NC3=O)cc2)c1,0,-8.96369,8.96369,-250673.1862619664,-202555.57472809544,-48118.343431046706,16.877949828613332
126317,8,L2,P08254,6.2596,Cc1cc(COc2ccc(Sc3ccsc3C3NC(=O)NC3=O)cc2)ccn1,0,-8.52027,8.52027,-255878.28119463215,-202555.57472809544,-53323.79802794395,25.17200404180151
140178,9,L2,P08254,6.0,O=C1NC(=O)C(c2sccc2Sc2ccc(OCc3ccccc3CO)cc2)N1,0,-8.71069,8.71069,-257488.40413324398,-202555.57472809544,-54935.12599058964,52.96051841145296
