mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
11097,0,L1,P49327,6.7447,Cc1cc(C2CCC2)c(-c2ncc(Cl)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,0,-8.50936,8.50936,-324524.5528965892,-275530.7861882936,-48994.077517578764,7.167432340193978
14505,1,L1,P49327,7.1805,COC(=O)N1CCC(C)(c2nc(C)c(-c3cc(C(=O)N4CC(F)(c5ccc(C#N)cc5)C4)ccc3C)[nH]2)CC1,0,-8.83739,8.83739,-323502.3105299059,-275530.7861882936,-47971.48757466426,-0.8478659638661624
28757,2,L1,P49327,7.0458,Cc1nnc(-c2cc(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)ccc2C2CCC2)[nH]1,0,-8.07779,8.07779,-315156.0560934154,-275530.7861882936,-39624.65463744137,-14.18840977378665
41520,3,L1,P49327,6.4089,CN(CCO)c1ccc(NC(=O)c2cc(ccc2C)C(=O)N2CCC(CC2)c2ccc(cc2)C#N)cn1,0,-9.30474,9.30474,-319728.59870530793,-275530.7861882936,-44198.24891745669,10.063633274232602
47919,4,L1,P49327,6.2076,Cc1nc(C)c(-c2cc(C(=O)N3CCC(c4ccn5nncc5c4)CC3)ccc2C)[nH]1,0,-8.6485,8.6485,-311853.78226246015,-275530.7861882936,-36323.03293093622,0.8499372997223504
74367,5,L1,P49327,6.8697,Cc1cc(C2CCC2)c(cc1C(=O)N1CCC(CC1)c1ccc(cc1)C#N)C(N)=O,0,-7.32857,7.32857,-310482.5832225273,-275530.7861882936,-34952.15944707246,8.357438602824676
90544,6,L1,P49327,6.2366,Cc1cc(C2CCC2)c(-c2ncc(C(F)(F)F)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,0,-10.045,10.045,-321193.503231043,-275530.7861882936,-45662.899563227045,4.209022204843847
111741,7,L1,P49327,7.0757,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1[nH]nc(OCCO)c1C,0,-8.27937,8.27937,-315075.0764790506,-275530.7861882936,-39545.76338116674,33.97027185208083
114434,8,L1,P49327,6.699,CCc1cc(C)c(-c2nnc(CCOC)[nH]2)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,0,-8.50891,8.50891,-315605.13692881033,-275530.7861882936,-40074.82689609439,10.980408473369613
141820,9,L1,P49327,6.8356,CC(=O)N1CCc2nc(-c3cc(C(=O)N4CCC(c5ccc(C#N)cc5)CC4)ccc3C)[nH]c2C1,0,-9.73421,9.73421,-316611.4826789729,-275530.7861882936,-41081.0211697551,7.48727735738772
