mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
2548,0,L3,P11926,6.7447,NOCC1CCCNC1,0,-4.66635,4.66635,-267318.2808757244,-255836.88389243654,-11483.367229066296,45.43494701193012
8731,1,L3,P11926,7.3979,C(CN)CON,0,-4.12472,4.12472,-264141.0564711152,-255836.88389243654,-8304.45142832541,6.430425616201918
23558,2,L3,P11926,7.5229,Cc1ncc(COP(=O)(O)O)c(/C=N/OC[C@H]2CCNC2)c1O,0,-5.31347,5.31347,-295706.81042362924,-255836.88389243654,-39870.6508805716,16.703893498184293
27708,3,L3,P11926,6.1549,NOC[C@H]1CCCNC1,0,-3.9174,3.9174,-267319.4329151628,-255836.88389243654,-11482.839126876996,6.68996064348259
42749,4,L3,P11926,6.8239,Cc1ncc(COP(=O)(O)O)c(/C=N/OCCCN)c1O,0,-4.67318,4.67318,-293599.24062501406,-255836.88389243654,-37762.874654769854,11.943569488805437
47655,5,L3,P11926,6.6778,C1CNC[C@@H]1CON,0,-4.09602,4.09602,-266248.9590306606,-255836.88389243654,-10412.416300503237,7.867389056383795
65302,6,L3,P11926,6.7959,Cc1ncc(COP(=O)(O)O)c(/C=N/OC[C@@H]2CCNC2)c1O,0,-5.36905,5.36905,-295707.111865239,-255836.88389243654,-39871.39966058367,27.019762121575916
70512,7,L3,P11926,6.1079,NOCC1CNCCO1,0,-4.71454,4.71454,-268296.52512322465,-255836.88389243654,-12460.107885625526,10.761316198604396
88775,8,L3,P11926,7.301,NOCC1(F)CCNC1,0,-4.17254,4.17254,-268951.2508114822,-255836.88389243654,-13114.725323175371,8.264995575971962
145066,9,L3,P11926,7.0,C1CNC[C@H]1CON,0,-4.12108,4.12108,-266248.0933560307,-255836.88389243654,-10412.662119505627,33.49904112778452
