mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
17978,0,L4,Q99705,9.3565,CCc1cc(ccc1OCCN1CCC2(COC2)CC1)N1CC=C(Oc2ccc(cc2)C2CC2)C1=O |t:25|,0,-9.03536,9.03536,-354147.33751479647,-311261.56353684614,-42888.365918231735,59.77156283341043
30174,1,L4,Q99705,8.3872,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCO,0,-8.01756,8.01756,-346191.58123240696,-311261.56353684614,-34932.59222328466,59.3700197168301
54330,2,L4,Q99705,9.1938,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@@H](F)C1,0,-8.76883,8.76883,-352602.2653024204,-311261.56353684614,-41342.997969572985,52.951722140955525
55671,3,L4,Q99705,7.3872,"O[C@@H]1CCN(CCO[C@H]2CC[C@@H](CC2)N2CC=C(Oc3ccc(cc3)C3CC3)C2=O)C1 |r,wU:11.14,wD:8.7,1.0,t:17,(11.77,-.73,;10.44,-1.5,;9.19,-2.41,;7.95,-1.5,;8.42,-.04,;7.33,1.05,;5.85,.65,;4.76,1.74,;3.27,1.34,;2.18,2.43,;.69,2.03,;.29,.55,;1.38,-.54,;2.87,-.14,;-1.19,.15,;-2.1,-1.1,;-3.56,-.62,;-3.56,.92,;-4.9,1.69,;-6.23,.92,;-6.23,-.62,;-7.56,-1.39,;-8.9,-.62,;-8.9,.92,;-7.56,1.69,;-10.23,-1.39,;-11.77,-1.39,;-11,-2.73,;-2.1,1.39,;-1.33,2.73,;9.96,-.04,)|",0,-8.74739,8.74739,-348928.0955571587,-311261.56353684614,-37669.20755527399,61.69930195060238
66091,4,L4,Q99705,9.1871,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CCC[C@@H]1CO,0,-7.73177,7.73177,-353018.63314113184,-311261.56353684614,-41759.17150055462,48.47087944441816
87356,5,L4,Q99705,9.3279,COC1CN(CCOc2ccc(cc2OC)N2CC=C(Oc3ccc(cc3)C3CC3)C2=O)C1 |t:19|,0,-7.54039,7.54039,-351944.66852765525,-311261.56353684614,-40686.626576539646,81.20969617868494
93256,6,L4,Q99705,7.0044,COc1cc(ccc1CN1CCCC1)N1CC=C(Oc2ccc(cc2)C2CC2)C1=O |t:18|,0,-8.68599,8.68599,-346781.7928577368,-311261.56353684614,-35522.570939426776,53.99900625276107
106648,7,L4,Q99705,7.6576,"O=C1N(CC=C1Oc1ccc(cc1)C1CC1)[C@H]1CC[C@@H](CC1)OCCN1CCCC1 |r,wU:16.18,wD:19.25,c:4,(-.66,2.73,;-1.43,1.39,;-.53,.15,;-1.43,-1.1,;-2.9,-.62,;-2.9,.92,;-4.23,1.69,;-5.56,.92,;-5.56,-.62,;-6.9,-1.39,;-8.23,-.62,;-8.23,.92,;-6.9,1.69,;-9.56,-1.39,;-11.1,-1.39,;-10.33,-2.73,;.96,.55,;1.36,2.03,;2.85,2.43,;3.94,1.34,;3.54,-.14,;2.05,-.54,;5.42,1.74,;6.51,.65,;8,1.05,;9.09,-.04,;8.61,-1.5,;9.86,-2.41,;11.1,-1.5,;10.63,-.04,)|",0,-8.2483,8.2483,-346878.66429961397,-311261.56353684614,-35620.384069543084,75.714852933267
121682,8,L4,Q99705,9.4089,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC(O)(C2CC2)C1,0,-8.42125,8.42125,-354050.89432804676,-311261.56353684614,-42792.03624122655,62.38915972620508
124879,9,L4,Q99705,9.3279,CCc1cc(ccc1OCCN1CCCC1)N1CC=C(Oc2ccc(cc2)C2CC2)C1=O |t:20|,0,-8.5545,8.5545,-348919.6102915,-311261.56353684614,-37663.30973421882,121.3671919893935
