mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
11604,L4:P42226:11604,0,90,0,6.6021,CN1CCC(C[C@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3s2)C(=O)N2CCC[C@H]2C(=O)N2CCO[C@H](c3ccccc3)C2)CC1,-7.91236,7.91236,6.145477137890739,-81823.02467985853,-81824.16574760135,-81824.33461338021,26.313647261304247,3.894137370397275,36.35326176959226,358,300,15,0.0016645276919007301,True,,5.0
24276,L4:P42226:24276,0,94,1,6.7959,CC(C)(C)c1ccc(C[C@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3s2)C(=O)N2CCC[C@H]2C(=O)N2CCO[C@H](c3ccccc3)C2)cc1,-8.33336,8.33336,2.931758942859509,-84499.97906077477,-84500.98917404734,-84501.32361815093,23.29376543641037,7.712464247456905,33.937988626726785,700,132,18,0.0019158836221322417,True,,4.0
26786,L4:P42226:26786,0,87,2,7.0809,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N1CCOC(c2ccc3ccccc3c2)C1,-8.12248,8.12248,24.08799833770948,-81321.49806447345,-81322.5269390006,-81322.82848052857,23.72641024513284,6.953712828578742,54.76812141142106,603,138,16,0.0019126856932416558,True,,7.0
41686,L4:P42226:41686,0,115,3,6.2596,COc1cc(N2CCN(CCc3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)CC2)ccc1-c1cc(C(=O)N(C)C)ccc1C1CCCN(C(=O)CCn2ccnn2)C1,-7.36411,7.36411,-4.055564466615358,-74780.3917124827,-74781.57207166609,-74782.01556162744,27.21972940584425,10.227121466231564,33.391286405460455,561,300,18,0.0018037165282294154,True,,3.0
89566,L4:P42226:89566,0,119,4,7.0,COc1cc(N2CCN(CCc3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)CC2)ccc1-c1cc(C2=CCCN(C(=O)CCn3ccnn3)C2)cc2ccc(C(=O)N(C)C)cc12,-7.81978,7.81978,-12.72270073643879,-78930.90642256013,-78932.20846352392,-78932.65156215617,30.025777922741494,10.218097202797987,27.521174389100686,636,237,18,0.001964221941307187,True,,2.0
94248,L4:P42226:94248,0,81,5,6.2441,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N1CCO[C@@H](c2ccccc2)C1,-7.13058,7.13058,35.12357749570333,-77137.85711939572,-77138.88786786878,-77139.2669398164,23.76962446429931,8.74160677942322,67.63480873942586,693,223,16,0.0019522899528965354,True,,9.0
115838,L4:P42226:115838,0,87,6,7.3768,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1Cc2ccccc2[C@H]1C(=O)N1CCC[C@H](c2ccccc2)C1,-7.51932,7.51932,24.27619222399913,-80311.35553418461,-80312.31078721293,-80312.70077204132,22.02865815004124,8.99326378832362,55.29811416236399,475,213,16,0.0018537921132519841,True,,8.0
120290,L4:P42226:120290,0,81,7,6.3768,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N1CCOC(c2ccc(F)cc2F)C1,-7.70422,7.70422,25.167602829580467,-82541.9894631194,-82543.05574320398,-82543.26332069225,24.589002891174292,4.786850596780701,54.543456317535465,540,300,16,0.001959501998499036,True,,6.0
125214,L4:P42226:125214,0,82,8,8.0,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)N1CCO[C@H](c2ccccc2)C1,-7.33751,7.33751,38.924256201799736,-79186.23000095598,-79187.21625672598,-79187.59760983937,22.743598357221465,8.794211711750911,70.46206627077211,690,205,17,0.0017687873914837837,True,,10.0
143645,L4:P42226:143645,0,84,9,6.9586,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCCC[C@H]1C(=O)N1CCO[C@H](c2ccccc2)C1,-7.53874,7.53874,-5.80366672207009,-78207.97439850227,-78208.99600451671,-78209.38010238661,23.558794360153325,8.85750730048789,26.612634938571126,525,195,16,0.0019219407113268971,True,,1.0
