mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
11604,0,L4,P42226,6.6021,CN1CCC(C[C@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3s2)C(=O)N2CCC[C@H]2C(=O)N2CCO[C@H](c3ccccc3)C2)CC1,0,-7.91236,7.91236,-310801.7237658037,-228981.20720961064,-81820.78304930426,6.145477137890739
24276,1,L4,P42226,6.7959,CC(C)(C)c1ccc(C[C@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3s2)C(=O)N2CCC[C@H]2C(=O)N2CCO[C@H](c3ccccc3)C2)cc1,0,-8.33336,8.33336,-313479.053950608,-228981.20720961064,-84497.97387409778,2.9317589428595094
26786,2,L4,P42226,7.0809,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N1CCOC(c2ccc3ccccc3c2)C1,0,-8.12248,8.12248,-310299.1140156785,-228981.20720961064,-81318.95136053878,24.08799833770948
41686,3,L4,P42226,6.2596,COc1cc(N2CCN(CCc3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)CC2)ccc1-c1cc(C(=O)N(C)C)ccc1C1CCCN(C(=O)CCn2ccnn2)C1,0,-7.36411,7.36411,-303759.03252827266,-228981.20720961064,-74777.64945274172,-4.055564466615358
89566,4,L4,P42226,7.0,COc1cc(N2CCN(CCc3cccc4c3n(C)c(=O)n4C3CCC(=O)NC3=O)CC2)ccc1-c1cc(C2=CCCN(C(=O)CCn3ccnn3)C2)cc2ccc(C(=O)N(C)C)cc12,0,-7.81978,7.81978,-307910.3769005834,-228981.20720961064,-78928.61798245177,-12.72270073643879
94248,5,L4,P42226,6.2441,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N1CCO[C@@H](c2ccccc2)C1,0,-7.13058,7.13058,-306115.78918185266,-228981.20720961064,-77136.10507471788,35.12357749570333
115838,6,L4,P42226,7.3768,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1Cc2ccccc2[C@H]1C(=O)N1CCC[C@H](c2ccccc2)C1,0,-7.51932,7.51932,-309289.423381312,-228981.20720961064,-80309.26888703155,24.27619222399913
120290,7,L4,P42226,6.3768,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCC[C@H]1C(=O)N1CCOC(c2ccc(F)cc2F)C1,0,-7.70422,7.70422,-311519.92941900337,-228981.20720961064,-82539.81357994534,25.167602829580467
125214,8,L4,P42226,8.0,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)N1CCO[C@H](c2ccccc2)C1,0,-7.33751,7.33751,-308163.4506872368,-228981.20720961064,-79183.93139312962,38.924256201799736
143645,9,L4,P42226,6.9586,CC(C)(C)[C@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)ccc2s1)C(=O)N1CCCC[C@H]1C(=O)N1CCO[C@H](c2ccccc2)C1,0,-7.53874,7.53874,-307187.13474762766,-228981.20720961064,-78205.6758672083,-5.80366672207009
