mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
7699,L2:Q92793:7699,0,62,0,8.2596,COC(=O)N1CCc2ccc3c(nc(-c4cccc(CC(=O)O)c4)n3[C@@H](C)Cn3cc(Cl)cn3)c2C1,-7.82658,7.82658,18.067007994668156,-55579.12513696744,-55579.8162912166,-55580.194399370084,15.938395621043377,8.719381158552848,42.72478477426438,523,108,11,0.0019872651901096106,True,,10.0
30981,L2:Q92793:30981,0,65,1,7.2596,COC(=O)N1CCc2ccc3c(nc([C@H]4CC[C@@H](C(=O)O)CC4)n3[C@@H](C)Cn3cc(Cl)cn3)c2C1,-7.62885,7.62885,-0.0939041832490557,-54607.16441921164,-54607.94158489043,-54608.02410922059,17.921866308177428,1.9030562628162513,19.731018387744623,469,154,10,0.001999674830585718,True,,7.0
46473,L2:Q92793:46473,0,68,2,7.7447,CNC(=O)c6cc2cc(C1=CCOCC1)ccc2c(N5CCCc4cc(c3cnn(C)c3)c(C(F)F)cc45)n6,-9.20133,9.20133,-26.108696680544444,-48593.40610007843,-48594.12398775145,-48594.40141714099,16.554883020803892,6.397673706980186,-3.156139952760366,763,286,8,0.0019017477752640843,True,,1.0
56089,L2:Q92793:56089,0,71,3,7.2596,COC(=O)N1CCc2ccc3c(nc([C@H]4CC[C@](C)(C(=O)O)CC4)n3[C@@H](C)Cc3ccccc3)c2C1,-7.62385,7.62385,0.564486826174129,-43334.566281947235,-43335.04853976019,-43335.17034845023,11.121129362299776,2.808975122870446,14.494591311344351,399,181,11,0.0019551569130271673,True,,4.0
74284,L2:Q92793:74284,0,68,4,6.2596,COC(=O)N1CCc2ccc3c(nc([C@H]4CC[C@H](C(=O)O)CC4)n3[C@H](C)Cc3ccccc3)c2C1,-6.69751,6.69751,-12.550957720063714,-42264.30065021769,-42264.716885073605,-42264.743024081705,9.598603803678145,0.6027798465248982,-2.3495740698606706,141,90,10,0.001594223896972835,True,,2.0
92633,L2:Q92793:92633,0,69,5,8.2596,COC(=O)N1CCc2ccc3c(nc(N4CCN(C(=O)CO)CC4)n3[C@@H](C)Cc3ccccc3)c2C1,-7.27726,7.27726,-17.206798596539244,-44206.70963234956,-44207.41543414919,-44207.85469906838,16.2761761593379,10.129689679388575,9.199067242187231,305,267,11,0.0018265574472025037,True,,3.0
99659,L2:Q92793:99659,0,65,6,6.2596,COC(=O)N1CCc2ccc3c(nc([C@H]4C[C@@H](C(=O)O)C4)n3[C@H](C)Cc3ccccc3C)c2C1,-7.51959,7.51959,0.0828839935651738,-41192.64348404048,-41193.14671254375,-41193.314793365826,11.604724969269562,3.876035836920395,15.563644799755131,1000,216,11,0.0037705532740801573,False,,6.0
104318,L2:Q92793:104318,0,65,7,8.2596,COC(=O)N1CCc2c(C(=O)O)cc3c(nc(C4CCCCC4)n3CCc3ccccc3)c2C1,-7.94477,7.94477,1.7160575053973923,-41193.113239868864,-41193.70356380864,-41193.93454669184,13.613193448716684,5.326591826095733,20.65584278020981,773,200,9,0.0019903022330254316,True,,8.0
113888,L2:Q92793:113888,0,68,8,8.2596,COC(=O)N1CCc2ccc3c(nc([C@H]4CCC[C@H](C(=O)O)C4)n3C[C@H](C)c3ccc(F)c(F)c3)c2C1,-8.45679,8.45679,-0.0660221318604901,-47667.73058234937,-47668.341177043076,-47668.749714858954,14.080648139243964,9.421105843669737,23.435731851053212,921,196,10,0.001998984022065997,True,,9.0
128208,L2:Q92793:128208,0,69,9,8.2596,COC(=O)N1CCc2ccc3c(nc(C4CCCCC4)n3C[C@H](C(=O)O)c3cc(F)c(Cl)cc3OC)c2C1,-7.34967,7.34967,-6.326619089856837,-59521.74188739656,-59522.37757167614,-59522.6480977103,14.659227734414175,6.23847855019433,14.57108719475167,879,166,11,0.0019385825144127011,True,,5.0
