mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
18813,0,L4,P09871,7.0,C[C@@H](NC(=O)[C@@H]1C[C@@H](C(F)(F)F)CN1C(=O)CNC(=O)c1ccc(Oc2ccc(F)cc2)cc1)c1cc(C(=N)N)cs1,0,-9.29309,9.29309,-348494.8467674127,-281639.59639088955,-66856.52461981664,29.38474841804611
27252,1,L4,P09871,7.0,CC(C)c1ccc(Oc2ccc(C(=O)NCC(=O)N3C[C@H](OC(F)F)C[C@H]3C(=O)N[C@H](C)c3cc(C(=N)N)cs3)cc2)cc1,0,-8.78515,8.78515,-348348.7799648634,-281639.59639088955,-66710.66642605842,34.19538142245045
31406,2,L4,P09871,7.0,C[C@@H](NC(=O)[C@@H]1CC2(CN1C(=O)CNC(=O)c1ccc3c(c1)-c1ccc(F)cc1C3(F)F)OCCO2)c1cc(C(=N)N)cs1,0,-9.59286,9.59286,-349917.1679493766,-281639.59639088955,-68278.06225609271,11.315755605168055
58779,3,L4,P09871,7.0,C[C@@H](NC(=O)[C@@H]1C[C@@H](S(C)(=O)=O)CN1C(=O)CNC(=O)c1ccc2c(c1)oc1ccccc12)c1cc(C(=N)N)cs1,0,-9.42942,9.42942,-352587.25877851376,-281639.59639088955,-70948.96555153852,30.051673777209704
70932,4,L4,P09871,6.0,NCCCC(=O)Nc1csc(CNC(=O)[C@@H]2CC3(CN2C(=O)CNC(=O)c2ccc(Oc4ccc(F)cc4)cc2)OCCO3)c1,0,-7.54535,7.54535,-349710.88045064866,-281639.59639088955,-68072.9596921446,38.64100077220414
76886,5,L4,P09871,7.0,C[C@@H](NC(=O)[C@@H]1C[C@](F)(CF)CN1C(=O)CNC(=O)c1ccc2[nH]c3ccccc3c2c1)c1cc(C(=N)N)cs1,0,-9.55298,9.55298,-342516.98320754914,-281639.59639088955,-60878.30220005711,21.109242621731504
77799,6,L4,P09871,7.0,N=C(N)c1csc(CNC(=O)[C@@H]2CC3(CN2C(=O)CNC(=O)c2ccc(-c4ccc(F)cc4)o2)OCCO3)c1,0,-8.88445,8.88445,-342343.95850617153,-281639.59639088955,-60704.735370116,8.607460952915574
81308,7,L4,P09871,7.0,C[C@@H](NC(=O)[C@@H]1C[C@H](C2OCCCO2)CN1C(=O)CNC(=O)c1ccc(Oc2ccc(F)cc2)cc1)c1cc(C(=N)N)cs1,0,-9.1036,9.1036,-347663.6095402821,-281639.59639088955,-66024.66736435443,15.086555419854491
102062,8,L4,P09871,7.0,C[C@@H](NC(=O)[C@@H]1C[C@@H](OC(F)F)CN1C(=O)CNC(=O)c1ccc2c(c1)sc1ccccc12)c1cc(C(=N)N)cs1,0,-9.10647,9.10647,-353896.0345255168,-281639.59639088955,-72256.19248920691,-5.664717965002416
116768,9,L4,P09871,7.0,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CNCC(=O)NCCOC[C@@]12C[C@@H]1N(C(=O)CNC(=O)CCCOc1ccccc1)[C@H](C(=O)N[C@H](C)c1cc(C(=N)N)cs1)C2,0,-7.28336,7.28336,-361614.186790727,-281639.59639088955,-79975.77480541483,27.313041467434953
