mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
4142,L2:O75460:4142,0,81,0,9.5376,CC(C)n1c(=O)c(-c2ccc(NS(=O)(=O)CC3CC(F)(F)C3)c(F)c2)nc2cnc(N[C@H]3CC[C@H](N(C)CCF)CC3)nc21,-9.31291,9.31291,6.301505924462588,-68990.59218337978,-68991.20464882764,-68992.16684531412,14.123788755037726,22.188778098884214,42.614072778384525,661,93,14,0.0019035106524825096,True,,8.0
6730,L2:O75460:6730,0,68,1,9.0,CC(C)n1c(=O)c(-c2ccc(NS(=O)(=O)CCC(F)F)c(F)c2)nc2cnc(N[C@@H]3CNC[C@H](CF)C3)nc21,-9.44712,9.44712,-8.253459322566776,-63672.222915817816,-63673.0399563971,-63673.291604537946,18.841403358143793,5.803143988457359,16.391088024034374,694,204,12,0.001957349479198456,True,,3.0
14710,L2:O75460:14710,0,74,2,10.0,CCCS(=O)(=O)Nc1c(F)cc(-c2nc3cnc(N[C@H]4CC[C@H](N(C)C)CC4)nc3n(C(C)C)c2=O)cc1F,-9.20146,9.20146,27.24025090452288,-60408.95158543544,-60409.46097615855,-60409.601538456205,11.746829134821601,3.241443588200644,42.22852362754513,261,68,14,0.001968283439055085,True,,7.0
25683,L2:O75460:25683,0,68,3,8.9586,O=c1c(-c2ccc(NS(=O)(=O)Cc3ccccc3)c(F)c2F)cc2cnc(N[C@@H]3CNC[C@@H](F)C3)nc2n1C1CC1,-11.90853,11.90853,-0.4077962045582111,-63580.11452521395,-63581.02164023055,-63581.3022251405,20.918569228304584,6.470441736357375,26.98121476010375,878,145,8,0.0017448257422074676,True,,5.0
48303,L2:O75460:48303,0,70,4,7.0757,Cc1ccc2c(NS(=O)(=O)CCC(F)(F)F)cccc2c1Oc1ncccc1-c1ccnc(N[C@H]2CCCNC2)n1,-6.75467,6.75467,21.93067519278061,-63613.932363994005,-63614.648282071976,-63614.87537857897,16.509463079851724,5.236969861634174,43.677108134266504,638,55,11,0.0018875343957915902,True,,9.0
72342,L2:O75460:72342,0,84,5,9.7447,CC(C)n1c(=O)c(-c2ccc(NS(=O)(=O)CC3CCCCC3)nc2)cc2cnc(N[C@H]3CC[C@H](N(C)C)CC3)nc21,-9.91985,9.91985,-4.3739786325322445,-59253.53299193979,-59254.23465724713,-59254.64829531776,16.180786380929774,9.538720512401161,21.34552826079869,494,121,13,0.001840698649175465,True,,4.0
84980,L2:O75460:84980,0,68,6,9.0132,CC(C)n1c(=O)c(-c2ccc(NS(=O)(=O)N3CCCC3)c(F)c2)nc2cnc(N[C@@H]3CNC[C@@H](F)C3)nc21,-10.4061,10.4061,-22.14738867439323,-59742.117674586494,-59743.05228865423,-59743.29432634188,21.552712412221464,5.58152167279833,4.986845410626564,564,199,9,0.0019780683796852827,True,,2.0
96586,L2:O75460:96586,0,72,7,9.6198,CC(C)n1c(=O)c(-c2ccc(NS(=O)(=O)Cc3ccccc3)c(F)c2)nc2cnc(N[C@@H]3CNC[C@H](CF)C3)nc21,-10.26332,10.26332,15.22527667174448,-62418.81836537919,-62419.56772451112,-62419.77880865254,17.28063210415847,4.867715939450644,37.3736247153536,617,167,11,0.0013792067766189575,True,,6.0
100233,L2:O75460:100233,0,68,8,6.2676,O=S(=O)(Cc1ccccc1)Nc1c(F)cc(Oc2ncccc2-c2ccnc(N[C@@H]3CNC[C@@H](CF)C3)n2)c(F)c1F,-11.32057,11.32057,-21.43837188466607,-66281.79798047966,-66282.70069841569,-66282.8194849762,20.817170141315895,2.7392831601022816,2.118081416752108,269,160,10,0.001967401010915637,True,,1.0
127767,L2:O75460:127767,0,72,9,8.8539,CC(C)n1c(=O)c(-c2cc(F)c(NC(=O)C3CC3)c(F)c2F)cc2cnc(N[C@H]3CC[C@H](N(C)C)CC3)nc21,-9.67017,9.67017,32.43341266641515,-50793.38052429239,-50794.00339978203,-50794.34692238778,14.363850021282714,7.921819480754055,54.71908216845192,749,269,12,0.0016818585572764277,True,,10.0
