mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
6919,L1:Q92793:6919,0,68,0,6.7696,CC(=O)Oc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,-7.78687,7.78687,2.0773063603698327,-43734.96710741586,-43735.52446159319,-43735.80160730152,12.852892664832778,6.391131862972708,21.321330888175318,616,248,12,0.0018248111009597778,True,,2.0
25339,L1:Q92793:25339,0,63,1,6.5229,Cc1noc(C)c1-c1ccc2n(CCN3CCOCC3)c(CCc3ccc(O)cc3)nc2c1,-7.95786,7.95786,8.72393743920583,-39578.452153360384,-39579.041566750624,-39579.15202671795,13.592195677642001,2.5472673599172255,24.863400476765054,369,161,10,0.0018379958346486092,True,,7.0
32149,L1:Q92793:32149,0,78,2,6.301,COC(=O)CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,-7.21118,7.21118,26.71574362064647,-48993.81318671699,-48994.47776484869,-48995.26964547428,15.3255357933813,18.261201042585157,60.302480456612926,1000,147,16,0.0077371601946651936,False,,10.0
37452,L1:Q92793:37452,0,50,3,8.2218,CC(=O)c1cc(C(=O)Nc2cc(CO)cc(-c3cnn(C)c3)c2F)c2cc(O)ccn12,-7.08026,7.08026,-10.303480106790438,-40014.87234861924,-40015.884076103335,-40016.349203265345,23.330990038545323,10.726087166842316,23.7535970985972,569,177,10,0.0018771205795928836,True,,6.0
46896,L1:Q92793:46896,0,62,4,8.585,C[C@@H](C(F)(F)F)N(Cc1ccc(cc1)F)C(=O)CN2C(=O)[C@]3(CCc4c3ccc(c4)NC(=O)NC)OC2=O,-7.0886,7.0886,-25.864021185525065,-53417.40511990336,-53418.17611702683,-53418.69414179507,17.779616043110142,11.945934945530935,3.861529803116012,918,212,12,0.0017758626490831375,True,,1.0
62803,L1:Q92793:62803,0,86,5,6.4815,COCCNC(=O)CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,-6.52842,6.52842,33.058622882631326,-52642.28829498529,-52643.10140206884,-52643.404883884825,18.75069479165646,6.998456933285395,58.80777460757318,558,107,19,0.0016578570939600468,True,,9.0
73412,L1:Q92793:73412,0,66,6,6.1871,COc1ccc(CCc2nc3cc(ccc3n2CCN2CCOCC2)-c2c(C)noc2C)cc1,-7.64581,7.64581,5.035959076946257,-40648.56387832733,-40649.02737256092,-40649.30089593159,10.688430942932333,6.307598772124521,22.031988792003112,474,219,11,0.0018370075849816203,True,,4.0
95108,L1:Q92793:95108,0,62,7,8.585,CNC(=O)Nc1ccc2c(c1)CCC21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,-7.88081,7.88081,8.734251136513116,-53417.60445333269,-53418.459635410574,-53418.71948934781,19.720967210867133,5.992374148556014,34.44759249593626,1000,97,12,0.0036266313400119543,False,,8.0
111632,L1:Q92793:111632,0,80,8,6.9208,CN(C)CCCOc1ccc(CCc2nc3cc(ccc3n2CCN2CCOCC2)-c2c(C)noc2C)cc1,-7.11272,7.11272,-4.748783577224274,-46436.69137426271,-46437.25439881561,-46437.87069192425,12.98365463202764,14.212056709391845,22.446927764195213,569,300,16,0.001971158431842923,True,,5.0
136992,L1:Q92793:136992,0,65,9,7.9586,CNC(=O)Nc1ccc2c(CC[C@@]22OC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C3CC3)C2=O)c1 |r|,-7.30235,7.30235,-3.819440148583854,-49432.7305660736,-49433.7286992875,-49433.84266218756,23.017498720460363,2.628046907769729,21.826105479646237,448,185,8,0.001956297317519784,True,,3.0
