mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
458,0,L2,P43405,7.1367,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)NCCN)n(C)n3)n2)c1,0,-7.60639,7.60639,-316818.7843601632,-284240.9449173879,-32577.114805743095,-16.7105269408651
7613,1,L2,P43405,7.6778,Cc1cc2nc(-c3n[nH]cc3Nc3ncnc4c3ccn4C)[nH]c2cc1C,0,-8.45843,8.45843,-316176.54662499094,-284240.9449173879,-31937.24674581925,37.93548246846793
16711,2,L2,P43405,8.0605,Cc1ncc(C2CN3C=CNC3C(NC3C=CC(N4CCN(C5COC5)CC4)=C(OCCO)C3)=N2)nc1N,0,-6.90394,6.90394,-331382.08010156616,-284240.9449173879,-47140.555608965806,-13.36532190790277
33947,3,L2,P43405,6.618,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)NCCN4CCCCC4)n(C)n3)n2)c1,0,-7.94204,7.94204,-322137.02136290236,-284240.9449173879,-37896.06995358452,-0.14970746073212285
40410,4,L2,P43405,7.2291,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)N[C@@H]4CCCNC4)n(C)n3)n2)c1,0,-7.79444,7.79444,-319997.2508537456,-284240.9449173879,-35755.41437563852,-20.559878608745617
67215,5,L2,P43405,6.7235,c1cnc2c(NC[C@H]3CCNC3)nc(-c3ccc(N4CCOCC4)cc3)cc2n1,0,-7.52742,7.52742,-318486.24546375877,-284240.9449173879,-34246.15814348201,19.77665920123189
73311,6,L2,P43405,7.0605,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)NCCN4CCCC4)n(C)n3)n2)c1,0,-7.54891,7.54891,-321066.0654473081,-284240.9449173879,-36824.719828098685,-9.240403521140381
91792,7,L2,P43405,6.7328,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)N[C@@H](C)CN4CC(F)(F)C4)n(C)n3)n2)c1,0,-7.32766,7.32766,-326468.2158261755,-284240.9449173879,-42228.105652018385,19.249636199479674
113757,8,L2,P43405,7.6778,COc1cccc(Nc2nccc(-c3cc(C(=O)N[C@@H](C)CN4CCC4)n(C)n3)n2)c1,0,-7.08198,7.08198,-322041.69936123205,-284240.9449173879,-37800.5939416928,-3.7012675378640973
130651,9,L2,P43405,7.8761,Nc1cncc(C2CN3C=CNC3C(Nc3ccc(N4CCO[C@@H](CO)C4)cc3)=N2)n1,0,-8.19567,8.19567,-322478.2673535375,-284240.9449173879,-38237.32212611451,-0.007149578634660661
