mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
458,L2:P43405:458,0,50,0,7.1367,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)NCCN)n(C)n3)n2)c1,-7.60639,7.60639,-16.7105269408651,-32577.969944462187,-32578.56847702553,-32578.771079848662,13.802488805108029,4.672132093498426,1.7640939577413537,652,61,11,0.0019793985411524773,True,,2.0
7613,L2:P43405:7613,0,45,1,7.6778,Cc1cc2nc(-c3n[nH]cc3Nc3ncnc4c3ccn4C)[nH]c2cc1C,-8.45843,8.45843,37.93548246846793,-31938.334352815564,-31939.396856251773,-31939.66416196967,24.501911310899914,6.164216292987668,68.60161007235551,453,231,6,0.0019172822358086705,True,,10.0
16711,L2:P43405:16711,0,75,2,8.0605,Cc1ncc(C2CN3C=CNC3C(NC3C=CC(N4CCN(C5COC5)CC4)=C(OCCO)C3)=N2)nc1N,-6.90394,6.90394,-13.36532190790277,-47144.08626291945,-47145.07543445803,-47145.530910731075,22.810837577989723,10.503532380328094,19.949048050415048,670,216,11,0.0018437332473695278,True,,5.0
33947,L2:P43405:33947,0,63,3,6.618,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)NCCN4CCCCC4)n(C)n3)n2)c1,-7.94204,7.94204,-0.1497074607321228,-37897.1438950538,-37897.5519113019,-37897.7333669437,9.409078205074406,4.1844665067669,13.443837251109183,481,160,11,0.0019750194624066353,True,,4.0
40410,L2:P43405:40410,0,57,4,7.2291,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)N[C@@H]4CCCNC4)n(C)n3)n2)c1,-7.79444,7.79444,-20.559878608745617,-35756.38181374031,-35756.911847052994,-35757.18128742455,12.222858559040231,6.213442575806579,-2.1235774738988065,485,87,9,0.0019438425078988075,True,,1.0
67215,L2:P43405:67215,0,55,5,6.7235,c1cnc2c(NC[C@H]3CCNC3)nc(-c3ccc(N4CCOCC4)cc3)cc2n1,-7.52742,7.52742,19.77665920123189,-34248.02596100319,-34248.387897650995,-34248.58762058532,8.346457378280057,4.605720279875759,32.728836859387705,334,300,5,0.001999973552301526,True,,8.0
73311,L2:P43405:73311,0,60,6,7.0605,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)NCCN4CCCC4)n(C)n3)n2)c1,-7.54891,7.54891,-9.24040352114038,-36826.43579462146,-36827.03086647354,-36827.21216068342,13.722682907626416,4.180743798278139,8.663023184764175,496,214,11,0.0019511755090206861,True,,3.0
91792,L2:P43405:91792,0,60,7,6.7328,Cc1cc(C)cc(Nc2nccc(-c3cc(C(=O)N[C@@H](C)CN4CC(F)(F)C4)n(C)n3)n2)c1,-7.32766,7.32766,19.249636199479674,-42230.1929708561,-42230.95444941699,-42231.27191113452,17.5601127753803,7.320841121533494,44.13059009639346,658,222,12,0.0019871860276907682,True,,9.0
113757,L2:P43405:113757,0,58,8,7.6778,COc1cccc(Nc2nccc(-c3cc(C(=O)N[C@@H](C)CN4CCC4)n(C)n3)n2)c1,-7.08198,7.08198,-3.701267537864097,-37802.906785492414,-37803.63211701598,-37803.94330462231,16.726542292222256,7.176156680160762,20.20143143451892,506,205,12,0.0018823017599061131,True,,6.0
130651,L2:P43405:130651,0,57,9,7.8761,Nc1cncc(C2CN3C=CNC3C(Nc3ccc(N4CCO[C@@H](CO)C4)cc3)=N2)n1,-8.19567,8.19567,-0.0071495786346606,-38238.96320911667,-38239.63706729902,-38240.156785730804,15.53953884518177,11.984991754525003,27.51738102107211,698,227,7,0.001977667212486267,True,,7.0
