mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
14372,L2:P43166:14372,0,67,0,7.6383,NS(=O)(=O)c1ccc(C(=O)NCC2(Nc3ccccc3)CCN(CCc3ccccc3)CC2)cc1,-7.46966,7.46966,21.452624870152267,-51486.76695803525,-51487.61119582154,-51488.04300558103,19.468585851120274,9.957769612396623,50.87898033366917,606,199,11,0.0018703958485275507,True,,5.0
14743,L2:P43166:14743,0,68,1,7.0223,CC(C)(C)OC(=O)N1CCN(Cc2cc(=O)oc3cc(OCc4ccc(S(N)(=O)=O)cc4)ccc23)CC1,-7.53698,7.53698,21.75624852028791,-57135.230561510616,-57136.19804116712,-57136.68314832652,22.310610893900964,11.186836852367959,55.25369626655684,1000,93,13,0.0020187944173812866,False,,7.0
19893,L2:P43166:19893,0,50,2,7.8239,NS(=O)(=O)c1ccc(C2NC(=S)NC(c3ccccc3)=C2C(=O)c2ccccc2)cc1,-7.59119,7.59119,21.406836993545745,-56469.76544178522,-56470.69468554754,-56470.968323084,21.42887022734433,6.3102314978357885,49.14593871872586,330,147,6,0.0017711070831865072,True,,4.0
34535,L2:P43166:34535,0,43,3,7.2924,Cc1c(C(=O)N/N=C/c2ccc(Cl)c(Cl)c2)nnn1-c1ccc(S(N)(=O)=O)cc1,-6.56962,6.56962,0.5181683931950674,-68843.85586289428,-68844.98173748,-68845.48447220579,25.963284735261265,11.593338190090991,38.07479131854733,369,246,8,0.00158396502956748,True,,2.0
47972,L2:P43166:47972,0,47,4,7.7447,CCOC(=O)C1=C(c2ccc(Cl)cc2)NC(=S)NC1c1ccc(S(N)(=O)=O)cc1,-6.69818,6.69818,40.73418420071586,-66875.89372711521,-66876.78327243045,-66877.01442383153,20.51340228951019,5.330477940716291,66.57806443094233,582,120,8,0.0019520794739946723,True,,9.0
68862,L2:P43166:68862,0,56,5,7.3565,NS(=O)(=O)c1ccc(CCN2CCC(Nc3ccc4ccccc4c3)CC2)cc1,-7.14276,7.14276,28.83253469797536,-43714.95044332904,-43715.411244881296,-43716.02333793427,10.626336236166297,14.11520112485828,53.57407205899994,1000,187,7,0.006622095592319965,False,,6.0
105530,L2:P43166:105530,0,68,6,7.5528,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3)CC2)cc1,-6.59024,6.59024,-3.1245609204220792,-67263.74906682994,-67264.5366077465,-67265.01086242787,18.16112497483663,10.93657276351215,25.9731368179267,963,100,11,0.0019198242807760835,True,,1.0
106434,L2:P43166:106434,0,49,7,8.1024,NS(=O)(=O)c1ccc(COc2ccc3c(N4CCOCC4)cc(=O)oc3c2)cc1,-7.59695,7.59695,22.77302525744558,-47188.54792845246,-47189.40453146713,-47189.63819074467,19.753734791615557,5.3883109457587155,47.91507099481986,700,138,6,0.0017233614344149828,True,,3.0
124508,L2:P43166:124508,0,66,8,7.5086,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)/C=C/c3ccccc3)c3ccccc3)CC2)cc1,-6.92407,6.92407,45.87916440321239,-51016.88168254032,-51017.51772320332,-51018.03096097827,14.667446131270216,11.835544257811279,72.38215479229389,1000,87,10,0.00717991404235363,False,,10.0
133999,L2:P43166:133999,0,50,9,7.9208,NS(=O)(=O)c1ccc(C2NC(=O)NC(c3ccccc3)=C2C(=O)c2ccccc2)cc1,-8.07241,8.07241,25.941369310987145,-47681.34808197737,-47682.361038379284,-47682.668583071296,23.359329556699258,7.092149080196078,56.39284794788249,751,287,6,0.0017814348684623837,True,,8.0
