mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
14372,0,L2,P43166,7.6383,NS(=O)(=O)c1ccc(C(=O)NCC2(Nc3ccccc3)CCN(CCc3ccccc3)CC2)cc1,0,-7.46966,7.46966,-258697.7067498708,-207213.52484417727,-51485.11217955465,21.452624870152267
14743,1,L2,P43166,7.0223,CC(C)(C)OC(=O)N1CCN(Cc2cc(=O)oc3cc(OCc4ccc(S(N)(=O)=O)cc4)ccc23)CC1,0,-7.53698,7.53698,-264346.5151246722,-207213.52484417727,-57133.93372072368,21.75624852028791
19893,2,L2,P43166,7.8239,NS(=O)(=O)c1ccc(C2NC(=S)NC(c3ccccc3)=C2C(=O)c2ccccc2)cc1,0,-7.59119,7.59119,-263681.4626683469,-207213.52484417727,-56468.866112480486,21.406836993545745
34535,3,L2,P43166,7.2924,Cc1c(C(=O)N/N=C/c2ccc(Cl)c(Cl)c2)nnn1-c1ccc(S(N)(=O)=O)cc1,0,-6.56962,6.56962,-276056.09825201443,-207213.52484417727,-68842.59587774538,0.5181683931950674
47972,4,L2,P43166,7.7447,CCOC(=O)C1=C(c2ccc(Cl)cc2)NC(=S)NC1c1ccc(S(N)(=O)=O)cc1,0,-6.69818,6.69818,-274087.01477283175,-207213.52484417727,-66875.25633006437,40.73418420071586
68862,5,L2,P43166,7.3565,NS(=O)(=O)c1ccc(CCN2CCC(Nc3ccc4ccccc4c3)CC2)cc1,0,-7.14276,7.14276,-250925.9212929396,-207213.52484417727,-43713.64674580253,28.832534697975362
105530,6,L2,P43166,7.5528,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3)CC2)cc1,0,-6.59024,6.59024,-274475.4777228021,-207213.52484417727,-67261.81738483935,-3.1245609204220792
106434,7,L2,P43166,8.1024,NS(=O)(=O)c1ccc(COc2ccc3c(N4CCOCC4)cc(=O)oc3c2)cc1,0,-7.59695,7.59695,-254400.15297681812,-207213.52484417727,-47187.615664482015,22.77302525744558
124508,8,L2,P43166,7.5086,NS(=O)(=O)c1ccc(CCN2CCC(N(C(=O)/C=C/c3ccccc3)c3ccccc3)CC2)cc1,0,-6.92407,6.92407,-258226.96157387146,-207213.52484417727,-51015.4262385619,45.87916440321239
133999,9,L2,P43166,7.9208,NS(=O)(=O)c1ccc(C2NC(=O)NC(c3ccccc3)=C2C(=O)c2ccccc2)cc1,0,-8.07241,8.07241,-254892.86320159675,-207213.52484417727,-47680.46328166245,25.941369310987145
