mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
4906,L2:O14757:4906,0,39,0,7.5528,N#Cc1cnc(Nc2cn(-c3ccc(OCCN)cc3)cn2)cn1,-6.31363,6.31363,-33.89888363090479,-29332.031976531434,-29332.765042359133,-29333.006334684447,16.90489958263905,5.564333209067875,-11.429650839197866,618,270,7,0.0016695024678483605,True,,2.0
10681,L2:O14757:10681,0,55,1,7.2596,Cn1cc(-c2ccc(F)c(-c3cnc(N)c(C(=O)NC4CCC5(CC5)NC4)n3)c2)cn1,-8.37262,8.37262,-1.7838527391003065,-38424.3548822013,-38425.05316746451,-38425.648087141184,16.102840711586275,13.719173659321335,28.038161631807306,515,232,7,0.001953230705112219,True,,9.0
55958,L2:O14757:55958,0,45,2,9.2218,COc1cncc(OC[C@@H](F)CN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,-6.30462,6.30462,-22.253053842696648,-36659.350066805535,-36660.288554991,-36660.46939531173,21.642051689362,4.170276865953675,3.5592747126190263,884,102,10,0.0017499488312751055,True,,5.0
60774,L2:O14757:60774,0,49,3,9.4949,COc1ccnc(OCC2(CN)CC2)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,-6.61757,6.61757,-13.15134206212976,-36064.833980901916,-36065.73994230723,-36066.155425678066,20.891966319874783,9.581274146037584,17.321898403782605,610,163,10,0.0019766001496464014,True,,7.0
60923,L2:O14757:60923,0,44,4,7.8539,CN1CC2(CCN(c3nc(Nc4cn(C(F)F)cn4)cnc3C#N)C2)C1,-6.89433,6.89433,-13.22266432072728,-34260.40417420278,-34261.00220240254,-34261.18932473474,13.790857904664964,4.315143491907305,4.88333707584499,525,214,5,0.0007592440815642476,True,,6.0
64281,L2:O14757:64281,0,50,5,7.3979,N#Cc1cnc(Nc2cn(-c3ccc(N4CCN(CCF)CC4)cc3)cn2)cn1,-6.28539,6.28539,-26.393824847260863,-35741.57209821317,-35742.137156074656,-35742.64459993913,13.030543841905093,11.701933508041058,-1.6613474973147113,963,132,6,0.0018759474623948336,True,,3.0
72416,L2:O14757:72416,0,52,6,6.2596,Nc3ncc(c2nccc(c1cnn(CC(F)(F)F)c1)n2)nc3C(=O)N[C@H]4CCCNC4,-7.42794,7.42794,-1.9962436028736052,-43665.89735425777,-43666.78130645131,-43667.48253764616,20.384421839039888,16.170775509143066,34.55895374530935,561,108,8,0.0018608954269438982,True,,10.0
111705,L2:O14757:111705,0,50,7,6.3335,Cc1cc(N2CCN(C)CC2)ccc1-n1cnc(Nc2cnc(C#N)cn2)c1,-7.25027,7.25027,-42.91622659599645,-33039.66691265561,-33040.23428356172,-33040.70673247776,13.08388391801459,10.894930825945329,-18.937411852036526,1000,300,6,0.0059865377843379974,False,,1.0
124280,L2:O14757:124280,0,47,8,9.2218,N#Cc1cnc(Nc2cc(-c3c(OCC4(F)CNC4)cnc4cccnc34)[nH]n2)cn1,-7.54191,7.54191,-0.2459276783749884,-39198.5658511168,-39199.38829703624,-39199.50177422611,18.966053463318303,2.616846164735692,21.336971949679004,605,259,6,0.001904400298371911,True,,8.0
126650,L2:O14757:126650,0,44,9,7.3768,N#Cc1ncc(Nc2ncc3c(n2)CCC(=O)N3)cc1N[C@@H]1CCNC1,-7.09079,7.09079,-26.59234546535117,-31911.365163523707,-31912.189403526692,-31912.44977862413,19.007426012742364,6.004392388362903,-1.580527064245902,439,65,4,0.001994664780795574,True,,4.0
