mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
11547,0,L2,O95819,6.3872,Cc1cc(F)cc(Nc2ncc(Nc3ccc(SC(F)(F)F)cc3)cc2C(N)=O)c1,0,-9.51767,9.51767,-403723.3859406853,-352984.2363261592,-50738.78201768905,-8.476984442543339
16994,1,L2,O95819,7.0,CC(C)(O)Cn1cc(-c2cc(C(C)(C)O)c3nc(Nc4ccc5c(c4)C(C)(C)OC5=O)ncc3c2)cn1,0,-9.25708,9.25708,-398192.75307207997,-352984.2363261592,-45210.65198924421,49.23988079042135
17170,2,L2,O95819,6.0132,Cc1cc(F)cc(Nc2ncc(Nc3ccccc3C)cc2C(N)=O)c1,0,-7.36866,7.36866,-384777.17378188646,-352984.2363261592,-31794.732047718873,41.38427445920134
35616,3,L2,O95819,7.301,Cc1nocc1Nc1nccc(-c2cccc(-c3cc([C@]4(O)CCN(C)C4=O)on3)n2)n1,0,-9.31504,9.31504,-393713.2546618038,-352984.2363261592,-40729.26555392308,5.700988936256329
48976,4,L2,O95819,8.8239,COC(C)CCOC(=O)Nc1cc2cc(-c3cnc4c(c3C)NCCO4)c(F)cc2cn1,0,-8.21828,8.21828,-394133.17684071703,-352984.2363261592,-41150.385649016374,33.325592303162374
51207,5,L2,O95819,9.301,Cc1c(-c2cc3cc(NC(=O)NCC4CC4)ncc3cc2F)cnc2c1NCCO2,0,-10.09224,10.09224,-390440.6177298377,-352984.2363261592,-37456.35861631364,-0.5254891173309134
84031,6,L2,O95819,6.3565,Cc1cc(F)cc(Nc2ncc(Nc3ccc(C#N)cc3)cc2C(N)=O)c1,0,-8.15946,8.15946,-386219.34630717395,-352984.2363261592,-33236.02897174378,21.192429662800212
99264,7,L2,O95819,8.0969,CC[C@H]1[C@H](C(=O)Nc2cc3cc(-c4cnc5c(c4C)NCCO5)c(F)cc3cn2)[C@H]1c1cnn(C)c1,0,-10.41614,10.41614,-397199.8880976183,-352984.2363261592,-44215.45213899052,-4.603634089953912
104627,8,L2,O95819,6.0506,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NCc1ccccc1,0,-8.10815,8.10815,-395086.31589947455,-352984.2363261592,-42103.52305532501,33.287485926682706
140980,9,L2,O95819,9.1192,Cc1c(-c2cc3cc(NC(=O)NC4CNC4)ncc3cc2F)cnc2c1NCCO2,0,-9.80953,9.80953,-390877.66813546396,-352984.2363261592,-37893.970838230016,12.430302313234765
