mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
2037,L4:Q13094:2037,0,63,0,7.4685,CCCn1cnnc1-c1cccc(n1)N1Cc2c(cc(nc2CNC)N2CCC[C@H]2C)C1=O |r|,-6.28596,6.28596,13.771928382322995,-39370.734075770815,-39371.687397718975,-39372.2097533331,21.984126383522796,12.045806624195103,47.80186139004089,1000,112,10,0.014474007301032543,False,,10.0
10005,L4:Q13094:10005,0,63,1,7.3279,CNCc1nc(cc2C(=O)N(Cc12)c1cccc(n1)-c1nnc2CC[C@H](C)n12)N(C)C(C)C |r|,-6.28603,6.28603,-3.624367825350185,-39371.252193496664,-39372.02134186136,-39372.52225133575,17.736982652827507,11.551246893086326,25.66386172056365,914,300,11,0.001904620905406773,True,,2.0
14800,L4:Q13094:14800,0,57,2,7.1805,Cc1nc(Nc2ccc(N3CCOCC3)cc2)c(C(N)=O)nc1-c1cncc2c1ncn2C,-6.82736,6.82736,6.285189467659113,-40284.1622082359,-40284.85527749883,-40285.21834242268,15.982556887610059,8.372476042174487,30.640222397443658,439,272,8,0.0019718436524271965,True,,6.0
21300,L4:Q13094:21300,0,54,3,7.0862,Cc1c(cn(n1)CC(F)(F)F)Nc2c(nc(c(n2)C3CC3)c4cncc5c4ncn5C)C(=O)N,-6.56604,6.56604,13.31842546034076,-45741.012392716686,-45742.03611908074,-45742.43693331878,23.607690783686397,9.2429959075322,46.169112151559354,501,300,10,0.0018327542347833514,True,,9.0
32544,L4:Q13094:32544,0,57,4,7.4949,Cn1cnc2c(-c3nc(C(N)=O)c(Nc4ccc(N5CCOCC5)cc4)nc3C(F)F)cncc21,-7.07516,7.07516,-0.7122761207978774,-45687.677061310365,-45688.647927390106,-45688.987838867004,22.388703668981762,7.838544871185523,29.514972419369407,691,256,8,0.0019031860865652561,True,,3.0
34941,L4:Q13094:34941,0,62,5,7.0605,CCCn1cnnc1-c1cccc(n1)N1Cc2c(cc(nc2CNC)N(C)C(C)C)C1=O,-6.00498,6.00498,-7.206135633365127,-38333.009729726946,-38333.881635625185,-38334.61282075192,20.106627670133864,16.861529588151615,29.76202162492035,864,300,13,0.0015793171478435397,True,,4.0
55190,L4:Q13094:55190,0,53,6,6.284,COc1ccc2c(c1CN)CN(c1cccc(-c3nncn3[C@@H](C)CC(F)(F)F)n1)C2=O,-6.92719,6.92719,3.29276385064706,-43333.47714750719,-43334.41279339831,-43334.675289999286,21.576506824710055,6.053315422165412,30.922586097522526,341,240,10,0.0019132894231006503,True,,7.0
118817,L4:Q13094:118817,0,63,7,7.284,CNCc1nc(cc2C(=O)N(Cc12)c1cccc(n1)-c1nnc2CC[C@H](CF)n12)N(C)C(C)C |r|,-5.89028,5.89028,1.872566056695748,-42072.72733350912,-42073.8053648209,-42074.1851778175,24.859992628192444,8.758695774656122,35.491254459544315,774,102,11,0.0018728553550317883,True,,8.0
128356,L4:Q13094:128356,0,56,8,6.7033,Cc1nn(C2(C#N)CC2)cc1Nc1nc(C2CC2)c(-c2cncc3c2ncn3C)nc1C(N)=O,-6.87402,6.87402,-3.178876271673388,-41182.712240449706,-41183.76349268015,-41184.14785437404,24.242452342143544,8.863591226213652,29.927167296683805,670,220,9,0.0016247910680249333,True,,5.0
144515,L4:Q13094:144515,0,56,9,6.9172,CCCn1cnnc1-c1cccc(n1)N1Cc2c(cc(nc2CNC)N(C)C)C1=O,-6.1415,6.1415,-10.676490006549614,-36192.32569890765,-36193.159818052125,-36193.44506147211,19.235244427667187,6.577869530015221,15.136623951132794,584,113,11,0.0018814373761415482,True,,1.0
