mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
112,L4:Q13724:112,0,65,0,8.6021,CC1(C)Cc2cc(-c3ccc4c(c3)OCCO4)ccc2C1NC(=O)O[C@@H]1CN2CCC1CC2,-11.6809,11.6809,50.288775158012434,-39717.01679261751,-39717.372009343504,-39717.54147351609,8.191492299959188,3.9079366574591097,62.38820411543073,674,137,7,0.0018665090901777148,True,,7.0
24305,L4:Q13724:24305,0,67,1,8.7212,COc1cc(OC)cc(-c2ccc3c(c2)CC(C)(C)C3NC(=O)O[C@H]2CN3CCC2CC3)c1,-10.2534,10.2534,34.07445219839029,-39749.60654617772,-39749.93613923908,-39750.18540639339,7.600596556140631,5.748237134683826,47.423285889214746,626,225,11,0.0019780597649514675,True,,6.0
30752,L4:Q13724:30752,0,41,2,6.9031,Cn1c2c(c3c(-c4cn[nH]c4)cc(Cl)c(Cl)c31)CN(C(=O)CO)CC2,-7.12569,7.12569,-10.930218099121486,-53011.4949087681,-53012.27101544813,-53012.43633342896,17.89744521650286,3.8123232041279187,10.779550321509292,241,106,5,0.0019082033541053534,True,,1.0
47527,L4:Q13724:47527,0,70,3,8.585,CCOc1ccc(-c2cc3c(cc2OC)C(NC(=O)O[C@H]2CN4CCC2CC4)C(C)(C)C3)cc1F,-9.39373,9.39373,27.673353942940796,-43522.12140993832,-43522.461157909485,-43522.7034151284,7.834774339380604,5.586584184149948,41.09471246647135,585,189,12,0.001972188940271735,True,,4.0
84736,L4:Q13724:84736,0,64,4,9.0,CC1(C)Cc2cc(-c3cccc4ccncc34)ccc2C1NC(=O)O[C@H]1CN2CCC1CC2,-11.31457,11.31457,56.370719099331225,-38133.12245868553,-38133.525271595274,-38133.76661536464,9.289086371904315,5.56551953714512,71.22532500838066,940,300,7,0.001673819264397025,True,,9.0
84780,L4:Q13724:84780,0,66,5,8.699,CCOc1ccc(-c2ccc3c(c2)CC(C)(C)C3NC(=O)O[C@H]2CN3CCC2CC3)cc1,-9.73662,9.73662,14.167629070831737,-37701.71448366395,-37701.95356861356,-37702.34303593254,5.513429916011488,8.981329737942715,28.66238872478594,589,123,10,0.0018761149840429425,True,,2.0
100492,L4:Q13724:100492,0,71,6,8.7959,CCc1cccc(-c2ccc3c(c2)CC(CC)(CC)C3NC(=O)O[C@H]2CN3CCC2CC3)c1,-9.84942,9.84942,68.65289061000445,-37794.40798861298,-37794.63860673367,-37794.97695743442,5.3181802028944825,7.80255251806852,81.77362333096745,800,152,11,0.0019159854855388403,True,,10.0
113723,L4:Q13724:113723,0,59,7,8.6383,CC1(C)Cc2cc(-c3cccc(F)c3F)ccc2C1NC(=O)O[C@H]1CN2CCC1CC2,-10.34193,10.34193,32.8901075732294,-38917.06067023945,-38917.21494845016,-38917.32798537711,3.557740057213844,2.6066934606071794,39.054541091050424,529,250,7,0.0019342616433277726,True,,3.0
118056,L4:Q13724:118056,0,44,8,7.4855,C[C@H]1CN(C(=O)CO)Cc2c1[nH]c1c(F)c(Cl)cc(-c3ccn(C)n3)c21,-7.24614,7.24614,24.572152257142548,-44276.327564207684,-44277.03655250862,-44277.20655341352,16.349658625161908,3.9203139985692896,44.84212488087375,355,119,6,0.0018883899319916964,True,,5.0
142820,L4:Q13724:142820,0,62,9,7.7721,Cc1ccc(-c2ccc3c(c2)C(NC(=O)O[C@H]2CN4CCC2CC4)C(C)(C)C3)cc1,-10.43025,10.43025,55.03782058116048,-34583.400367044,-34583.632043342695,-34583.84049581619,5.342582367292379,4.807028235475405,65.18743118392827,538,112,8,0.0016840756870806217,True,,8.0
