mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
9611,L2:P56817:9611,0,53,0,9.2411,[2H]C([2H])([2H])OC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCC#C)cn3)cnc1F)N=C(N)S2,-7.19692,7.19692,20.463003363535915,-50777.524143713184,-50778.468724655024,-50778.965531462134,21.782553989178087,11.456637137943275,53.70219449065728,601,62,11,0.0011188731295987964,True,,9.0
13349,L2:P56817:13349,0,59,1,8.5884,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3cnc(OCC4CC4(F)F)cn3)cc(F)c1F)N=C(N)S2,-6.58714,6.58714,45.37817018864976,-59551.46201876321,-59552.26345937775,-59552.7300417543,18.48165962494429,10.75964521143727,74.61947502503132,310,82,12,0.0018199910409748554,True,,10.0
17219,L2:P56817:17219,0,50,2,8.8182,C[C@]1(c2cc(Cc3nccc4cc(Cl)cnc34)cc(F)c2F)N=C(N)S[C@@]2(CO)C[C@H]21,-8.52076,8.52076,33.215511825294186,-59949.77778656749,-59950.24417460809,-59950.36377590001,10.755163717898292,2.7580713130283483,46.72874685622082,282,111,7,0.0016542916418984532,True,,6.0
37944,L2:P56817:37944,0,59,3,8.8097,C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@H](OC)C(F)(F)F)C[C@H]54)c3)nccc2n1,-7.76043,7.76043,-6.268857511478992,-61489.51045905835,-61490.29749150802,-61490.64181635549,18.149399449839223,7.940319614405745,19.820861552765976,847,117,11,0.0012940375600010157,True,,1.0
46757,L2:P56817:46757,0,47,4,6.1586,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(F)cc1,-7.11613,7.11613,21.174651682481198,-36923.8121893063,-36924.44729481292,-36924.62764056917,14.645880912873652,4.15887193803275,39.979404533387594,550,284,6,0.001750954776071012,True,,3.0
66568,L2:P56817:66568,0,59,5,8.7959,C#CCOc1cnc2c(Nc3cnc(F)c([C@@]4(C)N=C(N)S[C@@]5([C@@H](OC)C(F)(F)F)C[C@H]54)c3)nccc2n1,-7.80559,7.80559,7.534246940195122,-61489.49762397296,-61490.29468297928,-61490.72362994107,18.380617339059114,9.891751929255728,35.806616208509965,801,94,11,0.001975553808733821,True,,2.0
67242,L2:P56817:67242,0,44,6,8.7959,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,-7.10476,7.10476,16.45894892509358,-59943.40893588777,-59944.16674404634,-59944.503229313814,17.475471287236758,7.759534604820294,41.69395481715063,301,57,7,0.001960832392796874,True,,4.0
84180,L2:P56817:84180,0,48,7,7.4559,COc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C)N=C(N)S[C@H]5C[C@H]54)c3)ncnc2c1,-8.12731,8.12731,38.779480832316686,-48315.407637658675,-48315.791390036764,-48316.03396162309,8.849540070044664,5.593833668872141,53.22285457123349,417,250,7,0.0016373767284676433,True,,8.0
97357,L2:P56817:97357,0,63,8,8.109,COC[C@]12C[C@H]1[C@@](C)(c1cc(Nc3nccc4nc(OCc5nc(C)no5)cnc34)cc(F)c1F)N=C(N)S2,-8.66879,8.66879,17.920272910176703,-60678.58593227821,-60679.498169854975,-60679.900692789306,21.036698271807648,9.282399380072677,48.239370562057026,839,83,12,0.0018790637841448188,True,,7.0
107160,L2:P56817:107160,0,55,9,7.9788,C#CCOc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)S[C@@]5(CO)C[C@H]54)c3)nccc2c1,-8.05621,8.05621,21.55972742858188,-53070.17388523657,-53070.96654423638,-53071.20813460145,18.27915077848096,5.571206169257868,45.41008437632071,832,113,9,0.0018639082554727793,True,,5.0
