mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
19366,L3:P43250:19366,0,65,0,7.6576,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)C(=O)c1ccco1,-7.7411,7.7411,36.65706322119415,-50464.37736747169,-50465.59460774157,-50465.94598422969,28.070227465043786,8.102934310866418,72.83022499710435,590,300,12,0.001587403705343604,True,,9.0
24299,L3:P43250:24299,0,72,1,7.3979,Cc1nc2ccccn2c1C(=O)Nc1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c1C,-8.21779,8.21779,27.3883268336702,-52528.98991227578,-52530.252286417825,-52530.835295361176,29.111039282802484,13.444505623828075,69.94387174030076,1000,108,12,0.0028214785270392895,False,,8.0
49258,L3:P43250:49258,0,67,2,7.4437,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)[C@@H](O)c1ccco1,-8.0567,8.0567,30.95764667727726,-50497.32354888023,-50498.36400546229,-50498.89173501685,23.99349877621315,12.169732634566984,67.1208780880574,511,300,13,0.0018750946037471294,True,,7.0
49900,L3:P43250:49900,0,67,3,7.2076,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)[C@H](O)c1ccco1,-7.92268,7.92268,10.479330812679931,-50497.11644097866,-50498.36947161453,-50498.63618702173,28.895572911823912,6.15060340482709,45.52550712933093,670,194,13,0.001984670991078019,True,,3.0
52327,L3:P43250:52327,0,67,4,7.3979,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)C1CCCO1,-7.72201,7.72201,-1.1354641260103775,-47444.351072537946,-47445.50368203707,-47445.70212919376,26.579806484660608,4.576300148705524,30.020642507355756,570,257,11,0.0015047972556203604,True,,1.0
62496,L3:P43250:62496,0,63,5,6.6576,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)c1cccs1,-7.72747,7.72747,33.94133278196385,-56168.04848895753,-56168.993273948334,-56169.33685720802,21.787259470060583,7.9232181938322395,63.651810445856675,352,300,11,0.0017697560833767056,True,,6.0
63987,L3:P43250:63987,0,68,6,7.0,Cc1nc(C(=O)Nc2c(C)[nH]c(/C=C3\C(=O)Nc4ccc(C(=O)N[C@H](C)c5ccc(F)cc5)cc43)c2C)c(C)s1,-7.93863,7.93863,39.372188192271736,-58745.98499356817,-58747.08622509285,-58747.61964283436,25.3950022474025,12.300905341870607,77.06809578154484,1000,152,13,0.003289103275164962,False,,10.0
91322,L3:P43250:91322,0,65,7,6.7212,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)c1ccc(F)nc1,-7.8345,7.8345,25.416917968660613,-50578.415797619804,-50579.46659421602,-50579.77185424765,24.23194516731306,7.039463560170351,56.68832669614402,357,300,11,0.0019309293711557984,True,,5.0
100564,L3:P43250:100564,0,67,8,7.2218,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)[C@H]1CCOC1,-7.90768,7.90768,6.604357842052497,-47444.61795471911,-47445.60619236713,-47446.05666625811,22.789301550099825,10.388174709431114,39.781834101583435,836,216,11,0.001941869268193841,True,,2.0
123039,L3:P43250:123039,0,70,9,7.4815,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](C)c4ccc(F)cc4)cc32)c(C)c1NC(=O)C1CCOCC1,-7.86591,7.86591,21.767247360178207,-48515.12169353388,-48516.11782545776,-48516.4922972167,22.971347876221607,8.635523908162524,53.37411914456234,539,300,11,0.0017723665805533528,True,,4.0
