mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
12327,L3:Q92830:12327,0,81,0,7.6108,CN1CC(C)(C)C[C@H]1C(=O)N[C@@H]1CC[C@@H](Oc2cccc(C(=O)NS(C)(=O)=O)c2-c2cccc(F)c2C2CCC2)C1,-7.15577,7.15577,-3.1719006036790427,-61092.452844407635,-61093.42531549226,-61093.67271442818,22.425715960949027,5.705154995038951,24.95897035230894,951,204,14,0.0018383408896625042,True,,8.0
23850,L3:Q92830:23850,0,87,1,9.6778,CCS(=O)(=O)NC(=O)[C@H](C)c1ccc(O[C@@H]2CC[C@@H](NC(=O)[C@@]3(F)CNC4(CCC4)C3)C2)c(-c2ccccc2C(C)C)c1,-7.85758,7.85758,16.31588832627253,-63234.68109501882,-63235.19907568571,-63235.431432308185,11.944917944137632,5.358271006303437,33.6190772767136,609,145,16,0.001964821247383952,True,,10.0
30945,L3:Q92830:30945,0,96,2,6.6556,CC(C)S(=O)(=O)NC(=O)C(C)(C)c1ccc(O[C@@H]2CC[C@@H](NC(=O)[C@@]3(F)CNCC(C)(C)C3)C2)c(-c2cccc(F)c2C2CCC2)c1,-8.00098,8.00098,-18.128094243951665,-69147.02495775078,-69147.99965424756,-69148.91078844004,22.477035184287033,21.01125362596407,25.360194566299437,818,201,18,0.001853986643254757,True,,9.0
31993,L3:Q92830:31993,0,93,3,7.8665,CC1(C)C[C@](F)(C(=O)N[C@@H]2CC[C@@H](Oc3ccc(C(C)(C)C(=O)NS(=O)(=O)N4CCC4)cc3-c3cccc(F)c3C3CCC3)C2)CN1,-7.72276,7.72276,-18.359592586233315,-69550.52250069624,-69551.46057852743,-69551.69486605068,21.63258869499411,5.402798635851591,8.675794744612384,511,300,16,0.0019363394239917397,True,,2.0
45193,L3:Q92830:45193,0,90,4,9.9586,CC(C)c1ccccc1-c1cc(CC(=O)NS(=O)(=O)C2(C)CC2)ccc1O[C@@H]1CC[C@@H](NC(=O)[C@@]2(F)CNCC(C)(C)C2)C1,-7.76744,7.76744,-18.716660182882872,-64304.737662979984,-64305.60435695026,-64305.98007266614,19.98643775602084,8.664210236844777,9.933987809982746,1000,67,17,0.0023606447502970695,False,,3.0
53417,L3:Q92830:53417,0,94,5,9.8539,CC(C)S(=O)(=O)NC(=O)C(C)(C)c1ccc(O[C@@H]2CC[C@@H](NC(=O)[C@]3(F)CNC4(CCC4)C3)C2)c(-c2cccc(F)c2C2CCC2)c1,-6.66147,6.66147,-30.562422933321574,-69113.91914920267,-69114.80179988936,-69115.4261567801,20.354408378140807,14.398011942229711,4.189997387048944,791,123,16,0.0015583275817334652,True,,1.0
71683,L3:Q92830:71683,0,94,6,10.3979,CCS(=O)(=O)NC(=O)C(C)(C)c1ccc(O[C@@H]2CC[C@@H](NC(=O)[C@@]3(F)CNCC4(CCC4)C3)C2)c(-c2cccc(F)c2C2CCC2)c1,-7.40211,7.40211,-17.90294752826675,-69114.1338803595,-69115.00492473683,-69115.4169734492,20.086760526026136,9.50206904021746,11.685882037976846,749,227,15,0.0019505207892507315,True,,5.0
78328,L3:Q92830:78328,0,87,7,9.9586,CC(C)c1ccccc1-c1cc(CC(=O)NS(=O)(=O)C(C)C)ccc1O[C@@H]1CC[C@@H](NC(=O)[C@@]2(F)CNC3(CCC3)C2)C1,-8.13514,8.13514,-18.76485480655428,-63233.86330355688,-63234.69334875082,-63235.15959903772,19.14129689649979,10.751987042004034,11.128429131949543,542,146,16,0.0016699060797691345,True,,4.0
125008,L3:Q92830:125008,0,86,8,10.0969,O=C(O)c1nn(C2CC2)cc1-c1ccc(O[C@@H]2CC[C@@H](NC(=O)[C@@]3(F)CNC4(CCC4)C3)C2)c(-c2cccc(F)c2C2CCC2)c1,-7.92155,7.92155,-6.604930339780192,-57604.113700442,-57604.80779661989,-57605.01486452125,16.00623810926259,4.775099243403926,14.176407012886322,558,219,11,0.001757984864525497,True,,6.0
127198,L3:Q92830:127198,0,83,9,8.0521,[2H]C([2H])([2H])N1CC(C)(C)C[C@H]1C(=O)N[C@@H]1CC[C@@H](Oc2ccc(C(C)(C)C(=O)O)cc2-c2cccc(F)c2C2CCC2)C1,-7.09901,7.09901,11.522751889380556,-48842.04628452113,-48842.51361856257,-48842.59923453666,10.776979015444226,1.9743512656655593,24.274082170490345,621,123,15,0.0019827147480100393,True,,7.0
