mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
14322,0,L2,P18825,9.1308,FC1CN(CCC1N1CCCC2(CC2(F)F)C1)c1ncc(s1)C(=O)NCc1ncc(F)cc1F,0,-8.65236,8.65236,-351245.13673995127,-294094.4629418159,-57151.809424226085,26.18815978273815
42511,1,L2,P18825,6.3979,C[C@@H]1CCCN(C1)C1CCN(CC1)c1ncc(s1)C(=O)NCc1ccncc1F |r|,0,-8.23316,8.23316,-339400.7416720796,-294094.4629418159,-45306.920671735024,14.803522003917243
61015,2,L2,P18825,6.1938,C[C@@H]1CCCN(C1)C1CCN(CC1)c1ncc(s1)C(=O)NCc1ccc(cc1)C(F)(F)F |r|,0,-8.70991,8.70991,-345439.1069449331,-294094.4629418159,-51345.785140596214,26.315255415550478
66479,3,L2,P18825,8.1427,C[C@@H]1CCCN(C1)C1CCN(CC1)c1ncc(s1)C(=O)NCc1cc(Cl)ccc1F |r|,0,-8.21153,8.21153,-351471.8357157676,-294094.4629418159,-57378.66202262575,29.73078071406336
93624,4,L2,P18825,6.2441,CC1(C)CCCN(C1)C1CCN(CC1)c1ncc(s1)C(=O)NCc1ncc(F)cc1F,0,-8.62117,8.62117,-343172.85995283467,-294094.4629418159,-49080.08765322486,38.987135458068295
126879,5,L2,P18825,7.6021,CC(NC(=O)C1(N2CCC(N3CCC[C@H](C)C3)CC2)NC=CS1)c1cc(F)ccc1F,0,-8.40079,8.40079,-342768.1117573367,-294094.4629418159,-48674.32546917313,15.604003914110658
129391,6,L2,P18825,7.6536,C[C@@H]1CCCN(C1)C1CCN(CC1)c1ncc(s1)C(=O)NCc1cc(F)ccc1F |r|,0,-8.26419,8.26419,-341666.5571256413,-294094.4629418159,-47572.875012388926,18.00633443619167
134891,7,L2,P18825,6.1938,Fc1cnc(CNC(=O)c2cnc(s2)N2CCC(CC2)N2CCCC(C2)OCC(F)(F)F)c(F)c1,0,-8.07405,8.07405,-353325.8639659757,-294094.4629418159,-59232.7755745305,31.69788456902886
136971,8,L2,P18825,7.0706,C[C@@H]1CCCN(C1)C1CCN(CC1)c1ncc(s1)C(=O)N(C)Cc1ccccc1 |r|,0,-8.44598,8.44598,-337329.9863944879,-294094.4629418159,-43237.281848520965,40.5495715801759
144176,9,L2,P18825,6.0969,Cc1ccc([C@@H](C)NC(=O)c2cnc(N3CCC(N4CCC[C@@H](C)C4)CC3)s2)cc1,0,-8.61787,8.61787,-338402.85436424846,-294094.4629418159,-44309.69716491801,30.111137040329286
