mol_id,ligand_pdb,pose_index,label,ligunity_rank,ligunity_score,formal_charge,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol,error
1001,2wbg,1,1,1,0.81884765625,0,-637895.0018998799,-608653.2502300695,-29245.600086371716,88.74659418469541,
1002,2wbg,2,1,1,0.81884765625,0,-637899.0157530574,-608653.2502300695,-29245.09820453387,-15.388729128095408,
1003,2wbg,3,1,1,0.81884765625,0,-637900.3619790046,-608653.2502300695,-29245.262347500146,-42.648210248152516,
1004,2wbg,4,1,1,0.81884765625,0,-637891.0206972777,-608653.2502300695,-29245.146121780712,170.08663505077817,
1005,2wbg,5,1,1,0.81884765625,0,-637891.6865483043,-608653.2502300695,-29245.44434754115,161.60899501807629,
1006,2wbg,6,1,1,0.81884765625,0,-637881.9450290469,-608653.2502300695,-29245.782353560764,394.0483697791991,
1007,2wbg,7,1,1,0.81884765625,0,-637881.8714156864,-608653.2502300695,-29245.601249973595,391.5695862636529,
1008,2wbg,8,1,1,0.81884765625,0,-637888.8600764395,-608653.2502300695,-29235.20180172785,-9.409732986077412,
1009,2wbg,9,1,1,0.81884765625,0,-637891.0798317012,-608653.2502300695,-29236.008681605872,-41.99141335209236,
1010,2wbg,10,1,1,0.81884765625,0,-637885.9520185856,-608653.2502300695,-29240.691433827695,184.2455978569475,
1011,2wbg,11,1,1,0.81884765625,0,-637892.1731001405,-608653.2502300695,-29244.242201428235,122.66669518989703,
1012,2wbg,12,1,1,0.81884765625,0,-637888.3586030426,-608653.2502300695,-29245.31773446067,235.43346890545234,
1013,2wbg,13,1,1,0.81884765625,0,-637888.8499901262,-608653.2502300695,-29241.742609183606,141.65746610714945,
1014,2wbg,14,1,1,0.81884765625,0,-637861.8465743479,-608653.2502300695,-29243.403796355564,802.6789134867962,
1015,2wbg,15,1,1,0.81884765625,0,-637869.384306219,-608653.2502300695,-29241.187647383034,577.749077757537,
1016,2wbg,16,1,1,0.81884765625,0,-637881.9767546923,-608653.2502300695,-29242.522418777782,318.1408770280075,
1017,2wbg,17,1,1,0.81884765625,0,-637890.4269686756,-608653.2502300695,-29242.372463743504,119.81626804661464,
1018,2wbg,18,1,1,0.81884765625,0,-637874.9843554911,-608653.2502300695,-29244.496255497772,524.9071893479808,
1019,2wbg,19,1,1,0.81884765625,0,-637874.9764057664,-608653.2502300695,-29244.49609104854,525.0867220647292,
1020,2wbg,20,1,1,0.81884765625,0,-637884.8226732434,-608653.2502300695,-29243.907576839763,284.45493989989603,
1021,2wbg,21,1,1,0.81884765625,0,-637863.4541060296,-608653.2502300695,-29243.327585618314,763.8508909011477,
1022,2wbg,22,1,1,0.81884765625,0,-637889.0993200358,-608653.2502300695,-29244.565727691468,201.01044118406153,
1023,2wbg,23,1,1,0.81884765625,0,-637861.2845332144,-608653.2502300695,-29230.412663827956,516.0572569024284,
1024,2wbg,24,1,1,0.81884765625,0,-637873.9734561415,-608653.2502300695,-29243.45678321584,524.2482818748307,
1025,2wbg,25,1,1,0.81884765625,0,-637897.0577275422,-608653.2502300695,-29243.872215192136,1.4924260637239317,
1026,2wbg,26,1,1,0.81884765625,0,-637875.7770615635,-608653.2502300695,-29243.307444135982,479.212311781247,
1027,2wbg,27,1,1,0.81884765625,0,-637880.7251767783,-608653.2502300695,-29243.035443763554,358.83358660011106,
1028,2wbg,28,1,1,0.81884765625,0,-637897.0085516394,-608653.2502300695,-29242.607887964088,-26.529629192389734,
1029,2wbg,29,1,1,0.81884765625,0,-637881.5666559455,-608653.2502300695,-29243.35893950921,346.88860513151604,
1030,2wbg,30,1,1,0.81884765625,0,-637885.839434233,-608653.2502300695,-29243.403168361005,249.3759386146179,
1031,2wbg,31,1,1,0.81884765625,0,-637888.1769536851,-608653.2502300695,-29244.586806754887,222.7668092809287,
1032,2wbg,32,1,1,0.81884765625,0,-637877.9872314603,-608653.2502300695,-29245.36466143592,475.6851411047448,
1033,2wbg,33,1,1,0.81884765625,0,-637889.6726602134,-608653.2502300695,-29243.436176400002,161.74083101010856,
1034,2wbg,34,1,1,0.81884765625,0,-637874.8885070947,-608653.2502300695,-29229.52793816789,181.9399081484599,
1035,2wbg,35,1,1,0.81884765625,0,-637892.5144562094,-608653.2502300695,-29237.029560367882,-51.53261692042176,
1036,2wbg,36,1,1,0.81884765625,0,-637887.5703879268,-608653.2502300695,-29235.746505926687,32.892367878072925,
1037,2wbg,37,1,1,0.81884765625,0,-637880.6881699977,-608653.2502300695,-29243.87032870513,378.93988736292965,
1038,2wbg,38,1,1,0.81884765625,0,-637887.9834645954,-608653.2502300695,-29245.087066988763,238.76504874026745,
1039,2wbg,39,1,1,0.81884765625,0,-637877.1085724501,-608653.2502300695,-29242.211766462147,423.24001388787696,
1040,2wbg,40,1,1,0.81884765625,0,-637883.7213378967,-608653.2502300695,-29245.089068393547,337.098178827489,
