mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
14931,0,L3,P40879,7.0605,Cc1c(CC(=O)O)c(=O)oc2c(F)c(OCc3cccc(C(F)(F)F)c3)ccc12,0,-9.45398,9.45398,-313109.7096282379,-271011.488016058,-42098.959580147435,17.017945613163068
35122,1,L3,P40879,6.4949,Cc1c(CC(=O)O)c(=O)oc2c(C)c(OCc3cccc(C(F)F)c3)ccc12,0,-9.12652,9.12652,-308775.9739846826,-271011.488016058,-37765.050449017726,13.017227105346766
53728,2,L3,P40879,6.6737,Cc1c(CC(=O)O)c(=O)oc2c(Cl)c(OCc3cccc(C(F)F)c3)ccc12,0,-9.08374,9.08374,-320212.89346458635,-271011.488016058,-49202.432689459485,23.688738625874503
81480,3,L3,P40879,6.0814,Cc1cc(OCc2cccc(C(F)F)c2)cc2oc(=O)c(CC(=O)O)c(C)c12,0,-8.25506,8.25506,-308776.829357409,-271011.488016058,-37764.68301052251,-15.181469558425695
105680,4,L3,P40879,6.0458,Cc1cc(OCc2cccc(C(F)(F)F)c2)cc2oc(=O)c(CC(=O)O)c(C)c12,0,-9.5818,9.5818,-311478.28911098896,-271011.488016058,-40467.36255977665,12.9476869290857
109901,5,L3,P40879,7.6021,Cc1c(CC(=O)O)c(=O)oc2c(Cl)c(OCc3cccc(C(F)(F)F)c3)ccc12,0,-9.48958,9.48958,-322916.18337932066,-271011.488016058,-51905.08026892794,8.876135504209435
111688,6,L3,P40879,6.2518,Cc1cc(OCc2cccc(Br)c2)cc2oc(=O)c(CC(=O)O)c(C)c12,0,-8.72386,8.72386,-372330.9044836655,-271011.488016058,-101320.0852323468,15.422081258333108
116771,7,L3,P40879,6.5622,Cc1c(CC(=O)O)c(=O)oc2c(F)c(OCc3cccc(C(F)F)c3)ccc12,0,-9.23931,9.23931,-310407.0371172492,-271011.488016058,-39396.14184908765,13.669091217111294
121141,8,L3,P40879,6.8539,Cc1c(ccc2c1OC(=O)C(=C2C)CC(=O)O)OCc3cccc(c3)Br,0,-8.71419,8.71419,-372330.45808239706,-271011.488016058,-101320.33835330556,31.553447036794967
145984,9,L3,P40879,7.1079,Cc1c(CC(=O)O)c(=O)oc2c(F)c(OCc3cccc(Br)c3)ccc12,0,-8.6885,8.6885,-373961.50950530387,-271011.488016058,-102951.67902900028,38.22377478766617
