mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
23441,0,L4,P37059,6.5229,Cn1cc(C(=O)NCc2ccccc2C(F)(F)F)c(NC(=O)c2cc(Cl)c(O)c(Cl)n2)n1,0,-8.05887,8.05887,-414656.7543796399,-347908.9462986993,-66749.23543071434,32.91546772779716
25302,1,L4,P37059,7.0,O=C(Nc1ccc(F)c2nnn(Cc3ccccc3C(F)(F)F)c(=O)c12)c1cc(Cl)c(O)c(Cl)c1,0,-8.18897,8.18897,-418963.5254714285,-347908.9462986993,-71056.21496197236,37.722196082256026
28513,2,L4,P37059,7.0,Cc1nsc(NC(=O)c2cc(Cl)c(O)c(Cl)n2)c1C(=O)NCc1ccccc1C(F)(F)F,0,-8.13326,8.13326,-423986.4964840443,-347908.9462986993,-76079.32509081588,40.93029250614374
33315,3,L4,P37059,7.0,O=C(Nc1scnc1C(=O)NC1(c2ccccc2)CCC1)c1cc(Cl)c(O)c(Cl)n1,0,-8.84613,8.84613,-416916.49260763713,-347908.9462986993,-69008.3070362816,17.5427892971881
33829,4,L4,P37059,7.0,O=C(Nc1n[nH]cc1C(=O)NCc1ccccc1C(F)(F)F)c1cc(Cl)c(O)c(Cl)n1,0,-9.46311,9.46311,-413587.75609816663,-347908.9462986993,-65679.10540020734,6.816715003679197
63739,5,L4,P37059,6.5229,Cc1nc(C(=O)NCc2ccccc2C(F)(F)F)c(NC(=O)c2cc(Cl)c(O)c(Cl)n2)s1,0,-8.02797,8.02797,-423986.6778739722,-347908.9462986993,-76079.48070173486,40.33581443750036
74096,6,L4,P37059,6.5229,O=C(Nc1nn(CC(F)(F)F)cc1C(=O)NCc1ccccc1C(F)(F)F)c1cc(Cl)c(O)c(Cl)n1,0,-8.10032,8.10032,-423835.9654044762,-347908.9462986993,-75926.59121076515,-9.867493385143966
76666,7,L4,P37059,6.5229,CC(C)n1cc(C(=O)NCc2ccccc2C(F)(F)F)c(NC(=O)c2cc(Cl)c(O)c(Cl)n2)n1,0,-8.04153,8.04153,-416797.45508621464,-347908.9462986993,-68890.30726014097,41.47376400529431
129246,8,L4,P37059,6.1249,O=C(Nc1scnc1C(=O)N1CCC(C(F)(F)F)CC1)c1cc(Cl)c(O)c(Cl)n1,0,-8.40829,8.40829,-420875.23816954746,-347908.9462986993,-72966.36862875386,1.7700793557544585
136390,9,L4,P37059,6.5229,Cc1nc(C(=O)NCc2ccccc2OC(F)(F)F)c(NC(=O)c2cc(Cl)c(O)c(Cl)c2)s1,0,-7.835,7.835,-425599.34138671757,-347908.9462986993,-77691.29084992317,20.656760252869823
