mol_id,paff,smiles,formal_charge,n_atoms
18572,6.9208,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,0,49
18592,7.0757,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NC(=O)CCC(=O)NO)c2)c(OC)c1,0,63
18610,7.5229,CNCCOc1ccc(-c2cc(=O)c3cc(OCCCCCC(=O)NO)cc(O)c3o2)cc1,0,61
18611,8.5376,CCCC(CCC)C(=O)N[C@@H](Cc1ccccc1)C(=O)NO,0,48
18653,6.2218,C[Si](O)(O)CCCCCCC(=O)Nc1ccccc1,0,42
18661,6.1561,O=C(/C=C/c1ccc(CN2C(=O)Cc3cc(Br)ccc32)cc1)NO,0,39
18662,7.8239,O=C(CCCCCCN1C(=O)Cc2ccccc21)NO,0,40
18663,7.3279,O=C(CCCCCCN1C(=O)Cc2cc(F)ccc21)NO,0,40
25733,6.857,CCN(CC)CCCCNC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0,50
46247,8.4559,FC(F)(F)c1nc(no1)-c1cccc(c1)C(=O)NCC1(CCOCC1)c1nc(cs1)-c1ccccc1,0,57
