mol_id,ligand_pdb,pose_index,label,ligunity_rank,ligunity_score,formal_charge,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol,error
1001,3myg,1,1,1,0.68798828125,1,-506907.5885524133,-460911.3872905038,-45999.718816157874,81.1167279913401,
1002,3myg,2,1,1,0.68798828125,1,-506899.13608747517,-460911.3872905038,-45999.67324596315,274.9843263281338,
1003,3myg,3,1,1,0.68798828125,1,-506882.6821329722,-460911.3872905038,-45999.71597146666,655.4068046646403,
1004,3myg,4,1,1,0.68798828125,1,-506910.62843970704,-460911.3872905038,-45999.63223185807,9.018580266780551,
1005,3myg,5,1,1,0.68798828125,1,-506908.523384271,-460911.3872905038,-45999.38897534877,51.95268346745431,
1006,3myg,6,1,1,0.68798828125,1,-506881.9978648403,-460911.3872905038,-45999.56466805614,667.6972631128879,
1007,3myg,7,1,1,0.68798828125,1,-506870.8825769553,-460911.3872905038,-45999.788246032294,929.1777216492721,
1008,3myg,8,1,1,0.68798828125,1,-506888.70888422185,-460911.3872905038,-45985.91822796732,198.24309528692004,
1009,3myg,9,1,1,0.68798828125,1,-506888.0049348602,-460911.3872905038,-45978.62092311352,46.196705595578116,
1010,3myg,10,1,1,0.68798828125,1,-506880.2616319487,-460911.3872905038,-45988.678687151965,456.6990614312641,
1011,3myg,11,1,1,0.68798828125,1,-506880.85098500346,-460911.3872905038,-45995.86647197276,608.8625127789479,
1012,3myg,12,1,1,0.68798828125,1,-506899.61756710464,-460911.3872905038,-45988.65958583027,9.900106018770863,
1013,3myg,13,1,1,0.68798828125,1,-506880.3923772702,-460911.3872905038,-45985.78984391361,387.06569501768536,
1014,3myg,14,1,1,0.68798828125,1,-506905.01837025373,-460911.3872905038,-45998.35955464519,109.04122148732654,
1015,3myg,15,1,1,0.68798828125,1,-506869.4187238792,-460911.3872905038,-45995.89175444513,873.0797449103287,
1016,3myg,16,1,1,0.68798828125,1,-506883.9377769357,-460911.3872905038,-45995.388637003,526.6602636072364,
1017,3myg,17,1,1,0.68798828125,1,-506876.51160420274,-460911.3872905038,-45996.57154106766,725.1902908760619,
1018,3myg,18,1,1,0.68798828125,1,-506889.1242533753,-460911.3872905038,-45995.40655603677,407.47049833500006,
1019,3myg,19,1,1,0.68798828125,1,-506902.466780735,-460911.3872905038,-45995.70076408654,106.56910677871144,
1020,3myg,20,1,1,0.68798828125,1,-506860.53224093985,-460911.3872905038,-45994.710441347655,1050.765182592045,
1021,3myg,21,1,1,0.68798828125,1,-506884.33458243107,-460911.3872905038,-45997.056543823775,555.9725565192118,
1022,3myg,22,1,1,0.68798828125,1,-506874.09254960506,-460911.3872905038,-45991.08755555428,654.5113048969833,
1023,3myg,23,1,1,0.68798828125,1,-506893.9963316152,-460911.3872905038,-45993.58817928701,253.1849410370721,
1024,3myg,24,1,1,0.68798828125,1,-506888.6375961876,-460911.3872905038,-45996.73216902887,449.26244149824464,
1025,3myg,25,1,1,0.68798828125,1,-506886.2604278603,-460911.3872905038,-45985.284532394704,240.09247326107817,
1026,3myg,26,1,1,0.68798828125,1,-506899.5573560128,-460911.3872905038,-45991.87986835509,85.5500859735765,
1027,3myg,27,1,1,0.68798828125,1,-506886.5716323981,-460911.3872905038,-45997.079429116544,504.9127061430631,
1028,3myg,28,1,1,0.68798828125,1,-506898.4017754322,-460911.3872905038,-45988.39585457414,31.855140786095266,
1029,3myg,29,1,1,0.68798828125,1,-506891.13281728124,-460911.3872905038,-45979.3840878573,-8.334979506223782,
1030,3myg,30,1,1,0.68798828125,1,-506907.1109844127,-460911.3872905038,-45997.10078653372,31.756510340802194,
1031,3myg,31,1,1,0.68798828125,1,-506899.5785026976,-460911.3872905038,-45998.89875277549,246.92175173211402,
1032,3myg,32,1,1,0.68798828125,1,-506892.5366209573,-460911.3872905038,-45997.09304666198,367.6708302226203,
1033,3myg,33,1,1,0.68798828125,1,-506907.51378340815,-460911.3872905038,-45995.93370717436,-4.445744548307092,
1034,3myg,34,1,1,0.68798828125,1,-506907.2629093358,-460911.3872905038,-45999.41008603252,81.50674993308067,
1035,3myg,35,1,1,0.68798828125,1,-506900.4014148096,-460911.3872905038,-45998.12573867708,210.11881902303134,
1036,3myg,36,1,1,0.68798828125,1,-506893.2037830925,-460911.3872905038,-45980.83591940678,-22.612554763626374,
1037,3myg,37,1,1,0.68798828125,1,-506904.884211717,-460911.3872905038,-45994.88790523678,32.07685360670436,
