mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
13708,L4:P50052:13708,0,80,0,6.9914,CCc1nc2ccc(N(Cc3ccccc3)C(=O)c3cccs3)cc2c(=O)n1CC1CCN(c2ccccc2-c2nn[nH]n2)CC1,-9.73888,9.73888,55.18045712274124,-63736.39553269789,-63737.13661496405,-63737.474072774094,17.089763045258458,7.7819619692684325,80.05218213726813,707,300,11,0.00180976337287575,True,,9.0
15042,L4:P50052:15042,0,76,1,6.7986,CCCN(C(=O)c1cccs1)c1ccc2nc(CC)n(CC3CCN(c4ccccc4-c4nn[nH]n4)CC3)c(=O)c2c1,-10.01986,10.01986,63.81456036550683,-59585.61299600368,-59586.194782515486,-59586.689583383755,13.416315682754536,11.410379089361118,88.64125513762248,936,82,12,0.0019998091738671064,True,,10.0
16998,L4:P50052:16998,0,71,2,8.5186,O=C(N1CCC(CC(=O)N(c2ccccc2)C2CCCC(F)(F)C2)(C(=O)O)CC1)N1CCc2cccc(F)c21,-9.2316,9.2316,58.36820795626943,-51440.493261599746,-51441.24677959752,-51441.420297658806,17.376537828836604,4.001421551822788,79.74616733692882,318,254,9,0.0018836348317563534,True,,8.0
38303,L4:P50052:38303,0,58,3,6.1871,Cc1ccc(CN2CCN(c3cc(CC(C)C)cc(F)c3-c3nn[nH]n3)CC2)nc1,-8.807,8.807,36.02483160815969,-36440.646247005425,-36441.01946899162,-36441.13678480405,8.606703464024323,2.705366903981513,47.33690197616552,697,268,9,0.001972455997020006,True,,4.0
46537,L4:P50052:46537,0,61,4,6.7959,CC(C)Cc1cc(F)c(-c2nn[nH]n2)c(N2CCN(Cc3nc4ccccc4c(=O)[nH]3)CC2)c1,-10.23011,10.23011,10.874030179208075,-42039.87954363348,-42040.50887215634,-42040.73742068782,14.512660502592876,5.270454341950924,30.657145023751873,411,221,8,0.0019735386595129967,True,,1.0
60167,L4:P50052:60167,0,68,5,7.7799,CN(C(=O)N1CCC(CC(=O)N(c2ccccc2)C2CCCOC2)(C(=O)O)CC1)c1ccc(F)cc1,-9.59614,9.59614,39.38187262109528,-45975.39382533457,-45975.8554090664,-45976.050772697505,10.644373725631613,4.505192359533906,54.5314387062608,452,239,11,0.0015971927205100656,True,,6.0
70458,L4:P50052:70458,0,55,6,6.4214,CC(C)Cc1cc(F)c(-c2nn[nH]n2)c(N2CCN(Cc3ncc(Cl)cc3F)CC2)c1,-9.41442,9.41442,33.161439696217684,-50580.143251429465,-50580.59361447605,-50580.838508902416,10.385618576899239,5.647399632687159,49.194457905804086,348,180,8,0.001651470665819943,True,,5.0
99833,L4:P50052:99833,0,68,7,8.4815,CC(C)Cc1cc(-c2cccc(C(=O)Cn3ccnc3C(C)(C)C)c2)c(S(=O)(=O)Nc2ncc(Cl)cn2)s1,-10.09451,10.09451,45.3522131014507,-76306.39616536931,-76306.94119113461,-76307.32877729,12.568592729602273,8.937949074682733,66.85875490573571,1000,262,15,0.011075549758970737,False,,7.0
110461,L4:P50052:110461,0,55,8,7.4498,Cc1cnc(CN2CCN(c3cc(CC(C)C)ccc3-c3nn[nH]n3)CC2)s1,-7.77031,7.77031,26.853581721998115,-42467.42747468742,-42467.90192263345,-42468.217871782865,10.941029552512894,7.285960472133675,45.08057174664469,371,106,9,0.0018955987179651856,True,,3.0
128818,L4:P50052:128818,0,72,9,8.8729,N#Cc1ccc2c(c1)N(C(=O)N1CCC(CC(=O)N(c3ccccc3)C3CCCC(F)(F)C3)(C(=O)O)CC1)CC2,-9.52571,9.52571,26.332332001550384,-51251.00045473513,-51251.65294365795,-51251.7453032967,15.046752013731396,2.1298638670379035,43.50894788231968,855,300,9,0.0016819810261949897,True,,2.0
