mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
13708,0,L4,P50052,6.9914,CCc1nc2ccc(N(Cc3ccccc3)C(=O)c3cccs3)cc2c(=O)n1CC1CCN(c2ccccc2-c2nn[nH]n2)CC1,0,-9.73888,9.73888,-505932.18270722294,-442199.890000624,-63734.685557693716,55.18045712274124
15042,1,L4,P50052,6.7986,CCCN(C(=O)c1cccs1)c1ccc2nc(CC)n(CC3CCN(c4ccccc4-c4nn[nH]n4)CC3)c(=O)c2c1,0,-10.01986,10.01986,-501781.27223434363,-442199.890000624,-59584.14949496747,63.81456036550683
16998,2,L4,P50052,8.5186,O=C(N1CCC(CC(=O)N(c2ccccc2)C2CCCC(F)(F)C2)(C(=O)O)CC1)N1CCc2cccc(F)c21,0,-9.2316,9.2316,-493636.47168472066,-442199.890000624,-51439.11276915088,58.36820795626943
38303,3,L4,P50052,6.1871,Cc1ccc(CN2CCN(c3cc(CC(C)C)cc(F)c3-c3nn[nH]n3)CC2)nc1,0,-8.807,8.807,-478637.78171551984,-442199.890000624,-36439.45389944899,36.02483160815969
46537,4,L4,P50052,6.7959,CC(C)Cc1cc(F)c(-c2nn[nH]n2)c(N2CCN(Cc3nc4ccccc4c(=O)[nH]3)CC2)c1,0,-10.23011,10.23011,-484238.2238558257,-442199.890000624,-42038.80539777994,10.874030179208077
60167,5,L4,P50052,7.7799,CN(C(=O)N1CCC(CC(=O)N(c2ccccc2)C2CCCOC2)(C(=O)O)CC1)c1ccc(F)cc1,0,-9.59614,9.59614,-488172.17817194643,-442199.890000624,-45973.99593095201,39.38187262109528
70458,6,L4,P50052,6.4214,CC(C)Cc1cc(F)c(-c2nn[nH]n2)c(N2CCN(Cc3ncc(Cl)cc3F)CC2)c1,0,-9.41442,9.41442,-492777.2457584259,-442199.890000624,-50578.793773929705,33.161439696217684
99833,7,L4,P50052,8.4815,CC(C)Cc1cc(-c2cccc(C(=O)Cn3ccnc3C(C)(C)C)c2)c(S(=O)(=O)Nc2ncc(Cl)cn2)s1,0,-10.09451,10.09451,-518502.86873614765,-442199.890000624,-76304.94539362018,45.3522131014507
110461,8,L4,P50052,7.4498,Cc1cnc(CN2CCN(c3cc(CC(C)C)ccc3-c3nn[nH]n3)CC2)s1,0,-7.77031,7.77031,-484665.2986289521,-442199.890000624,-42466.57310984518,26.853581721998115
128818,9,L4,P50052,8.8729,N#Cc1ccc2c(c1)N(C(=O)N1CCC(CC(=O)N(c3ccccc3)C3CCCC(F)(F)C3)(C(=O)O)CC1)CC2,0,-9.52571,9.52571,-493448.4874734411,-442199.890000624,-51249.73935080696,26.332332001550384
