mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
32975,0,L3,P51684,7.3468,CC(C)c1ccc([C@](O)(c2cccc(-c3noc(C(C)(C)O)n3)c2)C2(C)CN(C)C2)cc1,0,-9.77271,9.77271,-431708.2829760875,-393576.3930580793,-38134.87086183362,68.74219766689819
47306,1,L3,P51684,8.5086,Cc1cn(nc1[C@@H](C2(CCCC2)C)NC3=C(C(=O)C3=O)Nc4ccnc(c4O)C(=O)N(C)C)C,0,-8.10608,8.10608,-436106.555881408,-393576.3930580793,-42530.96315763,18.45614743587941
76144,2,L3,P51684,7.0969,C[C@@H]1CCC[C@H](C)[C@@H]1Nc1c(Nc2ccnc(C(=O)N(C)C)c2O)c(=O)c1=O,0,-7.9131,7.9131,-428907.30777546467,-393576.3930580793,-35334.172710694,75.13111052551791
84621,3,L3,P51684,8.0605,C[C@H]1CCCC[C@H]1Nc1c(Nc2ccnc(C(=O)N(C)C)c2O)c(=O)c1=O,0,-8.19998,8.19998,-427836.9258122482,-393576.3930580793,-34263.39872942653,66.09095950989474
87993,4,L3,P51684,6.301,CN(C)C(=O)c1nccc(Nc2c(NC3CCCCC3)c(=O)c2=O)c1O,0,-8.16752,8.16752,-426766.19968296034,-393576.3930580793,-33192.293422926195,57.34692526516546
107869,5,L3,P51684,6.8539,C[C@H]1OCCC[C@@]1(C)Nc1c(Nc2ccnc(C(=O)N(C)C)c2O)c(=O)c1=O,0,-7.67999,7.67999,-429885.8336774284,-393576.3930580793,-36311.68577541074,51.77452874596233
108629,6,L3,P51684,6.5686,CC[C@H](c1cc(co1)C(C)C)NC2=C(C(=O)C2=O)Nc3ccnc(c3O)C(=O)N(C)C,0,-8.09111,8.09111,-433030.90191906714,-393576.3930580793,-39457.06679532948,58.98736723295689
114389,7,L3,P51684,7.3768,C[C@@H]1OCCC[C@]1(C)Nc1c(Nc2ccnc(C(=O)N(C)C)c2O)c(=O)c1=O,0,-8.24303,8.24303,-429886.0487342203,-393576.3930580793,-36311.50271398982,42.59370465700693
127076,8,L3,P51684,7.9208,C[C@@H]1CCCC[C@@H]1Nc1c(Nc2ccnc(C(=O)N(C)C)c2O)c(=O)c1=O,0,-8.29311,8.29311,-427838.10860905424,-393576.3930580793,-34263.81804825156,48.48473901117745
135852,9,L3,P51684,6.9586,C[C@H]1CCCC[C@@]1(C)Nc1c(Nc2ccnc(C(=O)N(C)C)c2O)c(=O)c1=O,0,-8.10837,8.10837,-428908.30247625505,-393576.3930580793,-35334.12811628684,51.16439391240893
