mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
10077,0,L2,P05177,7.1871,Cc1cc(C2(C#N)CC2)ccc1-c1ccc2nnc(C(F)(F)F)n2n1,0,-9.82555,9.82555,-266592.0261043725,-233150.372290743,-33443.353911637496,39.205191429493894
25940,1,L2,P05177,8.0132,O=C(Nc1cc(Cl)cc(Cl)c1)c1nc(-c2cncc(Cl)c2)cs1,0,-8.47402,8.47402,-303776.00361087103,-233150.372290743,-70627.89502938988,52.20237570724917
26843,2,L2,P05177,7.699,Fc1cc(-c2cn3c(C(F)(F)F)nnc3cn2)cnc1OC1CC(F)(F)C1,0,-9.19171,9.19171,-274673.8514280889,-233150.372290743,-41523.956087782986,10.998738366901836
30538,3,L2,P05177,7.699,FC(F)(F)Oc1ccc(-c2ccc3nnc([C@@H]4CC4(F)F)n3n2)cc1,0,-9.68717,9.68717,-270462.9206899167,-233150.372290743,-37313.41718923426,20.034774745934094
41092,4,L2,P05177,7.699,Fc1cc(OC(F)(F)F)ccc1-c1cn2c(nnc2cn1)C(F)(F)F,0,-9.48089,9.48089,-273762.2521019817,-233150.372290743,-40612.42474679323,12.566512419124617
64085,5,L2,P05177,7.699,FC(F)c1nnc2cnc(cn12)-c1ccc(OC(F)(F)F)cc1F,0,-9.13341,9.13341,-271059.77530327626,-233150.372290743,-37909.77343854759,8.542226821108954
78823,6,L2,P05177,6.5229,O=C(c1c(F)cc(Br)cc1F)n1c(-c2cccc3ccccc23)nc2cc(Cl)ccc21,0,-6.13877,6.13877,-351288.68461388524,-233150.372290743,-118138.67977276783,8.473589666132407
105080,7,L2,P05177,8.0,Fc1cc(ccc1-c1cn2c(nnc2cn1)C(F)(F)F)C(F)(F)F,0,-10.33038,10.33038,-271714.2311554505,-233150.372290743,-38564.1964108477,7.783998910518726
111016,8,L2,P05177,6.3979,O=C(c1ccc(F)cc1)n1c(-c2cccc3ccccc23)nc2ccc(Cl)cc21,0,-6.03136,6.03136,-278555.8430395767,-233150.372290743,-45406.62724899477,26.66952727985917
132735,9,L2,P05177,6.0969,O=C(c1ccccc1)n1c(-c2cccc3ccccc23)nc2cc(OC(F)(F)F)ccc21,0,-7.271,7.271,-274571.8011709061,-233150.372290743,-41421.82795701221,9.202930766560707
