mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
13094,0,L1,P33981,7.6576,Cc1cc(ccc1Nc1ncc2ccn(C3CCCCC3)c2n1)N1CCOCC1,0,-8.83458,8.83458,-323984.8520559398,-290141.0546205125,-33843.30380188777,-11.383459848175894
17304,1,L1,P33981,7.7696,O=C(NC1CC1)c1ccc(cc1)-c1cnc2c(NCc3cccs3)nccn12,0,-7.26613,7.26613,-332580.23354445514,-290141.0546205125,-42439.35161981656,3.982461461270425
24785,2,L1,P33981,9.4685,COc1cc(ccc1Nc1nc2ccc(cn2n1)-c1ccc(NC(=O)[C@H](C)c2ccc(F)cc2)cc1)S(C)(=O)=O |r|,0,-8.49635,8.49635,-349860.86339308886,-290141.0546205125,-59720.23269196918,9.7758134350119
29015,3,L1,P33981,9.699,Cc1cc(ccc1C(=O)NC1CC1)-c1cnc2c(NCCC(F)(F)F)nc(Cc3ccccc3)cn12,0,-7.60364,7.60364,-336240.47770449804,-290141.0546205125,-46098.884330087734,-12.423960028714275
69855,4,L1,P33981,9.1367,CCc1nn(CCOCCOCCOC)c(CC)c1NC(=O)c1ccn-2c1CCc1cnc(Nc3ccc(cc3OC)N3CCN(CC3)C(=O)COC)nc-21,0,-7.20735,7.20735,-359229.73713059054,-290141.0546205125,-69089.84646171062,26.841362296339337
100543,5,L1,P33981,7.0088,O=C1c2ccccc2-c2n[nH]c3cccc1c23,0,-7.92594,7.92594,-309829.60589556134,-290141.0546205125,-19688.39011943706,-3.716336693007376
110486,6,L1,P33981,9.0,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC2CCCC2)c2cc[nH]c2n1,0,-7.49867,7.49867,-325940.28567434556,-290141.0546205125,-35799.55568290016,7.486124129603066
124206,7,L1,P33981,8.5229,Cn1cc(cn1)-c1cc2cnc(Nc3ccc(cc3Cl)-c3cncn3C)cc2n1C(=O)OC(C)(C)C,0,-8.10068,8.10068,-344602.5815320158,-290141.0546205125,-54461.757589732195,5.319566331233873
125573,8,L1,P33981,8.699,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,0,-8.06229,8.06229,-343439.26384278206,-290141.0546205125,-53298.15363667482,-1.2818342656608868
137617,9,L1,P33981,7.1487,CCc1cccc(CC)c1NC(=O)c1nn(C)c-2c1CCc1cnc(Nc3ccc(cc3OC(F)(F)F)C(=O)NC3CCN(C)CC3)nc-21,0,-8.70705,8.70705,-353325.40747759404,-290141.0546205125,-63185.011146973666,15.180525544456934
