mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
7921,0,L3,Q00961,6.0269,CC1(F)CN(C(=O)Cn2cnc3sc(C#N)c(-c4ccc(F)c(Br)c4)c3c2=O)C1,0,-4.31373,4.31373,-305044.44777803053,-188735.50497898518,-116308.85993425375,-1.910907490303766
43719,1,L3,Q00961,6.2007,Cc1sc2ncn(CC(=O)N3CC(C)(F)C3)c(=O)c2c1-c1ccc(F)c(Br)c1,0,-4.60206,4.60206,-303603.0571496632,-188735.50497898518,-114867.53819484825,-0.3222902913045485
53381,2,L3,Q00961,6.6778,N[C@H](CO)C(=O)O,0,-5.22654,5.22654,-199598.95228668363,-188735.50497898518,-10863.30227839237,-3.344455249882955
69000,3,L3,Q00961,6.6383,N[C@H](CNC(=O)c1ccc(-c2ccccc2F)s1)C(=O)O,0,-4.76335,4.76335,-226158.37897550262,-188735.50497898518,-37423.00068574321,2.921522950324257
88925,4,L3,Q00961,7.4685,N[C@H](CNC(=O)c1cc(Br)c(-c2ccccc2F)s1)C(=O)O,0,-5.76116,5.76116,-296187.83840369846,-188735.50497898518,-107453.13819676214,18.55848432534107
89763,5,L3,Q00961,7.0555,Cc1nc(C(=O)NCc2cccnc2)cnc1OCC(F)(F)c1cc(Cl)ccn1,0,-4.88455,4.88455,-238225.05142222307,-188735.50497898518,-49489.641400128065,2.1897579076254687
93521,6,L3,Q00961,6.0605,CC1(F)CN(C(=O)Cn2cnc3scc(-c4ccc(F)c(Br)c4)c3c2=O)C1,0,-4.4421,4.4421,-302532.16505967616,-188735.50497898518,-113796.89557435011,5.430612790154869
103070,7,L3,Q00961,7.0555,N[C@H](CNC(=O)c1ccc(-c2ccccc2C(F)(F)F)s1)C(=O)O,0,-4.60809,4.60809,-232632.6552757923,-188735.50497898518,-43898.20194610977,24.25160904500305
108874,8,L3,Q00961,7.6021,Cc1cc(C(=O)NC[C@@H](N)C(=O)O)sc1-c1ccccc1Br,0,-5.55315,5.55315,-294556.4994215798,-188735.50497898518,-105821.60347355674,14.044587631655544
135025,9,L3,Q00961,6.0315,N[C@H](CNC(=O)c1ccc(-c2cccc(F)c2F)s1)C(=O)O,0,-5.71494,5.71494,-228859.84215339943,-188735.50497898518,-40124.97289919743,14.660161769720656
