mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
3680,0,L2,Q15119,7.8416,C[C@H]1Cc2c(cnn2CC(C)(C)O)-c2onc([C@@](C)(O)C(F)(F)F)c21,0,-8.90334,8.90334,-409929.9593209737,-374229.40131756064,-35701.396706894,19.34096173729984
9129,1,L2,Q15119,7.3054,C[C@H]1Cn2nc(C34CCC(CO)(CC3)CO4)cc2-c2cnc([C@@](C)(O)C(F)(F)F)n21,0,-8.91009,8.91009,-415655.32010881964,-374229.40131756064,-41426.48667009845,13.095597139149591
12707,2,L2,Q15119,8.1249,C[C@H]1Cn2c(nnc2C23CC(C(C)(C)O)(C2)C3)-c2onc([C@@](C)(O)C(F)(F)F)c21,0,-9.74215,9.74215,-414578.5600644586,-374229.40131756064,-40351.93826260921,64.09715500571049
27781,3,L2,Q15119,7.6716,C[C@H]1Cn2nccc2-c2onc([C@@](C)(O)C(F)(F)F)c21,0,-7.76486,7.76486,-403601.56399548636,-374229.40131756064,-29371.797090659056,-8.430642649172256
59648,4,L2,Q15119,7.9547,C[C@H]1Cn2nc(C(F)(F)F)cc2-c2cnnc([C@@](C)(O)C(F)(F)F)c21,0,-8.85453,8.85453,-413275.2150248973,-374229.40131756064,-39045.76251481242,-1.1805276539516796
82397,5,L2,Q15119,7.5952,C[C@H]1Cc2c(cnn2C)-c2onc([C@@](C)(O)C(F)(F)F)c21,0,-7.73144,7.73144,-404670.5199334324,-374229.40131756064,-30442.145362172218,23.677332171590066
112986,6,L2,Q15119,7.7305,C[C@H]1Cn2nc(N3CC4CC3C4)cc2-c2cnc([C@@](C)(O)C(F)(F)F)n21,0,-9.24678,9.24678,-409853.3563568517,-374229.40131756064,-35624.14468529405,4.373340722820941
113276,7,L2,Q15119,8.1805,C[C@H]1Cn2nc(C34CCC(C#N)(CC3)CC4)cc2-c2cnc([C@@](C)(O)C(F)(F)F)n21,0,-9.17724,9.17724,-414072.2944106315,-374229.40131756064,-39842.96618013439,1.6854277236778814
120756,8,L2,Q15119,7.4763,C[C@H]1Cn2nc(C34CCC(C#N)(CC3)CO4)cc2-c2cnc([C@@](C)(O)C(F)(F)F)n21,0,-9.07414,9.07414,-415049.3374403614,-374229.40131756064,-40820.16867663775,5.362818881470384
122387,9,L2,Q15119,7.9586,C[C@H]1Cn2nc(C34CCC(CO)(CC3)C4)cc2-c2cnc([C@@](C)(O)C(F)(F)F)n21,0,-8.94842,8.94842,-413604.7726923127,-374229.40131756064,-39378.68231945536,76.3521986944451
