mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
5257,0,L4,Q08828,7.1549,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCc2cccc(C(F)(F)F)c2)n1,0,-9.31902,9.31902,-371065.3632326729,-334434.5627552498,-36631.40997774015,14.055411213571347
8454,1,L4,Q08828,6.7959,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCc2cccc(C(C)(C)C)c2)n1,0,-9.91535,9.91535,-366168.47109980095,-334434.5627552498,-31736.04037630277,49.165820184341506
58941,2,L4,Q08828,6.5686,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCc2ccc(C(F)(F)F)cc2)n1,0,-9.84781,9.84781,-371064.7043954142,-334434.5627552498,-36631.527161365855,31.95087793594555
60610,3,L4,Q08828,6.9586,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCC2CCC(C)CC2)n1,0,-9.47349,9.47349,-363055.27610980027,-334434.5627552498,-28623.217191686806,57.73985604241395
64492,4,L4,Q08828,6.699,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCc2ccc3ccccc3c2)n1,0,-10.50835,10.50835,-366069.6618806878,-334434.5627552498,-31636.965231260896,43.033422585414726
67558,5,L4,Q08828,6.6021,CCc1cc(=O)[nH]c(-n2nc(C)cc2NC(C)c2cccc(C(F)(F)F)c2)n1,0,-9.42347,9.42347,-372136.14346551406,-334434.5627552498,-37701.88288044953,6.968210010078797
74153,6,L4,Q08828,6.8239,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCCC2CCCC2)n1,0,-8.59696,8.59696,-361985.39816834586,-334434.5627552498,-27551.66474043965,19.12474287397602
81371,7,L4,Q08828,6.7696,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCc2cccc(C(C)C)c2)n1,0,-9.64588,9.64588,-365098.3372620771,-334434.5627552498,-30665.567837658524,41.35519140973283
84111,8,L4,Q08828,7.1549,CCc1cc(=O)[nH]c(-n2nc(C)cc2NCc2ccc(C3CC3)cc2)n1,0,-9.68811,9.68811,-365063.1579913852,-334434.5627552498,-30630.053308140257,33.62393920817813
97025,9,L4,Q08828,6.3768,CCc1cc(=O)[nH]c(-n2nc(C)cc2N[C@@H](C)c2cccc(C)c2)n1,0,-8.50965,8.50965,-364028.90038362506,-334434.5627552498,-29595.072921642484,16.95626555805348
