mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
3228,L1:O95271:3228,0,41,0,6.0,COCC(=O)Nc1ccc2c(=O)[nH]c(-c3ccc(C(F)(F)F)cc3)nc2c1,-9.48643,9.48643,1.2333550531319435,-37682.27241419101,-37682.970392122435,-37682.9920692879,16.095753472409267,0.49988731107999285,17.828995836621203,197,69,7,0.0017567876493558288,True,,8.0
9152,L1:O95271:9152,0,53,1,6.0,COCC(=O)Nc1ccc2c(=O)[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,-7.40216,7.40216,6.994088395008731,-36341.40990127855,-36342.10030263912,-36342.38004756507,15.9210335976842,6.451071245298293,29.366193237991226,875,267,12,0.0019963576924055815,True,,10.0
9726,L1:O95271:9726,0,44,2,7.0862,CC(=O)Nc1ccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc2c1,-10.37612,10.37612,-11.041429103367976,-30646.563402281354,-30647.282238565196,-30647.444570582684,16.576758505931913,3.7434652537146618,9.278794656278599,468,59,8,0.0016465061344206333,True,,3.0
32927,L1:O95271:32927,0,55,3,6.1918,c1ccc2c(c1)C(=NNC2=O)Cc3ccc(c(c3)C(=O)N4CCN(CC4)C(=O)C5CC5)F,-11.69318,11.69318,-7.858392856973097,-40108.117830308634,-40108.88324792851,-40108.99560692847,17.650949633584865,2.591060092666874,12.383616869278642,445,300,6,0.001818247139453888,True,,5.0
33996,L1:O95271:33996,0,45,4,6.0,COCC(=O)Nc1ccc2c(=O)[nH]c(-c3ccc(C(C)O)cc3)nc2c1,-9.25751,9.25751,-4.801787313001413,-32693.98837043334,-32694.797793577003,-32694.887831737913,18.665741119640703,2.076329316243686,15.940283122882978,344,85,9,0.001958451932296157,True,,6.0
39496,L1:O95271:39496,0,44,5,7.2676,CNC(=O)c1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12,-9.97849,9.97849,-9.164027516246035,-30646.36042402799,-30647.05344836449,-30647.21024179626,15.981520859693736,3.61574243281666,10.433235776264361,319,198,8,0.0018215206218883395,True,,4.0
67393,L1:O95271:67393,0,58,6,6.52,CC(C(=O)NCc1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12)N(C)C,-9.10036,9.10036,-1.947425274218664,-36435.30049136972,-36435.93812200111,-36436.09887942195,14.704111673448265,3.7071541923897335,16.463840591619334,294,103,13,0.001954975537955761,True,,7.0
67395,L1:O95271:67395,0,48,7,6.1701,COCC(=O)Nc1ccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc2c1,-8.62418,8.62418,1.700867382380355,-33764.56410617538,-33765.30149154458,-33765.629253458195,17.004510576133853,7.558369285936056,26.263747244450265,656,141,10,0.0019527343101799488,True,,9.0
67397,L1:O95271:67397,0,44,8,7.2441,CC(=O)Nc1cccc2c(=O)[nH]c(-c3ccc(C(C)(C)O)cc3)nc12,-11.57511,11.57511,-13.123526344046342,-30646.826990411828,-30647.36005008646,-30647.47467773002,12.292648123417568,2.6433762570520565,1.8124980364232823,216,70,8,0.0019144403049722314,True,,1.0
67399,L1:O95271:67399,0,51,9,7.3,CC(C)(C)c1ccc(-c2nc3c(NC(=O)C(O)CO)cccc3c(=O)[nH]2)cc1,-11.16524,11.16524,-16.689466266650427,-34835.709548297775,-34836.31979918109,-34836.53414917392,14.072719683333323,4.943028262101084,2.32628167878398,400,165,11,0.0019990361761301756,True,,2.0
