mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
112,0,L4,Q13724,8.6021,CC1(C)Cc2cc(-c3ccc4c(c3)OCCO4)ccc2C1NC(=O)O[C@@H]1CN2CCC1CC2,0,-11.6809,11.6809,-361390.6854088319,-321676.641134984,-39716.22500153609,50.288775158012434
24305,1,L4,Q13724,8.7212,COc1cc(OC)cc(-c2ccc3c(c2)CC(C)(C)C3NC(=O)O[C@H]2CN3CCC2CC3)c1,0,-10.2534,10.2534,-361423.2487930142,-321676.641134984,-39748.085266127346,34.07445219839029
30752,2,L4,Q13724,6.9031,Cn1c2c(c3c(-c4cn[nH]c4)cc(Cl)c(Cl)c31)CN(C(=O)CO)CC2,0,-7.12569,7.12569,-374688.01510765794,-321676.641134984,-53010.89999355692,-10.930218099121486
47527,3,L4,Q13724,8.585,CCOc1ccc(-c2cc3c(cc2OC)C(NC(=O)O[C@H]2CN4CCC2CC4)C(C)(C)C3)cc1F,0,-9.39373,9.39373,-365196.5014220424,-321676.641134984,-43521.0603172635,27.673353942940793
84736,4,L4,Q13724,9.0,CC1(C)Cc2cc(-c3cccc4ccncc34)ccc2C1NC(=O)O[C@H]1CN2CCC1CC2,0,-11.31457,11.31457,-359806.1581606398,-321676.641134984,-38131.96149139504,56.370719099331225
84780,5,L4,Q13724,8.699,CCOc1ccc(-c2ccc3c(c2)CC(C)(C)C3NC(=O)O[C@H]2CN3CCC2CC3)cc1,0,-9.73662,9.73662,-359376.3734929954,-321676.641134984,-37700.346724555304,14.167629070831735
100492,6,L4,Q13724,8.7959,CCc1cccc(-c2ccc3c(c2)CC(CC)(CC)C3NC(=O)O[C@H]2CN3CCC2CC3)c1,0,-9.84942,9.84942,-359466.7475593222,-321676.641134984,-37793.083495443156,68.65289061000445
113723,7,L4,Q13724,8.6383,CC1(C)Cc2cc(-c3cccc(F)c3F)ccc2C1NC(=O)O[C@H]1CN2CCC1CC2,0,-10.34193,10.34193,-360591.3113173013,-321676.641134984,-38916.09643237065,32.8901075732294
118056,8,L4,Q13724,7.4855,C[C@H]1CN(C(=O)CO)Cc2c1[nH]c1c(F)c(Cl)cc(-c3ccn(C)n3)c21,0,-7.24614,7.24614,-365951.26463103923,-321676.641134984,-44275.68904542718,24.572152257142548
142820,9,L4,Q13724,7.7721,Cc1ccc(-c2ccc3c(c2)C(NC(=O)O[C@H]2CN4CCC2CC4)C(C)(C)C3)cc1,0,-10.43025,10.43025,-356256.7064538614,-321676.641134984,-34582.451984666324,55.037820581160474
