mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
409,0,L2,Q13822,6.6402,CCCn1cc(-n2cc(C(=O)Nc3cccc(O)c3)c3c4ccccc4n(C)c(=O)c32)cn1,0,-9.72813,9.72813,-307343.57136965194,-267427.49379642156,-39917.82365997579,40.26571690902426
31043,1,L2,Q13822,6.6861,CCCn1cc(-n2cc(C(=O)Nc3cccc(C(N)=S)c3)c3c4ccccc4n(C)c(=O)c32)cn1,0,-9.5653,9.5653,-318676.4536236218,-267427.49379642156,-51251.6980022336,63.143816325882064
47947,2,L2,Q13822,6.6198,NC(=O)c1ccc(COc2ccccc2/C=C2/CC(=O)N(c3cccc(Cl)c3)C2=O)cc1,0,-9.23463,9.23463,-317379.0204923421,-267427.49379642156,-49952.6677531277,26.31340430272371
62797,3,L2,Q13822,7.3665,O=C(O)c1ccccc1NC(=O)c1nn(-c2cnn(CC3CC3)c2)c2c1CCN(c1ccccc1)C2=O,0,-8.73071,8.73071,-312971.8383799102,-267427.49379642156,-45545.52593988843,27.24272576209884
67279,4,L2,Q13822,8.5686,CCc1nc2c(C)cc(cn2c1NC(=O)OCc1ccc2OCOc2c1)-c1ccc(cc1)C(=O)N1CCN(CCO)CC1,0,-9.28094,9.28094,-320946.1179839353,-267427.49379642156,-53521.47701205113,65.78769669732816
81133,5,L2,Q13822,6.5086,COCn1cc(-n2nc(C(=O)Nc3ccc(C(=O)O)cc3)c3c2C(=O)N(c2ccccc2)CC3)cn1,0,-8.75051,8.75051,-312915.393722885,-267427.49379642156,-45487.94598571371,1.0621515440928269
90721,6,L2,Q13822,8.4089,CC(=O)N1CC2CC1CN2c1ccc(CNc2ccc(OCc3ccc(nc3)C(F)(F)F)nn2)cc1,0,-9.01791,9.01791,-314972.5976433107,-267427.49379642156,-47546.03259293268,21.41739255898216
98140,7,L2,Q13822,8.6021,CC(=O)N1CCN(CC1)c1ccc(CNc2ccc(OCc3ccc(nc3)C(F)(F)F)nn2)cn1,0,-8.84348,8.84348,-314372.8874170309,-267427.49379642156,-46946.28382319007,20.5285591912598
104039,8,L2,Q13822,6.6326,CCCn1cc(-n2c(CC)c(NC(=O)Nc3ccc(C(=O)O)cc3)c3cc(OC)ccc32)cn1,0,-9.09305,9.09305,-309456.93981725164,-267427.49379642156,-42031.54001090145,48.2885581978619
136645,9,L2,Q13822,6.9355,CCCn1cc(-n2cc(C(=O)Nc3ccccc3C(=O)O)c3c4ccccc4n(CC)c(=O)c32)cn1,0,-9.12957,9.12957,-311500.7580614971,-267427.49379642156,-44074.7912419285,35.21292275346396
