mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
2221,L3:Q62645:2221,0,40,0,7.0915,CCc1ccccc1-c1ccc(C(=O)NC[C@@H](N)C(=O)O)s1,-6.14287,6.14287,3.956585550703765,-36862.46102628406,-36863.06227432053,-36863.263806060386,13.86510910316077,4.647432326303598,22.46912698016813,387,178,10,0.0017668266082182527,True,,8.0
24323,L3:Q62645:24323,0,10,1,6.8861,NCC(=O)O,-4.70787,4.70787,4.530613572228575,-7745.1637781857735,-7745.541920286696,-7745.582485496514,8.720164005095443,0.9354559612657389,14.186233538589757,122,33,3,0.0014265526551753283,True,,3.0
38593,L3:Q62645:38593,0,44,2,6.0,Cc1sc2ncn(CC(=O)N3CC(C)(F)C3)c(=O)c2c1-c1ccc(Cl)c(Cl)c1,-4.80071,4.80071,-6.926518935251367,-67152.37243740272,-67152.78562142007,-67152.85069455061,9.528249794956938,1.5006220392110776,4.102352898916649,307,252,6,0.0019557776395231485,True,,1.0
43699,L3:Q62645:43699,0,34,3,7.7959,N[C@H](CNC(=O)c1cc(Br)c(-c2ccccc2Br)s1)C(=O)O,-7.21281,7.21281,3.88328948059305,-174781.72667806607,-174782.33678329366,-174782.5162803648,14.069360782589152,4.139300794350672,22.091951057532874,292,98,8,0.0018745990237221122,True,,7.0
53381,L3:Q62645:53381,0,14,4,6.7696,N[C@H](CO)C(=O)O,-6.07116,6.07116,8.16455971739713,-10863.84890782123,-10864.302061571367,-10864.358370398846,10.449973729660094,1.298512409374084,19.91304585643131,94,46,5,0.0015775582287460566,True,,6.0
68311,L3:Q62645:68311,0,40,5,6.5186,N[C@H](CNC(=O)c1ccc(-c2cccc3ccccc23)s1)C(=O)O,-5.59919,5.59919,-2.391960841109171,-38905.29254697301,-38905.87017010369,-38906.11853803781,13.32030583313825,5.727500624289871,16.65584561631895,488,131,8,0.001965209608897567,True,,5.0
69000,L3:Q62645:69000,0,34,6,6.0088,N[C@H](CNC(=O)c1ccc(-c2ccccc2F)s1)C(=O)O,-5.03722,5.03722,12.29720629931503,-37423.7964334704,-37424.307031274184,-37424.461392837446,11.774665076340659,3.559662212807236,27.631533588462926,641,233,8,0.0017500340472906828,True,,10.0
103070,L3:Q62645:103070,0,37,7,6.699,N[C@H](CNC(=O)c1ccc(-c2ccccc2C(F)(F)F)s1)C(=O)O,-6.83331,6.83331,7.583505860548509,-43898.91929724837,-43899.52117158723,-43899.69108463333,13.879551979207529,3.9182879265976887,25.381345766353725,350,108,9,0.001985429786145687,True,,9.0
108874,L3:Q62645:108874,0,37,8,6.9208,Cc1cc(C(=O)NC[C@@H](N)C(=O)O)sc1-c1ccccc1Br,-4.40548,4.40548,-6.320651980017556,-105822.35873938876,-105822.82333298108,-105822.95164999977,10.713782757451206,2.9590607470837385,7.352191524517389,245,68,9,0.0017731867264956236,True,,2.0
134390,L3:Q62645:134390,0,47,9,7.5086,CCc1ccccc1-c1cccc2[nH]c(C(=O)NC[C@@H](N)C(=O)O)cc12,-7.15414,7.15414,-6.285123820940696,-31716.634549955856,-31717.51563915454,-31717.61178315772,20.31839960927535,2.2171333840153076,16.25040917234996,434,107,10,0.0017940662801265717,True,,4.0
