mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
6919,0,L1,Q92793,6.7696,CC(=O)Oc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,0,-7.78687,7.78687,-278846.48521103733,-235113.14580123848,-43733.4294903284,2.0773063603698327
25339,1,L1,Q92793,6.5229,Cc1noc(C)c1-c1ccc2n(CCN3CCOCC3)c(CCc3ccc(O)cc3)nc2c1,0,-7.95786,7.95786,-274690.1961157605,-235113.14580123848,-39577.42862025451,8.72393743920583
32149,2,L1,Q92793,6.301,COC(=O)CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,0,-7.21118,7.21118,-284104.3712991081,-235113.14580123848,-48992.38400216086,26.71574362064647
37452,3,L1,Q92793,8.2218,CC(=O)c1cc(C(=O)Nc2cc(CO)cc(-c3cnn(C)c3)c2F)c2cc(O)ccn12,0,-7.08026,7.08026,-275127.54193592543,-235113.14580123848,-40013.94933350154,-10.303480106790438
46896,4,L1,Q92793,8.585,C[C@@H](C(F)(F)F)N(Cc1ccc(cc1)F)C(=O)CN2C(=O)[C@]3(CCc4c3ccc(c4)NC(=O)NC)OC2=O,0,-7.0886,7.0886,-288530.67164045596,-235113.14580123848,-53416.40426910667,-25.864021185525065
62803,5,L1,Q92793,6.4815,COCCNC(=O)CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,0,-6.52842,6.52842,-287752.71029401605,-235113.14580123848,-52640.998050346345,33.058622882631326
73412,6,L1,Q92793,6.1871,COc1ccc(CCc2nc3cc(ccc3n2CCN2CCOCC2)-c2c(C)noc2C)cc1,0,-7.64581,7.64581,-275760.08234717714,-235113.14580123848,-40647.15492579303,5.035959076946257
95108,7,L1,Q92793,8.585,CNC(=O)Nc1ccc2c(c1)CCC21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,0,-7.88081,7.88081,-288529.4396709498,-235113.14580123848,-53416.6726226881,8.734251136513116
111632,8,L1,Q92793,6.9208,CN(C)CCCOc1ccc(CCc2nc3cc(ccc3n2CCN2CCOCC2)-c2c(C)noc2C)cc1,0,-7.11272,7.11272,-281548.3057208486,-235113.14580123848,-46434.953992864066,-4.748783577224274
136992,9,L1,Q92793,7.9586,CNC(=O)Nc1ccc2c(CC[C@@]22OC(=O)N(CC(=O)N3Cc4cc(F)ccc4OC[C@H]3C3CC3)C2=O)c1 |r|,0,-7.30235,7.30235,-284543.2248812285,-235113.14580123848,-49429.913453389294,-3.819440148583854
