mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
13433,0,L1,P51532,7.1427,Nc1nnc(cc1-c1ccccc1)-c1ccccc1O,0,-9.092,9.092,-229864.25995695707,-206529.97643020292,-23335.43824738873,26.628490424701436
20704,1,L1,P51532,8.4815,COc1cc(N2C3CCC2CN(c2cc(-c4ccccc4O)nnc2N)C3)ccn1,0,-9.03725,9.03725,-242789.76167314572,-206529.97643020292,-36261.566643176695,41.080065299160374
31548,2,L1,P51532,6.5935,Nc1nnc(cc1N1CCNCC1)-c1ccccc1O,0,-8.36004,8.36004,-230835.5983377863,-206529.97643020292,-24306.984184406076,31.414849828324865
35235,3,L1,P51532,8.5528,COCCOc1cc(N2C3CCC2CN(c2cc(-c4ccccc4O)nnc2N)C3)ccn1,0,-7.87434,7.87434,-246977.31651700567,-206529.97643020292,-40449.23205871907,43.62990887041224
35615,4,L1,P51532,6.6904,COc1ccc(-c2csc(NC(=O)CNC(=O)c3ccc(N)cc3)n2)cc1,0,-7.32863,7.32863,-249485.68495991407,-206529.97643020292,-42956.04271121393,7.706408529002659
57296,5,L1,P51532,7.5229,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0,-6.62717,6.62717,-253793.17082277007,-206529.97643020292,-47264.039605265556,19.491067858610297
78268,6,L1,P51532,7.8928,Cn1cc(-c2cc(-c3ccccc3O)nnc2N)cn1,0,-8.7362,8.7362,-230770.88001451193,-206529.97643020292,-24241.86554590654,22.18336143109674
93381,7,L1,P51532,6.279,CSCC[C@H](NC(=O)c1ccc(N)cc1)C(=O)Nc1nc(-c2ccccc2)cs1,0,-6.9635,6.9635,-260414.1982875246,-206529.97643020292,-53885.20817129099,22.74494046531773
130236,8,L1,P51532,6.4908,COc1cccc(-c2csc(NC(=O)CNC(=O)c3ccc(N)cc3)n2)c1,0,-7.42264,7.42264,-249485.36902269302,-206529.97643020292,-42956.114528612,16.64824246979865
143316,9,L1,P51532,6.4815,N#Cc1cccc(-c2csc(NC(=O)CNC(=O)c3ccc(N)cc3)n2)c1,0,-7.54174,7.54174,-248879.48969940562,-206529.97643020292,-42350.07841815263,13.032644391422634
