mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
11547,L2:O95819:11547,0,46,0,6.3872,Cc1cc(F)cc(Nc2ncc(Nc3ccc(SC(F)(F)F)cc3)cc2C(N)=O)c1,-9.51767,9.51767,-8.476984442543339,-50739.943088453096,-50740.36935591546,-50740.69609732805,9.82996120456998,7.534835973219912,8.887812735246552,583,125,9,0.0019356970442458987,True,,1.0
16994,L2:O95819:16994,0,68,1,7.0,CC(C)(O)Cn1cc(-c2cc(C(C)(C)O)c3nc(Nc4ccc5c(c4)C(C)(C)OC5=O)ncc3c2)cn1,-9.25708,9.25708,49.23988079042135,-45211.943890475006,-45212.72217187657,-45212.928931331175,17.94759548650192,4.7679862922921235,71.9554625692154,380,280,14,0.001986925955861807,True,,10.0
17170,L2:O95819:17170,0,45,2,6.0132,Cc1cc(F)cc(Nc2ncc(Nc3ccccc3C)cc2C(N)=O)c1,-7.36866,7.36866,41.38427445920134,-31796.218746167528,-31796.703810489762,-31796.88367428401,11.185849003813015,4.147757630261301,56.71788109327566,422,215,8,0.0018266411498188972,True,,9.0
35616,L2:O95819:35616,0,51,3,7.301,Cc1nocc1Nc1nccc(-c2cccc(-c3cc([C@]4(O)CCN(C)C4=O)on3)n2)n1,-9.31504,9.31504,5.700988936256329,-40730.203949482915,-40731.100636830866,-40731.19138996381,20.678101476540213,2.092816963012052,28.471907375808595,266,117,8,0.0019639991223812103,True,,4.0
48976,L2:O95819:48976,0,57,4,8.8239,COC(C)CCOC(=O)Nc1cc2cc(-c3cnc4c(c3C)NCCO4)c(F)cc2cn1,-8.21828,8.21828,33.325592303162374,-41152.24381398248,-41152.72399463147,-41152.98324634691,11.073228823423353,5.978486583924087,50.37730771050982,393,223,11,0.0019549711141735315,True,,7.0
51207,L2:O95819:51207,0,52,5,9.301,Cc1c(-c2cc3cc(NC(=O)NCC4CC4)ncc3cc2F)cnc2c1NCCO2,-10.09224,10.09224,-0.5254891173309134,-37459.14150073262,-37459.95124433507,-37460.01295504584,18.673131074773007,1.4230827973324622,19.570724754774556,392,61,7,0.0015547152142971754,True,,2.0
84031,L2:O95819:84031,0,43,6,6.3565,Cc1cc(F)cc(Nc2ncc(Nc3ccc(C#N)cc3)cc2C(N)=O)c1,-8.15946,8.15946,21.19242966280021,-33237.503502619504,-33238.293627135026,-33238.3855670789,18.22070418235406,2.1201854731976186,41.53331931835188,575,209,7,0.00193744373973459,True,,6.0
99264,L2:O95819:99264,0,63,7,8.0969,CC[C@H]1[C@H](C(=O)Nc2cc3cc(-c4cnc5c(c4C)NCCO5)c(F)cc3cn2)[C@H]1c1cnn(C)c1,-10.41614,10.41614,-4.603634089953912,-44219.428086132175,-44220.32457154484,-44220.670819665625,20.67344473828196,7.984671350567885,24.054481998895938,717,300,9,0.0019233324564993382,True,,3.0
104627,L2:O95819:104627,0,42,8,6.0506,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NCc1ccccc1,-8.10815,8.10815,33.287485926682706,-42104.296430955415,-42104.998554443766,-42105.19378998065,16.191352286107314,4.5022384365700265,53.98107664936005,320,176,8,0.001931757084093988,True,,8.0
140980,L2:O95819:140980,0,51,9,9.1192,Cc1c(-c2cc3cc(NC(=O)NC4CNC4)ncc3cc2F)cnc2c1NCCO2,-9.80953,9.80953,12.430302313234764,-37895.677661638685,-37896.615057886214,-37896.753504262626,21.61687100239104,3.1926492852154347,37.23982260084124,514,167,6,0.0017950681503862143,True,,5.0
