mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
28596,L3:P28347:28596,0,48,0,7.3665,OC[C@@H](O)c1ccnc2n(nc(CNC(=O)C=C)c12)-c1ccc(cc1)S(F)(F)(F)(F)F |r|,-7.04522,7.04522,39.84764521675061,-55483.90001148313,-55486.572530887745,-55486.87886531775,61.62976155839871,7.064239775240536,108.54164655038986,443,149,10,0.0016273290384560823,True,,10.0
30720,L3:P28347:30720,0,50,1,6.7447,C=CC(=O)NCc1nn(-c2ccc(OC(F)(F)F)cc2)c2nccc([C@H]3C[C@@H](O)C3)c12,-5.75719,5.75719,24.483404581351117,-42365.97811805019,-42366.52028048739,-42366.661419810174,12.502562815083202,3.254750103811444,40.240717500245765,274,114,9,0.0019865676295012236,True,,1.0
52030,L3:P28347:52030,0,43,2,7.2218,c1ccc(cc1)Oc2ccc(cc2)CNC(=O)c3cnc4n3cccc4,-7.32693,7.32693,39.45331347798663,-30638.876143425536,-30639.353380570225,-30639.586477515666,11.0053500016451,5.375343259524959,55.83400673915669,576,276,6,0.001923742820508778,True,,5.0
64839,L3:P28347:64839,0,109,3,6.4248,COCCOc1ccc(C(N)=O)c(-c2c(Cl)ccc3c2C[C@@](CNCC2CCC4(CC2)CN(c2ccc5c(c2)C(=O)N(C2CCC(=O)NC2=O)C5=O)C4)(c2ccccc2)O3)c1F,-5.55819,5.55819,38.10944594181688,-88626.0786566596,-88627.14370850894,-88627.54021005126,24.56067911367553,9.143542781501557,71.81366783699396,529,300,15,0.0019060950726270676,True,,9.0
76968,L3:P28347:76968,0,46,4,6.0458,C\C=C\C(=O)NCc1nn(-c2ccc(OC(F)(F)F)cc2)c2nccc(CO)c12,-8.55143,8.55143,48.75756942295773,-40258.243632964,-40258.868904853385,-40259.2025926519,14.419112312382403,7.695023438102604,70.87170517344273,258,198,10,0.0019643043633550406,True,,7.0
101735,L3:P28347:101735,0,64,5,6.6021,CN(C)CCn1cc(cn1)-c1ccnc2n(nc(C3CN(C3)C(=O)C(F)=C)c12)-c1ccc(OC(F)(F)F)cc1,-5.90307,5.90307,31.253029062621355,-52794.15934834254,-52794.75012658623,-52795.13982568048,13.623669945939282,8.986674602550307,53.863373611110944,457,152,12,0.0019087250111624599,True,,4.0
107616,L3:P28347:107616,0,46,6,7.0969,OC[C@H](O)c1ccnc2n(nc(CNC(=O)C=C)c12)-c1ccc(cc1)C(F)(F)F |r|,-7.82439,7.82439,18.837138500503805,-40258.19210856329,-40258.92063055949,-40259.40648670339,16.800116339018007,11.204108845112527,46.841363684634345,543,123,10,0.0018977136351168156,True,,2.0
138257,L3:P28347:138257,0,55,7,7.1192,CC(=C)S(=O)(=O)N1CC(C1)c1nn(-c2ccc(OC(F)(F)F)cc2)c2nccc([C@@H](O)CO)c12 |r|,-6.06531,6.06531,28.740671974160247,-57331.234649404934,-57331.911597580765,-57332.09538508005,15.610795787602385,4.238240417937244,48.589708179699876,240,122,11,0.0019621767569333315,True,,3.0
144852,L3:P28347:144852,0,47,8,6.4949,OC[C@@H](O)c1ccnc2n(nc(CNC(=O)C(F)=C)c12)-c1ccc(OC(F)(F)F)cc1 |r|,-5.4593,5.4593,39.02524563275514,-45008.58593296766,-45009.3306550152,-45009.56249448886,17.173698397741774,5.34634527147443,61.54528930197134,548,164,11,0.001510825240984559,True,,6.0
145084,L3:P28347:145084,0,44,9,6.4089,Cn1cnc(-c2cc(P(C)(C)=O)nnc2Nc2ccc(C(F)(F)F)cc2)c1,-6.23232,6.23232,45.06370333233208,-44868.61766541912,-44869.63610838804,-44869.760820793475,23.48585279749006,2.875936390611715,71.42549252043386,610,223,8,0.001911671133711934,True,,8.0
