mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
167,L1:P50053:167,0,45,0,8.2596,CSc1ccccc1Nc1nc(N2CC[C@@H](N)C2)cc(C(F)(F)F)c1C#N,-7.65168,7.65168,25.91785370673877,-45420.622411712866,-45421.23776421624,-45421.493219034885,14.19036583673084,5.89092806393379,45.9991476074034,490,205,7,0.001940583810210228,True,,10.0
19531,L1:P50053:19531,0,63,1,7.5686,CSc1ccc(CC(C)C(=O)O)cc1Nc1nc(N2CC[C@H](N(C)C)C2)cc(C(F)(F)F)c1C#N,-7.83103,7.83103,10.265071626276743,-55907.36133690223,-55907.87661884227,-55908.57772884884,11.882683824526529,16.16798084107875,38.315736291882025,1000,291,14,0.009388824924826622,False,,8.0
24618,L1:P50053:24618,0,48,2,7.8125,C[C@H]1CCN1c1nc(N2CC[C@@H](CCC(=O)O)C2)cc(C(F)(F)F)c1C#N,-8.64478,8.64478,8.400428979112723,-37238.4607233452,-37239.00812936149,-37239.203347413415,12.62348262156271,4.501835223747169,25.5257468244226,625,230,8,0.0019393000984564424,True,,5.0
54615,L1:P50053:54615,0,59,3,8.4949,CSc1ccc(CCC(N)=O)cc1Nc1nc(N2C[C@H](N)C[C@H]2CO)cc(C(F)(F)F)c1C#N,-8.00036,8.00036,5.972740698638221,-55274.37831769504,-55275.37936762282,-55275.81394645266,23.084759740525104,10.021625891650096,39.07912633081342,882,133,13,0.0018120501190423965,True,,9.0
64410,L1:P50053:64410,0,46,4,9.3565,[2H]c1c(N2C[C@@H]3[C@H](C2)[C@H]3C([2H])([2H])C(=O)O)nc(N2CC[C@@H]2C)c(C#N)c1C(F)(F)F,-8.23352,8.23352,19.628508733296165,-37205.01798750235,-37205.58641655978,-37205.62350744057,13.108285467135474,0.8553360305153828,33.59213023094702,192,185,7,0.0019300879212096334,True,,7.0
75542,L1:P50053:75542,0,49,5,7.8996,CC(C(=O)O)[C@H]1[C@@H]2CN(c3cc(C(F)(F)F)c(C#N)c(N4CC[C@@H]4C)n3)C[C@@H]21,-8.2142,8.2142,18.37124741209304,-38275.49801737758,-38276.046804978476,-38276.13897355287,12.655342719387383,2.1254578183401964,33.15204794982062,607,171,8,0.0019272043136879802,True,,6.0
97821,L1:P50053:97821,0,36,6,7.7447,CNc1cc(C(F)(F)F)c(C#N)c(Nc2ccccc2SC)n1,-6.79042,6.79042,3.005178691536047,-40734.97717584194,-40735.496719453695,-40735.5864366225,11.980960309024049,2.0689270624503937,17.05506606301049,360,89,7,0.0018848944455385208,True,,2.0
107700,L1:P50053:107700,0,57,7,8.1308,CN[C@H]1CCN(c2cc(C(F)(F)F)c(C#N)c(Nc3cc(CCC(=O)O)ccc3SC)n2)C1,-8.00273,8.00273,-6.6796287851005625,-53767.00630405256,-53767.58589759594,-53767.903310516005,13.365744629554012,7.319715825177594,14.005831669631043,562,152,12,0.001954585313796997,True,,1.0
132156,L1:P50053:132156,0,45,8,8.0,CSc1ccccc1Nc1nc(N2CC[C@H](N)C2)cc(C(F)(F)F)c1C#N,-7.85176,7.85176,4.439551862679379,-45420.64598993943,-45421.24554006155,-45421.50330322512,13.825954267971085,5.944159762529206,24.20966589317967,579,210,7,0.0018753815675154328,True,,4.0
139579,L1:P50053:139579,0,45,9,7.699,CSc1ccccc1Nc1nc(N2C[C@H](O)[C@@H](O)C2)cc(C(F)(F)F)c1C#N,-7.83946,7.83946,-2.1194906271239446,-48009.677885620054,-48010.356041465435,-48010.75464873185,15.638645309008306,9.19210193272622,22.711256614610583,578,238,8,0.000454462569905445,True,,3.0
