mol_id,ligand_pdb,pose_index,label,ligunity_rank,ligunity_score,formal_charge,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol,error
1001,4k77,1,1,1,0.95263671875,0,-578673.4764487003,-556907.8299575793,-21764.468433832713,-27.16664644455245,
1002,4k77,2,1,1,0.95263671875,0,-578674.091977135,-556907.8299575793,-21764.4770020004,-41.1634827144064,
1003,4k77,3,1,1,0.95263671875,0,-578664.959302054,-556907.8299575793,-21763.587464129516,148.9277771944254,
1004,4k77,4,1,1,0.95263671875,0,-578664.8868493445,-556907.8299575793,-21762.196025555917,118.5112405884883,
1005,4k77,5,1,1,0.95263671875,0,-578672.5634839094,-556907.8299575793,-21761.88522795398,-65.68332093823368,
1006,4k77,6,1,1,0.95263671875,0,-578674.5721797501,-556907.8299575793,-21762.995247011968,-86.40729987064645,
1007,4k77,7,1,1,0.95263671875,0,-578668.4163968721,-556907.8299575793,-21755.724313234874,-112.12329051909849,
1008,4k77,8,1,1,0.95263671875,0,-578669.5054845072,-556907.8299575793,-21764.27217272479,59.880074597849394,
1009,4k77,9,1,1,0.95263671875,0,-578670.663584665,-556907.8299575793,-21764.27229667265,33.17650882040416,
1010,4k77,10,1,1,0.95263671875,0,-578671.7964248216,-556907.8299575793,-21763.587819939443,-8.731814239364459,
1011,4k77,11,1,1,0.95263671875,0,-578670.2942118207,-556907.8299575793,-21764.4471777137,45.72730157659629,
1012,4k77,12,1,1,0.95263671875,0,-578671.9715037502,-556907.8299575793,-21762.632516151258,-34.79905894639359,
1013,4k77,13,1,1,0.95263671875,0,-578669.9627881802,-556907.8299575793,-21763.823286777326,38.9828455108176,
1014,4k77,14,1,1,0.95263671875,0,-578671.1403183643,-556907.8299575793,-21763.17144793827,-3.2034063460718,
1015,4k77,15,1,1,0.95263671875,0,-578674.0016566078,-556907.8299575793,-21764.187303429426,-45.76124962913245,
1016,4k77,16,1,1,0.95263671875,0,-578669.4748551851,-556907.8299575793,-21764.272508477756,60.59414619127064,
1017,4k77,17,1,1,0.95263671875,0,-578666.5775134867,-556907.8299575793,-21764.44882041771,131.47428293349407,
1018,4k77,18,1,1,0.95263671875,0,-578661.3746928131,-556907.8299575793,-21755.72627941329,50.3076038938855,
1019,4k77,19,1,1,0.95263671875,0,-578672.3418975631,-556907.8299575793,-21764.184997713157,-7.539467870360849,
1020,4k77,20,1,1,0.95263671875,0,-578671.9966237998,-556907.8299575793,-21761.925715362617,-51.67755444484471,
1021,4k77,21,1,1,0.95263671875,0,-578671.5599533772,-556907.8299575793,-21763.807968890258,1.7981022242022515,
1022,4k77,22,1,1,0.95263671875,0,-578664.9455734349,-556907.8299575793,-21763.58766037781,149.2488922646864,
1023,4k77,23,1,1,0.95263671875,0,-578670.5461274248,-556907.8299575793,-21763.917277490684,27.69820030042951,
1024,4k77,24,1,1,0.95263671875,0,-578671.6621979929,-556907.8299575793,-21763.523998117038,-7.108236224246394,
1025,4k77,25,1,1,0.95263671875,0,-578662.4444533146,-556907.8299575793,-21763.88462919552,213.774356053711,
1026,4k77,26,1,1,0.95263671875,0,-578673.2960239951,-556907.8299575793,-21763.934949731418,-35.30838953646659,
1027,4k77,27,1,1,0.95263671875,0,-578669.1348289114,-556907.8299575793,-21762.19652411897,20.562001739114134,
1028,4k77,28,1,1,0.95263671875,0,-578671.226083488,-556907.8299575793,-21763.900627588817,11.634085124773408,
1029,4k77,29,1,1,0.95263671875,0,-578665.348733396,-556907.8299575793,-21755.72506708462,-41.363906012064184,
1030,4k77,30,1,1,0.95263671875,0,-578669.39683348,-556907.8299575793,-21763.830808734485,52.20753139825248,
1031,4k77,31,1,1,0.95263671875,0,-578664.1939155918,-556907.8299575793,-21763.745532905647,170.22316088765334,
1032,4k77,32,1,1,0.95263671875,0,-578673.100141064,-556907.8299575793,-21763.587644552776,-38.800269518100755,
