mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
17983,0,L2,P31153,7.7696,Cc1cc(-c2c(C#N)ncc3[nH]nc(C4CC4)c23)c(F)cc1S(C)(=O)=O,0,-9.53204,9.53204,-531424.792146254,-488893.616710915,-42535.23561742902,93.63002328824653
23451,1,L2,P31153,6.9066,CCn1cc2c(n1)c(=O)n(-c1cccc(F)c1)c1cc(Cl)ccc21,0,-8.04551,8.04551,-529544.403398891,-488893.616710915,-40654.77345708128,91.93707964241588
23669,2,L2,P31153,7.7959,CCOc1c(-c2ccc(C#N)cc2)c(=O)n(-c2ccc3nn(C)cc3c2)c2[nH]ncc12,0,-5.15575,5.15575,-526093.6590084563,-488893.616710915,-37201.157312059855,25.712845637427716
34605,3,L2,P31153,6.0,COc1ccc(-c2nc3cnc(NCC(F)(F)F)nc3n(-c3cccc(OC(F)F)c3)c2=O)cc1,0,-6.7663,6.7663,-539174.2899125967,-488893.616710915,-50282.39155992534,39.62628246762123
41758,4,L2,P31153,8.0022,COC(=O)c1c(N)c2ccc(C(F)(F)F)cc2n(-c2ccc(OC)cc2F)c1=O,0,-9.11466,9.11466,-530884.0208231686,-488893.616710915,-41994.24465310514,88.5649760030352
87187,5,L2,P31153,9.1079,COC(=O)c1c(N)c2ccc(C(F)(F)F)cc2n(-c2ccc([C@@H](C)O)cc2)c1=O,0,-9.27124,9.27124,-529253.3812143258,-488893.616710915,-40363.08210043749,76.50560491702419
92789,6,L2,P31153,7.0506,O=c1c(-c2ccc3c(c2)CCO3)nc2cnc(NCC(F)(F)F)nc2n1-c1ccc(OC(F)F)cc1,0,-5.50274,5.50274,-540213.3483192349,-488893.616710915,-51320.74562975652,23.383889840242666
116220,7,L2,P31153,7.8861,Cc1cc(-c2c(S(=O)(=O)C3COC3)ccc3[nH]nc(OC(F)F)c23)ccc1S(C)(=O)=O,0,-4.73834,4.73834,-551282.8406464388,-488893.616710915,-62389.7330671445,11.740854091986076
116245,8,L2,P31153,7.7696,O=c1c2nn(C(F)F)cc2c2cc(F)c(Cl)cc2n1-c1cccnc1C1CC1,0,-9.63917,9.63917,-537492.1738880924,-488893.616710915,-48601.3347560781,64.05249109289099
135356,9,L2,P31153,7.757,CCNc1c(-c2ccc(OC)cc2)c(=O)n(-c2ccc3nn(C)cc3c2)c2[nH]ncc12,0,-5.42005,5.42005,-526158.0321931811,-488893.616710915,-37266.478481539496,47.57389341850576
