mol_id,paff,smiles,formal_charge,n_atoms
17978,9.3565,CCc1cc(ccc1OCCN1CCC2(COC2)CC1)N1CC=C(Oc2ccc(cc2)C2CC2)C1=O |t:25|,0,72
30174,8.3872,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCO,0,51
54330,9.1938,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@@H](F)C1,0,62
55671,7.3872,"O[C@@H]1CCN(CCO[C@H]2CC[C@@H](CC2)N2CC=C(Oc3ccc(cc3)C3CC3)C2=O)C1 |r,wU:11.14,wD:8.7,1.0,t:17,(11.77,-.73,;10.44,-1.5,;9.19,-2.41,;7.95,-1.5,;8.42,-.04,;7.33,1.05,;5.85,.65,;4.76,1.74,;3.27,1.34,;2.18,2.43,;.69,2.03,;.29,.55,;1.38,-.54,;2.87,-.14,;-1.19,.15,;-2.1,-1.1,;-3.56,-.62,;-3.56,.92,;-4.9,1.69,;-6.23,.92,;-6.23,-.62,;-7.56,-1.39,;-8.9,-.62,;-8.9,.92,;-7.56,1.69,;-10.23,-1.39,;-11.77,-1.39,;-11,-2.73,;-2.1,1.39,;-1.33,2.73,;9.96,-.04,)|",0,65
66091,9.1871,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CCC[C@@H]1CO,0,66
87356,9.3279,COC1CN(CCOc2ccc(cc2OC)N2CC=C(Oc3ccc(cc3)C3CC3)C2=O)C1 |t:19|,0,63
93256,7.0044,COc1cc(ccc1CN1CCCC1)N1CC=C(Oc2ccc(cc2)C2CC2)C1=O |t:18|,0,58
106648,7.6576,"O=C1N(CC=C1Oc1ccc(cc1)C1CC1)[C@H]1CC[C@@H](CC1)OCCN1CCCC1 |r,wU:16.18,wD:19.25,c:4,(-.66,2.73,;-1.43,1.39,;-.53,.15,;-1.43,-1.1,;-2.9,-.62,;-2.9,.92,;-4.23,1.69,;-5.56,.92,;-5.56,-.62,;-6.9,-1.39,;-8.23,-.62,;-8.23,.92,;-6.9,1.69,;-9.56,-1.39,;-11.1,-1.39,;-10.33,-2.73,;.96,.55,;1.36,2.03,;2.85,2.43,;3.94,1.34,;3.54,-.14,;2.05,-.54,;5.42,1.74,;6.51,.65,;8,1.05,;9.09,-.04,;8.61,-1.5,;9.86,-2.41,;11.1,-1.5,;10.63,-.04,)|",0,64
121682,9.4089,COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC(O)(C2CC2)C1,0,67
124879,9.3279,CCc1cc(ccc1OCCN1CCCC1)N1CC=C(Oc2ccc(cc2)C2CC2)C1=O |t:20|,0,64
