mol_id,paff,smiles,formal_charge,n_atoms
10077,7.1871,Cc1cc(C2(C#N)CC2)ccc1-c1ccc2nnc(C(F)(F)F)n2n1,0,37
25940,8.0132,O=C(Nc1cc(Cl)cc(Cl)c1)c1nc(-c2cncc(Cl)c2)cs1,0,31
26843,7.699,Fc1cc(-c2cn3c(C(F)(F)F)nnc3cn2)cnc1OC1CC(F)(F)C1,0,36
30538,7.699,FC(F)(F)Oc1ccc(-c2ccc3nnc([C@@H]4CC4(F)F)n3n2)cc1,0,34
41092,7.699,Fc1cc(OC(F)(F)F)ccc1-c1cn2c(nnc2cn1)C(F)(F)F,0,30
64085,7.699,FC(F)c1nnc2cnc(cn12)-c1ccc(OC(F)(F)F)cc1F,0,30
78823,6.5229,O=C(c1c(F)cc(Br)cc1F)n1c(-c2cccc3ccccc23)nc2cc(Cl)ccc21,0,43
105080,8.0,Fc1cc(ccc1-c1cn2c(nnc2cn1)C(F)(F)F)C(F)(F)F,0,29
111016,6.3979,O=C(c1ccc(F)cc1)n1c(-c2cccc3ccccc23)nc2ccc(Cl)cc21,0,43
132735,6.0969,O=C(c1ccccc1)n1c(-c2cccc3ccccc23)nc2cc(OC(F)(F)F)ccc21,0,47
