mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
1856,0,L2,Q13224,6.9547,Cc1ccc(N2CCN(C[C@H](O)COc3ccc4c(c3)CCC(=O)N4)CC2)cc1,0,-5.58225,5.58225,-214452.39618287887,-179494.44578725068,-34957.66355390829,-6.614727201711145
6980,1,L2,Q13224,7.2218,Cl.c1ccc(CN2CCCC3(CC2)C[C@H](c2ccccc2)CCO3)cc1,0,-5.84976,5.84976,-207373.46986631595,-179494.44578725068,-27879.496310155777,10.889907649620667
15517,2,L2,Q13224,6.5817,Oc1ccccc1CN1CCC2(CC1)CC(CCc1ccccc1)CCO2,0,-5.93224,5.93224,-210492.54174858658,-179494.44578725068,-30998.07423675468,-0.5009807443249396
23218,3,L2,Q13224,6.6073,c1ccc(C2CCOC3(CCN(Cc4ccc5ccccc5c4)CC3)C2)cc1,0,-6.46451,6.46451,-210487.4374565353,-179494.44578725068,-30992.26238666752,-16.81765667358206
28425,4,L2,Q13224,6.5452,O=C(OC1CCOC2(CCN(Cc3ccccc3)CC2)C1)C1CCCCC1,0,-5.74039,5.74039,-211535.82436495204,-179494.44578725068,-32041.699150167507,7.392576688564088
63129,5,L2,Q13224,6.3635,c1ccc(CN2CCC3(CC2)CC(C2CCCO2)CCO3)cc1,0,-5.53127,5.53127,-206308.57651111734,-179494.44578725068,-26814.61221394273,11.10342492914463
82186,6,L2,Q13224,7.6778,c1cc2c(cc1C1CCOC3(CCN(CC4CCCC4)CC3)C1)CCO2,0,-6.0794,6.0794,-209486.9004594913,-179494.44578725068,-29993.079547875983,14.409974477402772
89442,7,L2,Q13224,6.8069,C1=C(c2ccco2)CC2(CCN(Cc3ccccc3)CC2)OC1,0,-5.50512,5.50512,-206209.684755918,-179494.44578725068,-26715.27130481341,0.7456892437463135
110926,8,L2,Q13224,6.1778,Clc1ccc(CN2CCC3(CC2)CC(c2ccc4[nH]ccc4c2)CCO3)cc1,0,-6.04754,6.04754,-222394.08059274778,-179494.44578725068,-42899.57184329326,-1.451942913163379
142921,9,L2,Q13224,6.8477,C1=C(c2ccco2)CCOC12CCN(Cc1ccccc1)CC2,0,-5.71623,5.71623,-206209.7947073545,-179494.44578725068,-26715.271587220217,-1.783338661480451
