mol_id,source_index,layer,uniprot,paff,smiles,formal_charge,smina_affinity_kcal_mol,smina_score,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol
11473,0,L4,Q08211,7.1232,CC1(C)CC(CCN1)n1cc(cn1)C(=O)Nc1cc(Cl)cc(NS(C)(=O)=O)c1,0,-8.50447,8.50447,-332692.3873816283,-276660.8159322929,-56031.8428665649,6.259030003484214
21889,1,L4,Q08211,6.8477,CS(=O)(=O)Nc1cc(F)cc(NC(=O)c2cnn(c2)-c2ccccc2OCc2ccccc2)c1,0,-7.95822,7.95822,-329618.94742963417,-276660.8159322929,-52958.75978066186,14.488557565678937
22694,2,L4,Q08211,7.1624,Cc1cc(F)cc(C#N)c1-c1cc(C(=O)Nc2cc(Cl)cc(NS(C)(=O)=O)c2)cn1C,0,-5.41528,5.41528,-336935.2467773413,-276660.8159322929,-60273.91586030603,-11.875830283398573
29796,3,L4,Q08211,7.2147,CC(C)(C)OC(=O)n1cccc1Cc1csc(c1)C(=O)Nc1cc(Br)cc(NS(C)(=O)=O)c1,0,-5.54361,5.54361,-406315.537373713,-276660.8159322929,-129656.13735111066,32.65165314342708
38600,4,L4,Q08211,6.4522,CS(=O)(=O)Nc1cc(Cl)cc(NC(=O)c2cccc(c2)-c2ccncc2)c1,0,-8.50627,8.50627,-330616.15430062875,-276660.8159322929,-53956.69654353775,31.320264205648336
42196,5,L4,Q08211,7.7305,Cc1cc(cn1-c1ncc(cc1C)N1CC(F)(F)C1)C(=O)Nc1cc(Cl)cc(NS(C)(=O)=O)c1,0,-5.33493,5.33493,-342246.8238602514,-276660.8159322929,-65585.34560810344,-15.273458696918514
46584,6,L4,Q08211,7.6253,Cc1sc(cc1-c1ncc(F)cc1F)C(=O)Nc1cc(Cl)cc(NS(C)(=O)=O)c1,0,-8.55849,8.55849,-345820.3665826797,-276660.8159322929,-69160.3423895665,18.25793922339259
64036,7,L4,Q08211,6.7852,CS(=O)(=O)Nc1cc(Cl)cc(NC(=O)c2cc3c(F)c(F)ccc3s2)c1,0,-8.52447,8.52447,-342205.9268119858,-276660.8159322929,-65544.98689732185,-2.8591013974015373
115743,8,L4,Q08211,7.4168,CS(=O)(=O)Nc1cc(Br)cc(NC(=O)c2cc(cs2)-c2ncccc2OCc2ccccc2)c1,0,-7.75556,7.75556,-406276.78302468086,-276660.8159322929,-129617.32292128295,31.266157082964316
134241,9,L4,Q08211,7.7825,CS(=O)(=O)Nc1cc(Cl)cc(NC(=O)c2cnn(c2)-c2ccc(cn2)N2CCn3ccnc3C2)c1,0,-8.20557,8.20557,-341265.4361534271,-276660.8159322929,-64605.241317967775,14.322833237712869
