mol_id,ligand_pdb,pose_index,label,ligunity_rank,ligunity_score,formal_charge,aimnet_complex_eV,aimnet_pocket_eV,aimnet_ligand_eV,aimnet_interaction_kcal_mol,error
1010,4mme,10,1,1,0.83544921875,0,-496664.6815427727,-462323.9314241536,-34383.48119646458,985.4020645103781,
1011,4mme,11,1,1,0.83544921875,0,-496631.1009730286,-462323.9314241536,-34384.08965575848,1773.8198039238441,
1012,4mme,12,1,1,0.83544921875,0,-496661.63564825384,-462323.9314241536,-34384.7870122507,1085.75488814307,
1013,4mme,13,1,1,0.83544921875,0,-496630.7638490236,-462323.9314241536,-34384.78631135968,1797.6593279781282,
1014,4mme,14,1,1,0.83544921875,0,-496655.6666156536,-462323.9314241536,-34384.701467783794,1221.4313476524705,
1015,4mme,15,1,1,0.83544921875,0,-496657.38244454924,-462323.9314241536,-34384.08843556199,1167.7265344631428,
1016,4mme,16,1,1,0.83544921875,0,-496653.5319251898,-462323.9314241536,-34384.08398747591,1256.4190450228805,
1017,4mme,17,1,1,0.83544921875,0,-496671.6840419657,-462323.9314241536,-34384.703686745444,852.1118925304612,
1018,4mme,18,1,1,0.83544921875,0,-496645.1446405834,-462323.9314241536,-34383.478914143125,1435.8811003247786,
1019,4mme,19,1,1,0.83544921875,0,-496584.8222484178,-462323.9314241536,-34384.53122100387,2851.215282811681,
1020,4mme,20,1,1,0.83544921875,0,-496560.27483082144,-462323.9314241536,-34384.53050300626,3417.2756229932024,
1021,4mme,21,1,1,0.83544921875,0,-496672.22173177067,-462323.9314241536,-34384.555289717,836.2903542924488,
1022,4mme,22,1,1,0.83544921875,0,-496611.4191650039,-462323.9314241536,-34384.55859682111,2238.5071170737624,
1023,4mme,23,1,1,0.83544921875,0,-496683.46959759656,-462323.9314241536,-34384.08700215969,566.1094388083704,
1025,4mme,25,1,1,0.83544921875,0,-496604.42232545046,-462323.9314241536,-34384.78927484302,2405.1776318173324,
1026,4mme,26,1,1,0.83544921875,0,-496698.32666899625,-462323.9314241536,-34384.78716528563,239.6433784277549,
