mol_id,name,formal_charge,n_atoms,source_index,paff,smiles,smina_affinity_kcal_mol,smina_score,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
30567,L3:P05622:30567,0,67,0,7.8239,CC(C)c1cnn2c3nc(nc12)NCC1(CCCCc2ccccc2CN3)CCCNC1,-9.66494,9.66494,18.928683951617536,-36951.97379009063,-36952.30730852145,-36952.37416228141,7.691117726229612,1.5416843292863331,28.161486007133483,599,99,3,0.0017274698475375772,True,,1.0
35180,L3:P05622:35180,0,68,1,6.0,Cc1c(C(=O)Oc2ccc(CN[C@@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,-10.21268,10.21268,36.28990114186344,-48935.88810448529,-48936.507421760136,-48937.203501215256,14.28179563892063,16.051973568697115,66.62367034948119,772,300,15,0.0019734676461666822,True,,7.0
65602,L3:P05622:65602,0,89,2,6.7258,CCN(CC)C(=O)CCOc1cccc(-c2cccc(COc3cc(OCc4ccc5nonc5c4)c(CN[C@H](CO)C(=O)O)cc3Cl)c2Cl)c1,-8.74168,8.74168,69.28402284835227,-86412.67315134051,-86413.6397221636,-86414.2432381581,22.28965269753778,13.917409457762304,105.49108500365234,1000,265,23,0.0065175918862223625,False,,9.0
82843,L3:P05622:82843,0,52,3,6.8447,CC[C@H](CO)Nc3nc(NCc1ccccc1)c2ncn(C(C)C)c2n3,-7.94965,7.94965,28.19175495254235,-31136.27305008459,-31136.972424539523,-31137.37763779338,16.1279580694885,9.344439622155015,53.66415264418587,704,193,12,0.0019970424473285675,True,,5.0
98621,L3:P05622:98621,0,75,4,6.5272,COc1ccc2c(c1)CNc1nc(nc3c(C(C)C)cnn13)NCC1(CCCCCO2)CCNCC1,-8.00335,8.00335,27.604457686373948,-43188.98406490404,-43189.40874990782,-43189.438566154764,9.793468842652958,0.6875789887068132,38.085505517733715,269,300,5,0.0019690319895744324,True,,3.0
113810,L3:P05622:113810,0,65,5,8.0,CNCC1(COc2cc3c(N[C@H](C)c4cc(N)cc(C(F)(F)F)c4)nc(C)nc3cc2OC)CC1,-7.70281,7.70281,47.60659661832519,-46139.66584450218,-46140.32916411041,-46140.43807703669,15.296513552476673,2.511591745937138,65.414701916739,389,204,15,0.0018327687866985798,True,,6.0
114084,L3:P05622:114084,0,74,6,7.0362,CC(C)c1cnn2c3nc(nc12)N(CC1CCNCC1)CCCCCOc1ccc(C(F)(F)F)cc1CN3,-9.64623,9.64623,21.190797071469127,-49247.961469223024,-49248.372442100255,-49248.47856370565,9.477259692471684,2.447222357030293,33.1152791209711,531,300,6,0.0019376075360924006,True,,2.0
123867,L3:P05622:123867,0,54,7,8.1739,COc1cc2nccc(N[C@H](C)c3cccc(C(F)F)c3F)c2cc1O[C@H]1CCOC1,-7.36829,7.36829,72.32169889993206,-41524.714501589784,-41525.247373710685,-41525.47020958259,12.288323031634443,5.138717282502699,89.7487392140692,430,116,9,0.0019120060605928302,True,,8.0
133204,L3:P05622:133204,0,68,8,7.6198,Cc1c(C(=O)Oc2ccc(CN[C@H](CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,-9.87538,9.87538,11.613729954750449,-48935.646760033385,-48936.44498882578,-48937.13851406027,18.407593246804296,15.993071841743374,46.014395043298116,1000,113,15,0.02976219356060028,False,,4.0
141441,L3:P05622:141441,0,58,9,6.1273,C[C@@H]1COCCN1c1cc(C2(S(=O)(=O)N(C)C)CC2)nc(-c2cccc3[nH]ccc23)n1,-8.41561,8.41561,82.82392849234165,-47706.347309116885,-47707.04512817908,-47707.35481348668,16.092089860883398,7.141512848316467,106.05753120154151,429,140,8,0.0019514478044584394,True,,10.0
